@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,8-11,13-14,16,21'

@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute meandom numeric
@attribute label {male,female}

@data
0.104563,15.619118,0.908233,0.483818,0.207156,0.11035,0.011161,0.415039,male
0.106697,12.103297,0.911917,0.473355,0.096135,0.097768,0.019531,0.369141,male
0.107129,10.661145,0.906473,0.470658,0.104326,0.105014,0.049751,0.32278,male
0.107053,18.116454,0.885641,0.42744,0.103575,0.111861,0.051546,0.321045,male
0.105189,11.971588,0.918321,0.509725,0.101309,0.091152,0.019531,0.472862,male
0.104753,11.131793,0.900796,0.446517,0.200502,0.101788,0.019531,0.32737,male
0.105379,9.82036,0.913988,0.489086,0.101917,0.088531,0.034247,0.504986,male
0.103673,17.664416,0.89846,0.494613,0.103469,0.097181,0.035088,0.609189,male
0.102506,17.819202,0.913547,0.531077,0.092843,0.1002,0.019531,0.628773,male
0.102716,18.956621,0.934254,0.59427,0.092003,0.108183,0.020161,0.353423,male
0.103282,11.78991,0.918291,0.538131,0.102209,0.099571,0.026042,0.495991,male
0.103887,16.52246,0.913726,0.525021,0.102898,0.108237,0.016639,1.054199,male
0.106647,9.274993,0.926853,0.517628,0.102795,0.093788,0.03268,0.585472,male
0.103069,15.197763,0.914717,0.493013,0.100952,0.103934,0.034014,0.646307,male
0.105327,10.44412,0.925988,0.512159,0.103146,0.112262,0.032051,0.987882,male
0.104678,13.167034,0.904559,0.482941,0.107251,0.112817,0.039063,1.016323,male
0.101524,8.308517,0.923024,0.526395,0.099584,0.115249,0.019531,0.758231,male
0.103643,12.289471,0.921978,0.51019,0.095655,0.101953,0.051546,0.809617,male
0.101938,14.064659,0.906702,0.480162,0.104781,0.100368,0.019531,0.975897,male
0.103202,13.440511,0.912674,0.512342,0.098615,0.104481,0.048544,0.471075,male
0.10473,15.74979,0.900075,0.464995,0.10408,0.108777,0.049751,0.215309,male
0.108341,19.040331,0.913928,0.49619,0.09395,0.097874,0.014205,0.273205,male
0.106306,11.721484,0.912989,0.498742,0.206262,0.097572,0.019531,0.551758,male
0.113505,5.968055,0.963072,0.735317,0.093493,0.09722,0.019254,0.331401,male
0.113378,4.89532,0.971514,0.784796,0.104814,0.107672,0.017003,0.317188,male
0.116679,6.455037,0.965021,0.74182,0.216273,0.10903,0.016478,0.314925,male
0.116496,4.638871,0.975144,0.804982,0.13455,0.111297,0.019254,0.706088,male
0.115081,4.576221,0.965833,0.738276,0.133506,0.120491,0.017917,0.310677,male
0.114758,4.294734,0.958008,0.693905,0.202383,0.107117,0.018868,0.698289,male
0.113191,7.828552,0.964332,0.753936,0.201064,0.118678,0.04507,0.398763,male
0.16623,145.828428,0.894506,0.460903,0.000843,0.111859,0.016227,0.197917,male
0.12054,9.48144,0.9645,0.75574,0.115203,0.096002,0.02735,0.203683,male
0.131677,4.76551,0.97471,0.787453,0.114604,0.115785,0.017563,0.682292,male
0.160665,11.337017,0.955169,0.704673,0.106117,0.103756,0.016667,0.689732,male
0.127801,8.825455,0.961066,0.718138,0.112052,0.119185,0.02122,0.348357,male
0.156462,9.968827,0.958015,0.722671,0.009213,0.116696,0.016667,0.640869,male
0.143707,6.174573,0.969127,0.765034,0.100866,0.116054,0.016277,0.538336,male
0.150974,6.382954,0.964781,0.737072,0.005578,0.103769,0.016563,0.354353,male
0.117538,7.123776,0.93143,0.52256,0.265538,0.121784,0.022956,0.4575,male
0.115979,3.094699,0.940865,0.607602,0.245061,0.120165,0.0401,0.598145,male
0.111539,6.680009,0.915249,0.461751,0.244465,0.114544,0.016615,0.518682,male
0.112857,12.344214,0.852594,0.320577,0.246429,0.108871,0.023426,0.4375,male
0.116426,7.121826,0.937182,0.624363,0.216014,0.095246,0.016563,0.310547,male
0.110116,6.693799,0.923242,0.464031,0.232549,0.098694,0.027972,0.324405,male
0.119197,4.321145,0.88923,0.364435,0.249639,0.10925,0.036782,0.495793,male
0.108856,5.493992,0.934298,0.521624,0.260127,0.11307,0.020434,0.696514,male
0.115385,9.1742,0.945836,0.637708,0.251795,0.116113,0.020101,0.983854,male
0.113031,5.018319,0.934454,0.582426,0.243909,0.111375,0.019704,0.519737,male
0.100543,4.136626,0.911917,0.394777,0.211023,0.112744,0.060606,1.315505,male
0.121739,5.466889,0.923294,0.521869,0.252701,0.116147,0.02406,0.752232,male
0.118502,3.852582,0.933552,0.556295,0.250637,0.111736,0.016377,0.803267,male
0.096231,3.553941,0.932169,0.547924,0.223503,0.112381,0.072398,0.632813,male
0.110164,5.56697,0.935143,0.551246,0.231475,0.110858,0.018779,0.808424,male
0.105045,7.375544,0.948156,0.667932,0.215886,0.113349,0.016824,0.790179,male
0.143077,5.004322,0.946083,0.683197,0.115385,0.11541,0.041885,0.280469,male
0.116308,4.113267,0.92266,0.485928,0.1344,0.120016,0.040712,1.06901,male
0.123241,7.560275,0.961564,0.766334,0.225856,0.105102,0.02329,0.339583,male
0.117313,6.138411,0.945225,0.623388,0.255224,0.115889,0.019208,0.695913,male
0.110469,5.389928,0.883654,0.29967,0.243906,0.105156,0.016048,0.56529,male
0.101771,4.558723,0.929502,0.47905,0.227823,0.111049,0.016615,0.35,male
0.114878,4.898222,0.923131,0.482685,0.248693,0.118456,0.023392,0.639844,male
0.11737,3.977159,0.934562,0.545496,0.245224,0.111075,0.016967,0.423958,male
0.095128,3.414863,0.940173,0.554799,0.222115,0.115975,0.037123,0.981158,male
0.106102,6.977255,0.928365,0.494915,0.241142,0.119043,0.053872,0.689453,male
0.104932,3.830644,0.925583,0.414582,0.244932,0.119633,0.019778,0.921875,male
0.105494,3.322493,0.926154,0.422316,0.215548,0.113398,0.038005,0.727812,male
0.100489,4.900978,0.935581,0.531704,0.224274,0.101646,0.026578,1.056066,male
0.110446,4.773083,0.935004,0.524517,0.255682,0.120294,0.041995,0.558764,male
0.125603,5.054843,0.970192,0.773892,0.217199,0.11417,0.023188,0.686492,male
0.10904,3.895039,0.933477,0.475608,0.239525,0.11236,0.021277,0.960313,male
0.103897,4.483309,0.930985,0.500405,0.145718,0.116028,0.039702,0.52038,male
0.110545,4.275794,0.920806,0.453016,0.137455,0.120208,0.01995,0.759673,male
0.118734,4.016681,0.921747,0.461691,0.235342,0.119255,0.029197,0.509673,male
0.118072,11.506902,0.893878,0.385325,0.248105,0.112889,0.038278,0.735313,male
0.115979,7.46076,0.89768,0.428106,0.228076,0.126094,0.041344,0.796875,male
0.100769,5.461153,0.921531,0.501477,0.230385,0.121836,0.022409,0.805469,male
0.109778,8.470278,0.915364,0.409356,0.244061,0.110042,0.026101,0.765965,male
0.123079,6.508522,0.954795,0.702349,0.220939,0.111157,0.018713,1.095269,male
0.098977,5.145753,0.914325,0.398674,0.222698,0.10847,0.021305,0.493229,male
0.098408,8.968452,0.912176,0.416085,0.226447,0.109011,0.039409,0.481027,male
0.093797,3.753306,0.932726,0.465218,0.229628,0.105533,0.03252,1.325639,male
0.113161,6.592434,0.892264,0.443867,0.23285,0.109372,0.02213,0.275,male
0.106061,5.765594,0.91396,0.413604,0.232803,0.104114,0.016048,0.585129,male
0.105128,4.798942,0.941625,0.598041,0.219441,0.104612,0.021108,0.787704,male
0.106364,3.599008,0.930271,0.479641,0.234848,0.110114,0.017544,0.93125,male
0.103298,5.938348,0.922075,0.480801,0.22121,0.106557,0.018626,0.674253,male
0.108401,5.127113,0.921104,0.479038,0.237728,0.110244,0.041026,0.584635,male
0.113618,4.349309,0.91349,0.397266,0.218173,0.115311,0.026273,0.532878,male
0.124037,5.604283,0.930795,0.627398,0.242841,0.116569,0.0199,0.880022,male
0.115452,5.873069,0.907514,0.353634,0.263337,0.113586,0.033613,0.925481,male
0.116127,4.108102,0.942743,0.634739,0.146069,0.101098,0.015968,0.314556,male
0.107946,6.290157,0.901328,0.38484,0.217306,0.110265,0.044077,0.592285,male
0.121739,5.706426,0.867338,0.283762,0.249565,0.120147,0.018161,0.408381,male
0.103285,9.747769,0.892651,0.358772,0.218271,0.118526,0.041237,0.952303,male
0.110556,4.394383,0.92276,0.461581,0.210278,0.102835,0.01837,0.456752,male
0.106884,6.634973,0.90869,0.391551,0.229299,0.107315,0.051948,0.943934,male
0.112101,14.276294,0.92186,0.580524,0.235362,0.107974,0.029466,0.670759,male
0.103784,10.736947,0.89689,0.383985,0.218378,0.114696,0.022663,0.879185,male
0.118553,8.067487,0.893659,0.40476,0.247234,0.109506,0.028777,0.885817,male
0.115294,6.088222,0.933652,0.535863,0.252157,0.10113,0.023704,0.564556,male
0.111034,12.804783,0.876003,0.362724,0.241379,0.124619,0.107383,0.40696,male
0.119426,8.30671,0.945723,0.659248,0.231993,0.109865,0.01636,1.249527,male
0.106842,5.169779,0.908796,0.392241,0.222895,0.110385,0.024768,0.658203,male
0.154257,2.269432,0.968623,0.758297,0.215025,0.106217,0.01854,0.65918,male
0.112743,4.554386,0.946217,0.637123,0.243761,0.120868,0.037383,0.696875,male
0.108259,4.605497,0.920989,0.419248,0.232672,0.115489,0.03912,0.891493,male
0.112574,7.311028,0.914561,0.438333,0.259565,0.114291,0.045198,0.358259,male
0.094572,8.974592,0.92589,0.52852,0.2259,0.114168,0.034934,0.627298,male
0.123338,6.058996,0.94248,0.640311,0.270479,0.118449,0.01608,0.890191,male
0.117394,6.687467,0.924544,0.533617,0.141586,0.109308,0.01837,0.882813,male
0.098226,7.926821,0.897568,0.386047,0.225242,0.114191,0.042895,0.39363,male
0.125956,12.367888,0.911563,0.533184,0.262445,0.117813,0.017917,0.295496,male
0.101379,6.76189,0.914311,0.482246,0.228828,0.110099,0.062745,0.546875,male
0.113301,6.022266,0.922322,0.443907,0.237444,0.115241,0.027875,0.689732,male
0.114146,5.848873,0.940483,0.60245,0.209756,0.111133,0.016048,0.984627,male
0.100339,11.399692,0.922511,0.558088,0.218305,0.107824,0.04,1.000679,male
0.101303,4.165964,0.913199,0.381898,0.139056,0.112783,0.020539,0.430339,male
0.088732,3.172848,0.940106,0.585042,0.205728,0.109495,0.015826,0.367188,male
0.096923,2.700129,0.920048,0.452823,0.215385,0.117045,0.057971,0.572716,male
0.113878,5.266094,0.914964,0.478307,0.232653,0.116904,0.035011,1.387747,male
0.116837,3.799856,0.960323,0.717652,0.244744,0.126415,0.054608,0.77097,male
0.142878,113.751759,0.842682,0.434538,0.001001,0.097472,0.016343,0.132308,male
0.037366,27.934091,0.81745,0.282282,0.000728,0.101011,0.016048,0.256104,male
0.109598,8.583528,0.952794,0.670802,0.085963,0.094444,0.026622,0.521925,male
0.091977,5.865277,0.964044,0.728978,0.102965,0.115847,0.016824,0.170516,male
0.11187,8.095749,0.964538,0.752012,0.102782,0.108021,0.016032,0.166667,male
0.109652,7.888392,0.904983,0.479155,0.208712,0.113604,0.020672,0.594531,male
0.113401,6.820078,0.968908,0.756297,0.110232,0.115771,0.015702,0.079799,male
0.099022,10.158805,0.96549,0.757001,0.11082,0.110586,0.015842,0.065272,male
0.113005,7.070532,0.963008,0.727981,0.104069,0.106148,0.017998,0.104083,male
0.11642,12.157235,0.963545,0.73646,0.108241,0.112769,0.01564,0.089732,male
0.099036,7.918523,0.956181,0.690305,0.102332,0.080614,0.015795,0.056848,male
0.107566,10.726394,0.952633,0.694812,0.105308,0.071168,0.015702,0.068834,male
0.089123,8.855812,0.95921,0.721284,0.118653,0.132928,0.015702,0.082661,male
0.079762,5.719073,0.904728,0.153505,0.217926,0.108979,0.019277,0.620605,male
0.062357,7.922214,0.899252,0.149988,0.154558,0.111024,0.016393,1.094105,male
0.082985,5.063168,0.913509,0.161601,0.240948,0.111843,0.016048,0.960181,male
0.087022,3.420228,0.913539,0.169766,0.230117,0.11852,0.020645,0.791016,male
0.091832,5.753838,0.910368,0.148897,0.136622,0.118737,0.021419,0.75034,male
0.084777,5.593186,0.915248,0.176672,0.215711,0.099407,0.018223,1.397236,male
0.08545,7.71596,0.889679,0.14381,0.226213,0.127126,0.029466,1.098558,male
0.088405,7.053735,0.895857,0.144397,0.225171,0.119014,0.043716,1.454241,male
0.072438,15.881832,0.889846,0.151429,0.219403,0.10693,0.062992,1.338021,male
0.084826,4.588302,0.912276,0.158159,0.138123,0.110918,0.019254,0.806362,male
0.118794,5.663781,0.915695,0.434247,0.269397,0.125527,0.018757,0.990885,male
0.117667,7.22074,0.92148,0.460856,0.144563,0.122068,0.02346,1.088695,male
0.127743,4.114986,0.963778,0.734822,0.242311,0.129276,0.03125,1.25,male
0.127291,6.880295,0.964797,0.738279,0.240572,0.124194,0.030075,0.679315,male
0.129761,4.506223,0.963549,0.714371,0.219122,0.127703,0.017372,1.916875,male
0.113068,8.804143,0.904168,0.443153,0.230745,0.100155,0.020025,1.631168,male
0.114682,7.788739,0.904792,0.388798,0.250979,0.123515,0.016162,0.839844,male
0.099816,6.406945,0.886829,0.308462,0.211645,0.113921,0.015733,1.268229,male
0.118937,14.141969,0.932454,0.577056,0.113601,0.119849,0.018079,0.57474,male
0.177788,13.514607,0.943047,0.6119,0.125042,0.138233,0.01636,1.106213,male
0.142567,8.266441,0.937567,0.568058,0.133506,0.140525,0.018801,1.214021,male
0.132768,5.540001,0.948383,0.647427,0.125535,0.109005,0.017112,0.681152,male
0.127298,7.909796,0.944391,0.634353,0.119566,0.133457,0.022631,0.762408,male
0.128468,6.937402,0.940021,0.601018,0.133424,0.134082,0.024845,0.750313,male
0.131996,5.699981,0.965979,0.74613,0.115987,0.117863,0.015857,0.685113,male
0.123783,8.132139,0.944202,0.639429,0.126452,0.131519,0.031936,0.435397,male
0.12173,6.09576,0.941224,0.608402,0.117419,0.12449,0.01592,0.994905,male
0.158676,6.034503,0.957993,0.698753,0.121745,0.131859,0.019093,0.878606,male
0.076188,5.409746,0.90985,0.198081,0.150154,0.12769,0.025,0.921165,male
0.074329,10.262777,0.898912,0.191798,0.209918,0.135308,0.05694,0.468328,male
0.062871,6.143965,0.909862,0.190236,0.203788,0.136643,0.025397,1.117188,male
0.067295,5.170582,0.906899,0.184218,0.225688,0.132458,0.017204,0.640951,male
0.097411,6.751481,0.905324,0.188695,0.251755,0.131116,0.024353,0.901042,male
0.150557,6.807624,0.966393,0.751094,0.117161,0.110489,0.017039,0.398148,male
0.092444,4.127832,0.906783,0.180813,0.238448,0.119024,0.020487,0.671875,male
0.069812,2.996565,0.908618,0.186675,0.229705,0.129064,0.0181,0.852679,male
0.070775,3.386515,0.909984,0.188335,0.227565,0.129058,0.020228,0.299045,male
0.093778,6.065,0.905499,0.173449,0.159676,0.128289,0.016913,1.334635,male
0.187074,37.01635,0.935642,0.633295,0,0.12362,0.015905,0.230324,male
0.12059,22.86603,0.93446,0.580939,0,0.127236,0.018583,0.485822,male
0.117023,26.938596,0.927764,0.537783,0,0.122719,0.017699,0.14043,male
0.114785,19.862833,0.940861,0.610161,0,0.141772,0.016967,0.350507,male
0.171119,20.109599,0.964068,0.738174,0,0.122976,0.017738,0.253788,male
0.149927,42.125516,0.933738,0.575355,0,0.148467,0.039216,0.280273,male
0.127404,24.591358,0.929504,0.58209,0,0.130284,0.018735,0.238064,male
0.093976,121.387292,0.93658,0.566637,0,0.117122,0.021798,0.609675,male
0.137309,43.126291,0.949458,0.659317,0,0.116985,0.01854,0.525331,male
0.125843,23.302346,0.943545,0.627002,0,0.128543,0.01592,0.261127,male
0.106433,10.070499,0.964298,0.730375,0.095335,0.102371,0.030246,0.426915,male
0.1149,7.528767,0.965827,0.737769,0.090665,0.084839,0.017354,0.489063,male
0.113281,6.785707,0.953487,0.667288,0.060043,0.088671,0.026846,0.597426,male
0.108961,7.469802,0.950159,0.648723,0.084131,0.093508,0.016343,0.470982,male
0.104956,13.098922,0.963083,0.727169,0.094994,0.09586,0.015857,0.414363,male
0.111688,8.292933,0.95933,0.708367,0.084937,0.096817,0.01741,0.669744,male
0.110114,7.778716,0.96397,0.72489,0.095172,0.090796,0.021277,0.474537,male
0.11514,6.832307,0.957589,0.695731,0.096668,0.10293,0.015857,0.370464,male
0.133158,890.845398,0.912579,0.58601,0,0.091647,0.01741,0.007813,male
0.162548,870.304884,0.922941,0.619477,0,0.094867,0.016649,0.010318,male
0.142054,1116.036622,0.907382,0.573355,0,0.095087,0.022727,0.007813,male
0.169839,990.779888,0.888299,0.503555,0,0.106904,0.015671,0.007813,male
0.162829,638.127426,0.911996,0.626267,0,0.085909,0.017391,0.02036,male
0.141214,747.381444,0.862424,0.471193,0,0.079667,0.018307,0.007813,male
0.173473,659.318427,0.865278,0.47278,0,0.09035,0.025,0.007813,male
0.100166,632.726357,0.887582,0.491839,0,0.093863,0.05,0.007813,male
0.078596,686.588177,0.875579,0.459351,0,0.090806,0.015656,0.007813,male
0.119451,575.86056,0.88704,0.500551,0,0.082046,0.025,0.025146,male
0.100259,4.588312,0.964036,0.727164,0.170211,0.139353,0.019208,0.298573,male
0.114918,5.444218,0.967389,0.712792,0.137512,0.136684,0.01581,0.242898,male
0.099443,5.300784,0.918329,0.440613,0.139473,0.13041,0.02289,0.201746,male
0.056032,6.910776,0.935388,0.564341,0.116547,0.120921,0.015764,0.360625,male
0.073236,5.319292,0.954526,0.665345,0.128248,0.118407,0.017354,0.221354,male
0.160889,1045.528502,0.833948,0.494854,0,0.074021,0.015779,0.007813,male
0.140081,1122.219023,0.853311,0.482367,0,0.07818,0.015936,0.007813,male
0.180797,622.209298,0.814499,0.463574,0,0.074482,0.017039,0.007813,male
0.123378,1022.06412,0.844113,0.439875,0,0.07161,0.015984,0.007813,male
0.196168,778.651891,0.815757,0.503365,0,0.076402,0.017186,0.007813,male
0.134645,711.13431,0.842626,0.466323,0,0.064367,0.015779,0.007813,male
0.126801,811.247316,0.855927,0.505871,0,0.073123,0.016546,0.007813,male
0.13821,927.373183,0.851999,0.514852,0,0.074692,0.015656,0.007813,male
0.162115,965.726239,0.821235,0.475373,0,0.066564,0.016,0.007813,male
0.138363,670.757773,0.853837,0.517811,0,0.070249,0.01626,0.007813,male
0.127154,11.302132,0.944387,0.62518,0.08117,0.08169,0.01564,0.891493,male
0.130295,4.798001,0.947678,0.63499,0.160867,0.085799,0.015748,0.784647,male
0.105845,6.624245,0.923859,0.539666,0.195925,0.085485,0.016113,0.39606,male
0.114235,10.989105,0.937555,0.569749,0.179774,0.08549,0.016667,0.701522,male
0.117427,8.703583,0.946567,0.644403,0.176362,0.086315,0.016427,0.676994,male
0.114102,5.213947,0.942771,0.565059,0.182413,0.092577,0.016129,0.804063,male
0.134043,8.65938,0.926939,0.560883,0.175745,0.091687,0.01956,0.508789,male
0.1197,7.054669,0.951842,0.645684,0.166399,0.085795,0.020539,0.754972,male
0.116072,4.794718,0.945122,0.576871,0.171933,0.086956,0.016598,0.329392,male
0.107706,4.781192,0.952904,0.642862,0.17575,0.08217,0.017448,0.804917,male
0.148063,853.27748,0.917047,0.608108,0,0.100477,0.017316,0.02567,male
0.124611,8.0227,0.962835,0.735872,0.060054,0.084689,0.015671,0.195313,male
0.117105,38.867158,0.961528,0.739691,0.060054,0.089792,0.015842,0.94043,male
0.11133,28.346615,0.961517,0.734525,0.059947,0.090472,0.017448,0.462015,male
0.12476,3.97219,0.956937,0.699169,0.026089,0.103,0.016343,0.693576,male
0.127537,19.48285,0.973127,0.783048,0.060039,0.097054,0.034483,0.71875,male
0.115645,27.590247,0.970401,0.77135,0.060122,0.101574,0.015889,1.204733,male
0.117871,13.900498,0.966506,0.752876,0.060048,0.099438,0.017094,0.735795,male
0.131345,12.320445,0.959288,0.712753,0.059938,0.100264,0.015842,0.522813,male
0.104593,15.571773,0.949021,0.668256,0.060054,0.1017,0.017957,0.60625,male
0.104354,12.299973,0.940379,0.63319,0.060185,0.083905,0.017877,0.527995,male
0.121072,5.086587,0.968367,0.762796,0.01084,0.107764,0.016129,0.328125,male
0.149023,12.13639,0.957859,0.718049,0.003056,0.113352,0.017003,0.348895,male
0.175939,3.822379,0.961351,0.704403,0.006371,0.104033,0.01768,0.170691,male
0.145683,7.550409,0.958707,0.717076,0.111904,0.109437,0.027539,0.409668,male
0.177605,14.17252,0.953356,0.701852,0.006796,0.106895,0.015717,0.366571,male
0.134815,5.690074,0.968709,0.776187,0.093515,0.111085,0.02852,0.460658,male
0.158992,4.677909,0.970869,0.771338,0.007597,0.121896,0.016,0.45638,male
0.122783,4.520412,0.971442,0.774461,0.110852,0.111739,0.019465,0.839732,male
0.142247,6.506861,0.970014,0.771718,0.007442,0.11299,0.017699,0.187221,male
0.141757,5.213895,0.966638,0.748406,0.100948,0.098338,0.019231,0.154062,male
0.152596,10.729374,0.960502,0.715571,0.131996,0.126163,0.022346,0.326239,male
0.179369,11.629256,0.941864,0.599405,0.134409,0.129129,0.017719,0.36879,male
0.120686,23.87068,0.902565,0.417451,0.258785,0.126885,0.033473,0.645833,male
0.127056,12.371832,0.928584,0.539688,0.261606,0.124997,0.016967,0.445573,male
0.115617,9.621681,0.948443,0.651537,0.28,0.111286,0.016824,0.479492,male
0.124273,6.092079,0.909428,0.4032,0.131575,0.128034,0.016824,0.593304,male
0.12304,9.87884,0.93943,0.62389,0.137366,0.12909,0.045198,0.289063,male
0.128874,13.61692,0.933829,0.562798,0.26223,0.132628,0.053333,0.427812,male
0.127065,11.080932,0.92059,0.524415,0.260847,0.131713,0.017857,0.31871,male
0.115507,8.000181,0.922336,0.463954,0.255793,0.132164,0.018328,0.372897,male
0.147884,38.058926,0.926627,0.61403,0,0.114102,0.020487,0.288574,male
0.107096,6.867107,0.924806,0.543858,0.252976,0.132863,0.019417,0.479167,male
0.099364,6.976841,0.942872,0.617207,0.279703,0.131938,0.016327,0.270733,male
0.131863,32.391323,0.916256,0.573847,0,0.123312,0.016615,0.598437,male
0.048941,10.323426,0.916782,0.551163,0.198432,0.171644,0.025806,0.472656,male
0.094747,5.916815,0.906929,0.446186,0.265387,0.130455,0.020833,0.253906,male
0.118494,13.479935,0.910193,0.516567,0.242048,0.122244,0.015656,0.322396,male
0.0974,10.11664,0.901721,0.337573,0,0.117811,0.018519,0.202637,male
0.090664,15.127127,0.902348,0.35113,0,0.115181,0.016097,0.214134,male
0.102676,19.183031,0.89124,0.336755,0.121839,0.094817,0.021164,0.258789,male
