@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-3,6,8-11,13-14,17,20-21'

@attribute sd numeric
@attribute median numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute mindom numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.074669,0.114743,0.115886,36.843684,0.953067,0.724311,0,0.103553,0.016771,0.007813,0.152404,male
0.077134,0.103959,0.126083,27.788402,0.954059,0.696184,0,0.092952,0.017505,0.007813,0.194419,male
0.069611,0.107803,0.099754,15.814802,0.958236,0.719183,0,0.106848,0.022695,0.007813,0.138619,male
0.09235,0.127601,0.184731,1193.434066,0.829816,0.51583,0,0.102683,0.016842,0.007813,0,male
0.085713,0.107587,0.167531,941.756655,0.826639,0.492974,0,0.093241,0.01686,0.007813,0,male
0.088725,0.137786,0.130122,1087.76727,0.864396,0.544185,0,0.09014,0.016427,0.007813,0,male
0.086559,0.123758,0.183235,815.837002,0.824685,0.504159,0,0.078679,0.016327,0.007813,0,male
0.088596,0.124304,0.169601,883.594607,0.835282,0.509976,0,0.084083,0.0193,0.007813,0,male
0.088072,0.142258,0.14349,892.248183,0.875223,0.581754,0,0.097809,0.016546,0.007813,0,male
0.088278,0.128532,0.15493,853.298248,0.847263,0.53517,0,0.08923,0.016293,0.007813,0,male
0.084918,0.128418,0.125523,1077.206855,0.847654,0.49998,0,0.105474,0.019536,0.007813,0,male
0.087341,0.130686,0.144075,1271.353628,0.853332,0.529941,0,0.097032,0.020915,0.007813,0,male
0.089504,0.109826,0.18619,649.577215,0.802274,0.46839,0,0.075519,0.016097,0.007813,0,male
0.048547,0.240617,0.034809,15.076874,0.858363,0.130449,0.2349,0.138002,0.031873,0.007813,0.176654,male
0.047604,0.239374,0.03383,15.299873,0.848937,0.126989,0.250097,0.116978,0.025765,0.242188,0.084481,male
0.046845,0.23548,0.036766,25.713285,0.860989,0.139624,0.23448,0.118713,0.01564,0.242188,0.125222,male
0.049785,0.235846,0.048823,14.607663,0.866145,0.140361,0.232111,0.127353,0.018497,0.242188,0.17447,male
0.046059,0.241209,0.023859,18.391507,0.84624,0.119673,0.241671,0.12686,0.054983,0.242188,0.080467,male
0.044697,0.236453,0.021841,34.501778,0.835677,0.117216,0.234961,0.125255,0.045326,0.21875,0.083457,male
0.047353,0.237046,0.031748,21.420389,0.853147,0.188841,0.23718,0.126728,0.016546,0.242188,0.107244,male
0.048524,0.238649,0.035045,21.442898,0.858114,0.129618,0.23586,0.121583,0.0193,0.242188,0.134458,male
0.044109,0.235692,0.027522,20.602709,0.849701,0.137675,0.234228,0.110794,0.017877,0.242188,0.135384,male
0.047789,0.239976,0.036618,13.073608,0.855784,0.137412,0.235888,0.12442,0.021828,0.015625,0.118563,male
0.07187,0.166354,0.104042,12.167316,0.947231,0.643325,0.185904,0.094743,0.01889,0.007813,0.319624,male
0.074239,0.130551,0.11416,9.327743,0.948532,0.6311,0.117438,0.115598,0.018059,0.023438,0.149756,male
0.073719,0.129847,0.108368,7.175046,0.946765,0.649326,0.017183,0.097979,0.023599,0.007813,0.301971,male
0.070689,0.152661,0.107401,7.486753,0.944218,0.639476,0.097505,0.118828,0.049231,0.007813,0.093306,male
0.071383,0.139775,0.108663,10.411437,0.940602,0.613985,0.017134,0.108932,0.016461,0.007813,0.070972,male
0.073631,0.14592,0.116569,5.348318,0.956194,0.683323,0.017177,0.116721,0.015857,0.007813,0.256865,male
0.072244,0.128728,0.110922,6.733727,0.952817,0.673342,0.091972,0.118013,0.015952,0.007813,0.288491,male
0.071199,0.128557,0.104422,12.240263,0.94729,0.654942,0.095042,0.104231,0.015795,0.007813,0.099262,male
0.071637,0.164345,0.103116,9.175746,0.935944,0.58308,0.096713,0.098502,0.016842,0.007813,0.160529,male
0.075805,0.154007,0.119369,5.701462,0.96454,0.729505,0.017112,0.104354,0.030246,0.007813,0.221388,male
0.07207,0.186953,0.12049,39.032716,0.935527,0.539779,0,0.114927,0.025,0.007813,0.117088,male
0.07401,0.195102,0.117126,81.211013,0.930444,0.536715,0,0.108935,0.018223,0.007813,0.116946,male
0.072785,0.177933,0.115333,345.221504,0.952797,0.655374,0,0.12324,0.03125,0.007813,0.186655,male
0.071762,0.186667,0.118575,95.030303,0.942253,0.580292,0,0.108613,0.016293,0.007813,0.150062,male
0.074977,0.190579,0.120473,328.195982,0.946306,0.62025,0,0.118109,0.03125,0.007813,0.186526,male
0.071987,0.188703,0.112358,153.057692,0.945347,0.59984,0,0.108212,0.020592,0.007813,0.121942,male
0.076978,0.182063,0.122578,181.136243,0.962937,0.710752,0,0.129392,0.017758,0.007813,0.270793,male
0.073017,0.194776,0.118969,68.288946,0.913464,0.530061,0,0.122059,0.04336,0.007813,0.42451,male
0.076173,0.181608,0.119404,205.840012,0.942461,0.62167,0,0.102042,0.026059,0.007813,0.099131,male
0.073204,0.191198,0.116377,203.881235,0.948292,0.61963,0,0.116108,0.015842,0.007813,0.217073,male
0.068844,0.151482,0.114402,7.741399,0.948781,0.584807,0.135049,0.11335,0.020619,0.078125,0.14267,male
0.066491,0.165621,0.094706,4.741379,0.960268,0.666715,0.175229,0.11572,0.018223,0.0625,0.205884,male
0.058681,0.165128,0.100789,4.247631,0.928121,0.449683,0.139172,0.136281,0.017563,0.007813,0.290789,male
0.062125,0.151874,0.107968,3.503151,0.929481,0.470957,0.140276,0.129018,0.016145,0.007813,0.131907,male
0.089599,0.029361,0.136663,166.260441,0.812499,0.411128,0.000801,0.106944,0.016194,0.007813,0.119803,male
0.070167,0.01579,0.05004,12.906251,0.830441,0.300592,0.060048,0.100127,0.016719,0.007813,0.069912,male
0.072837,0.026995,0.06758,43.954147,0.872789,0.418733,0.001303,0.104004,0.015779,0.007813,0.087423,male
0.093731,0.060057,0.150543,148.817031,0.878622,0.533373,0.060057,0.089682,0.016211,0.007813,0.105927,male
0.087889,0.010975,0.115678,114.803501,0.78665,0.32957,0.00089,0.099776,0.017112,0.007813,0.105778,male
0.091954,0.029364,0.142966,58.038903,0.849853,0.438149,0.00089,0.092098,0.015748,0.007813,0.101463,male
0.08865,0.040976,0.141531,92.766695,0.834213,0.450205,0.001413,0.095733,0.016194,0.007813,0.065555,male
0.090036,0.059668,0.145166,110.748595,0.846837,0.488359,0.000775,0.094071,0.01626,0.007813,0.127982,male
0.057705,0.242573,0.116283,7.890927,0.859712,0.084934,0.248978,0.133667,0.028319,0.132813,0.229051,male
0.052499,0.184211,0.105826,8.848103,0.882884,0.08974,0.275299,0.134527,0.015764,0.007813,0.156099,male
0.046656,0.19956,0.080337,6.454288,0.909939,0.102732,0.164881,0.14704,0.055944,0.007813,0.16869,male
0.048561,0.193805,0.094307,3.522947,0.915009,0.105183,0.154438,0.149086,0.018957,0.164063,0.159401,male
0.053489,0.191434,0.101949,7.361718,0.890804,0.094455,0.258482,0.142237,0.030132,0.007813,0.245057,male
0.04931,0.215836,0.087642,6.923457,0.905174,0.096347,0.277599,0.14102,0.024206,0.007813,0.069045,male
0.041747,0.213346,0.048162,7.815457,0.890014,0.080963,0.22204,0.172847,0.01995,0.21875,0.022167,male
0.05768,0.198856,0.085039,27.310264,0.906541,0.241945,0,0.123181,0.016667,0.007813,0.361187,male
0.056827,0.196949,0.091356,9.373751,0.914533,0.226079,0,0.129797,0.044944,0.007813,0.142722,male
0.061042,0.202367,0.119335,15.732907,0.892992,0.194141,0,0.113574,0.034632,0.007813,0.304367,male
0.057498,0.196041,0.110029,13.261627,0.893888,0.184081,0,0.13298,0.03125,0.007813,0.310714,male
0.053197,0.205052,0.062272,7.824207,0.885105,0.181529,0,0.114972,0.027923,0.007813,0.353535,male
0.054829,0.196187,0.085415,9.988687,0.894157,0.178963,0,0.136302,0.043836,0.007813,0.305729,male
0.056944,0.205654,0.099967,12.247008,0.888147,0.178778,0,0.116405,0.017957,0.007813,0.107363,male
0.06262,0.16788,0.106705,18.420168,0.897276,0.482138,0.107307,0.11401,0.042735,0.004883,0.337748,male
0.06126,0.162139,0.102246,17.233632,0.896993,0.468228,0.100749,0.103079,0.034483,0.004883,0.322452,male
0.061781,0.155019,0.103346,10.969688,0.913229,0.507183,0.101245,0.09329,0.047847,0.078125,0.609914,male
0.060295,0.16661,0.104267,17.625667,0.898751,0.466106,0.102312,0.101872,0.013021,0.092773,0.215897,male
0.061523,0.155399,0.103063,7.696512,0.933424,0.549759,0.200086,0.109531,0.014205,0.458984,0.361348,male
0.061556,0.155118,0.103136,12.942151,0.924993,0.520469,0.103136,0.098984,0.03367,0.107422,0.534776,male
0.060755,0.146197,0.100825,12.006969,0.933406,0.542239,0.099355,0.102148,0.015625,0.092773,0.46879,male
0.061426,0.145942,0.102785,13.253383,0.920616,0.527571,0.103827,0.105192,0.034247,0.107422,0.473907,male
0.060856,0.163138,0.101508,23.806928,0.895639,0.480389,0.200457,0.097749,0.036101,0.205078,0.140789,male
0.061716,0.155669,0.102209,15.644748,0.915751,0.520398,0.096679,0.090285,0.046512,0.078125,0.366273,male
0.061416,0.166399,0.103431,12.758842,0.897214,0.459831,0.099536,0.094673,0.014205,0.205078,0.306149,male
0.060938,0.177815,0.105797,14.394967,0.907679,0.479164,0.095812,0.097639,0.037037,0.097656,0.377597,male
0.061391,0.163229,0.103587,22.435788,0.90184,0.479236,0.102332,0.105425,0.025575,0.102539,0.236487,male
0.063619,0.151245,0.105026,11.016076,0.926635,0.537051,0.198084,0.10259,0.026525,0.092773,0.185338,male
0.061882,0.157807,0.102788,14.998623,0.915279,0.506675,0.098309,0.105293,0.033898,0.097656,0.270102,male
0.061858,0.158243,0.104453,13.058492,0.920559,0.524902,0.103827,0.100617,0.049751,0.107422,0.269394,male
0.060496,0.179161,0.104168,20.565883,0.884453,0.424228,0.103385,0.109946,0.1,0.107422,0.54319,male
0.061827,0.177914,0.104606,15.54737,0.916287,0.510424,0.102926,0.109043,0.019841,0.078125,0.328832,male
0.060654,0.164264,0.101779,16.28338,0.895792,0.471312,0.197117,0.102158,0.084034,0.097656,0.633584,male
0.061591,0.177004,0.106949,9.489748,0.906574,0.477634,0.103435,0.10389,0.05,0.102539,0.328244,male
0.061619,0.177844,0.104563,15.619118,0.908233,0.483818,0.207156,0.11035,0.011161,0.097656,0.384832,male
0.063619,0.187313,0.106697,12.103297,0.911917,0.473355,0.096135,0.097768,0.019531,0.112305,0.38,male
0.061697,0.184511,0.107129,10.661145,0.906473,0.470658,0.104326,0.105014,0.049751,0.004883,0.42043,male
0.061909,0.187246,0.107053,18.116454,0.885641,0.42744,0.103575,0.111861,0.051546,0.107422,0.481659,male
0.062491,0.172225,0.105189,11.971588,0.918321,0.509725,0.101309,0.091152,0.019531,0.019531,0.435714,male
0.060803,0.183592,0.104753,11.131793,0.900796,0.446517,0.200502,0.101788,0.019531,0.092773,0.49389,male
0.062437,0.17527,0.105379,9.82036,0.913988,0.489086,0.101917,0.088531,0.034247,0.107422,0.467204,male
0.062387,0.142041,0.103673,17.664416,0.89846,0.494613,0.103469,0.097181,0.035088,0.004883,0.289547,male
0.065073,0.128972,0.102506,17.819202,0.913547,0.531077,0.092843,0.1002,0.019531,0.043945,0.219956,male
0.066708,0.125401,0.102716,18.956621,0.934254,0.59427,0.092003,0.108183,0.020161,0.073242,0.389694,male
0.061781,0.134632,0.103282,11.78991,0.918291,0.538131,0.102209,0.099571,0.026042,0.004883,0.187998,male
0.061934,0.148014,0.103887,16.52246,0.913726,0.525021,0.102898,0.108237,0.016639,0.112305,0.351715,male
0.062986,0.167067,0.106647,9.274993,0.926853,0.517628,0.102795,0.093788,0.03268,0.004883,0.179521,male
0.06064,0.163175,0.103069,15.197763,0.914717,0.493013,0.100952,0.103934,0.034014,0.092773,0.258693,male
0.061583,0.168349,0.105327,10.44412,0.925988,0.512159,0.103146,0.112262,0.032051,0.004883,0.280184,male
0.060818,0.147618,0.104678,13.167034,0.904559,0.482941,0.107251,0.112817,0.039063,0.112305,0.352793,male
0.060241,0.163172,0.101524,8.308517,0.923024,0.526395,0.099584,0.115249,0.019531,0.092773,0.325359,male
0.062383,0.129451,0.103643,12.289471,0.921978,0.51019,0.095655,0.101953,0.051546,0.097656,0.350911,male
0.061671,0.137156,0.101938,14.064659,0.906702,0.480162,0.104781,0.100368,0.019531,0.107422,0.28499,male
0.061981,0.170961,0.103202,13.440511,0.912674,0.512342,0.098615,0.104481,0.048544,0.083008,0.404643,male
0.061074,0.16575,0.10473,15.74979,0.900075,0.464995,0.10408,0.108777,0.049751,0.004883,0.273345,male
0.06348,0.151512,0.108341,19.040331,0.913928,0.49619,0.09395,0.097874,0.014205,0.004883,0.387255,male
0.062362,0.170212,0.106306,11.721484,0.912989,0.498742,0.206262,0.097572,0.019531,0.014648,0.179155,male
0.070908,0.155609,0.113505,5.968055,0.963072,0.735317,0.093493,0.09722,0.019254,0.03125,0.363529,male
0.073095,0.146144,0.113378,4.89532,0.971514,0.784796,0.104814,0.107672,0.017003,0.039063,0.381771,male
0.074552,0.174404,0.116679,6.455037,0.965021,0.74182,0.216273,0.10903,0.016478,0.007813,0.28693,male
0.074536,0.145961,0.116496,4.638871,0.975144,0.804982,0.13455,0.111297,0.019254,0.039063,0.17704,male
0.071653,0.157821,0.115081,4.576221,0.965833,0.738276,0.133506,0.120491,0.017917,0.007813,0.385797,male
0.070338,0.17525,0.114758,4.294734,0.958008,0.693905,0.202383,0.107117,0.018868,0.039063,0.094914,male
0.073815,0.156011,0.113191,7.828552,0.964332,0.753936,0.201064,0.118678,0.04507,0.007813,0.221477,male
0.09603,0.144108,0.16623,145.828428,0.894506,0.460903,0.000843,0.111859,0.016227,0.007813,0.246548,male
0.0785,0.127212,0.12054,9.48144,0.9645,0.75574,0.115203,0.096002,0.02735,0.023438,0.295775,male
0.081519,0.138613,0.131677,4.76551,0.97471,0.787453,0.114604,0.115785,0.017563,0.007813,0.155344,male
0.082924,0.108351,0.160665,11.337017,0.955169,0.704673,0.106117,0.103756,0.016667,0.007813,0.127742,male
0.077597,0.112568,0.127801,8.825455,0.961066,0.718138,0.112052,0.119185,0.02122,0.007813,0.04391,male
0.083493,0.112816,0.156462,9.968827,0.958015,0.722671,0.009213,0.116696,0.016667,0.007813,0.165417,male
0.081167,0.114048,0.143707,6.174573,0.969127,0.765034,0.100866,0.116054,0.016277,0.007813,0.15978,male
0.084407,0.121992,0.150974,6.382954,0.964781,0.737072,0.005578,0.103769,0.016563,0.007813,0.084998,male
0.065911,0.201846,0.117538,7.123776,0.93143,0.52256,0.265538,0.121784,0.022956,0.125,0.126124,male
0.072925,0.19799,0.115979,3.094699,0.940865,0.607602,0.245061,0.120165,0.0401,0.039063,0.171449,male
0.060818,0.21913,0.111539,6.680009,0.915249,0.461751,0.244465,0.114544,0.016615,0.03125,0.118491,male
0.058876,0.232857,0.112857,12.344214,0.852594,0.320577,0.246429,0.108871,0.023426,0.21875,0.296296,male
0.076829,0.202062,0.116426,7.121826,0.937182,0.624363,0.216014,0.095246,0.016563,0.15625,0.3,male
0.059659,0.202846,0.110116,6.693799,0.923242,0.464031,0.232549,0.098694,0.027972,0.164063,0.324545,male
0.061379,0.216466,0.119197,4.321145,0.88923,0.364435,0.249639,0.10925,0.036782,0.117188,0.192748,male
0.062359,0.198432,0.108856,5.493992,0.934298,0.521624,0.260127,0.11307,0.020434,0.140625,0.165689,male
0.070548,0.19,0.115385,9.1742,0.945836,0.637708,0.251795,0.116113,0.020101,0.03125,0.225199,male
0.065855,0.203059,0.113031,5.018319,0.934454,0.582426,0.243909,0.111375,0.019704,0.0625,0.17603,male
0.058998,0.207516,0.100543,4.136626,0.911917,0.394777,0.211023,0.112744,0.060606,0.21875,0.346131,male
0.068091,0.214704,0.121739,5.466889,0.923294,0.521869,0.252701,0.116147,0.02406,0.140625,0.257254,male
0.067271,0.207291,0.118502,3.852582,0.933552,0.556295,0.250637,0.111736,0.016377,0.171875,0.200057,male
0.061713,0.189978,0.096231,3.553941,0.932169,0.547924,0.223503,0.112381,0.072398,0.132813,0.208312,male
0.063078,0.205246,0.110164,5.56697,0.935143,0.551246,0.231475,0.110858,0.018779,0.132813,0.195337,male
0.067906,0.196326,0.105045,7.375544,0.948156,0.667932,0.215886,0.113349,0.016824,0.085938,0.217292,male
0.084685,0.143077,0.143077,5.004322,0.946083,0.683197,0.115385,0.11541,0.041885,0.125,0.224206,male
0.064455,0.198585,0.116308,4.113267,0.92266,0.485928,0.1344,0.120016,0.040712,0.140625,0.288162,male
0.072215,0.153149,0.123241,7.560275,0.961564,0.766334,0.225856,0.105102,0.02329,0.148438,0.315637,male
0.070642,0.199701,0.117313,6.138411,0.945225,0.623388,0.255224,0.115889,0.019208,0.132813,0.230614,male
0.059991,0.223125,0.110469,5.389928,0.883654,0.29967,0.243906,0.105156,0.016048,0.171875,0.186879,male
0.058857,0.200443,0.101771,4.558723,0.929502,0.47905,0.227823,0.111049,0.016615,0.117188,0.104294,male
0.0638,0.214608,0.114878,4.898222,0.923131,0.482685,0.248693,0.118456,0.023392,0.101563,0.119985,male
0.06823,0.205589,0.11737,3.977159,0.934562,0.545496,0.245224,0.111075,0.016967,0.007813,0.111638,male
0.062458,0.182179,0.095128,3.414863,0.940173,0.554799,0.222115,0.115975,0.037123,0.101563,0.213449,male
0.060862,0.204213,0.106102,6.977255,0.928365,0.494915,0.241142,0.119043,0.053872,0.140625,0.209739,male
0.057986,0.205515,0.104932,3.830644,0.925583,0.414582,0.244932,0.119633,0.019778,0.007813,0.174646,male
0.060329,0.20734,0.105494,3.322493,0.926154,0.422316,0.215548,0.113398,0.038005,0.007813,0.183206,male
0.060565,0.19367,0.100489,4.900978,0.935581,0.531704,0.224274,0.101646,0.026578,0.148438,0.176704,male
0.0626,0.173607,0.110446,4.773083,0.935004,0.524517,0.255682,0.120294,0.041995,0.007813,0.092142,male
0.078512,0.16383,0.125603,5.054843,0.970192,0.773892,0.217199,0.11417,0.023188,0.023438,0.197112,male
0.060947,0.201769,0.10904,3.895039,0.933477,0.475608,0.239525,0.11236,0.021277,0.140625,0.24952,male
0.060242,0.182637,0.103897,4.483309,0.930985,0.500405,0.145718,0.116028,0.039702,0.007813,0.157895,male
0.061375,0.207273,0.110545,4.275794,0.920806,0.453016,0.137455,0.120208,0.01995,0.132813,0.17959,male
0.063271,0.214076,0.118734,4.016681,0.921747,0.461691,0.235342,0.119255,0.029197,0.125,0.082353,male
0.062497,0.222651,0.118072,11.506902,0.893878,0.385325,0.248105,0.112889,0.038278,0.125,0.190108,male
0.061316,0.221282,0.115979,7.46076,0.89768,0.428106,0.228076,0.126094,0.041344,0.007813,0.115309,male
0.064738,0.204231,0.100769,5.461153,0.921531,0.501477,0.230385,0.121836,0.022409,0.148438,0.308704,male
0.058637,0.209102,0.109778,8.470278,0.915364,0.409356,0.244061,0.110042,0.026101,0.164063,0.150729,male
0.077122,0.192055,0.123079,6.508522,0.954795,0.702349,0.220939,0.111157,0.018713,0.023438,0.266909,male
0.055735,0.206028,0.098977,5.145753,0.914325,0.398674,0.222698,0.10847,0.021305,0.125,0.105202,male
0.056933,0.207961,0.098408,8.968452,0.912176,0.416085,0.226447,0.109011,0.039409,0.007813,0.181876,male
0.057162,0.198362,0.093797,3.753306,0.932726,0.465218,0.229628,0.105533,0.03252,0.117188,0.323104,male
0.065477,0.224145,0.113161,6.592434,0.892264,0.443867,0.23285,0.109372,0.02213,0.140625,0.352657,male
0.057151,0.208409,0.106061,5.765594,0.91396,0.413604,0.232803,0.104114,0.016048,0.125,0.117921,male
0.067228,0.176233,0.105128,4.798942,0.941625,0.598041,0.219441,0.104612,0.021108,0.007813,0.187033,male
0.06032,0.212121,0.106364,3.599008,0.930271,0.479641,0.234848,0.110114,0.017544,0.148438,0.213485,male
0.060715,0.209917,0.103298,5.938348,0.922075,0.480801,0.22121,0.106557,0.018626,0.1875,0.125951,male
0.06108,0.212616,0.108401,5.127113,0.921104,0.479038,0.237728,0.110244,0.041026,0.125,0.164866,male
0.060059,0.213965,0.113618,4.349309,0.91349,0.397266,0.218173,0.115311,0.026273,0.125,0.115749,male
0.077764,0.204636,0.124037,5.604283,0.930795,0.627398,0.242841,0.116569,0.0199,0.125,0.26363,male
0.05961,0.222572,0.115452,5.873069,0.907514,0.353634,0.263337,0.113586,0.033613,0.125,0.227645,male
0.073893,0.192197,0.116127,4.108102,0.942743,0.634739,0.146069,0.101098,0.015968,0.007813,0.307314,male
0.059381,0.217306,0.107946,6.290157,0.901328,0.38484,0.217306,0.110265,0.044077,0.132813,0.158302,male
0.061316,0.23401,0.121739,5.706426,0.867338,0.283762,0.249565,0.120147,0.018161,0.148438,0.312048,male
0.058822,0.218674,0.103285,9.747769,0.892651,0.358772,0.218271,0.118526,0.041237,0.125,0.218097,male
0.060419,0.210278,0.110556,4.394383,0.92276,0.461581,0.210278,0.102835,0.01837,0.117188,0.146977,male
0.059079,0.212398,0.106884,6.634973,0.90869,0.391551,0.229299,0.107315,0.051948,0.210938,0.223812,male
0.063664,0.202391,0.112101,14.276294,0.92186,0.580524,0.235362,0.107974,0.029466,0.132813,0.181765,male
0.056797,0.213243,0.103784,10.736947,0.89689,0.383985,0.218378,0.114696,0.022663,0.125,0.2301,male
0.05955,0.210298,0.118553,8.067487,0.893659,0.40476,0.247234,0.109506,0.028777,0.148438,0.229843,male
0.062997,0.200784,0.115294,6.088222,0.933652,0.535863,0.252157,0.10113,0.023704,0.140625,0.155393,male
0.06048,0.22,0.111034,12.804783,0.876003,0.362724,0.241379,0.124619,0.107383,0.140625,0.446341,male
0.079023,0.193682,0.119426,8.30671,0.945723,0.659248,0.231993,0.109865,0.01636,0.046875,0.207017,male
0.05987,0.221974,0.106842,5.169779,0.908796,0.392241,0.222895,0.110385,0.024768,0.132813,0.11684,male
0.08086,0.113122,0.154257,2.269432,0.968623,0.758297,0.215025,0.106217,0.01854,0.070313,0.154969,male
0.070925,0.194513,0.112743,4.554386,0.946217,0.637123,0.243761,0.120868,0.037383,0.007813,0.105343,male
0.059411,0.215385,0.108259,4.605497,0.920989,0.419248,0.232672,0.115489,0.03912,0.132813,0.16598,male
0.06056,0.213675,0.112574,7.311028,0.914561,0.438333,0.259565,0.114291,0.045198,0.15625,0.383846,male
0.05982,0.20236,0.094572,8.974592,0.92589,0.52852,0.2259,0.114168,0.034934,0.15625,0.15861,male
0.074868,0.207728,0.123338,6.058996,0.94248,0.640311,0.270479,0.118449,0.01608,0.1875,0.199012,male
0.069013,0.200283,0.117394,6.687467,0.924544,0.533617,0.141586,0.109308,0.01837,0.007813,0.17431,male
0.056736,0.209435,0.098226,7.926821,0.897568,0.386047,0.225242,0.114191,0.042895,0.203125,0.322829,male
0.070799,0.199248,0.125956,12.367888,0.911563,0.533184,0.262445,0.117813,0.017917,0.132813,0.324275,male
