@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,10-11,13-16,18,21'

@attribute sd numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute maxdom numeric
@attribute label {male,female}

@data
0.074239,0.11416,9.327743,0.6311,0.117438,0.115598,0.018059,0.271186,0.806296,4.289063,male
0.073719,0.108368,7.175046,0.649326,0.017183,0.097979,0.023599,0.219178,0.158717,0.492188,male
0.070689,0.107401,7.486753,0.639476,0.097505,0.118828,0.049231,0.275862,0.293945,3.859375,male
0.071383,0.108663,10.411437,0.613985,0.017134,0.108932,0.016461,0.275862,0.247944,4.75,male
0.073631,0.116569,5.348318,0.683323,0.017177,0.116721,0.015857,0.266667,0.117467,0.601563,male
0.072244,0.110922,6.733727,0.673342,0.091972,0.118013,0.015952,0.275862,0.121505,0.648438,male
0.071199,0.104422,12.240263,0.654942,0.095042,0.104231,0.015795,0.266667,0.371652,3.96875,male
0.071637,0.103116,9.175746,0.58308,0.096713,0.098502,0.016842,0.262295,0.479725,4.851563,male
0.075805,0.119369,5.701462,0.729505,0.017112,0.104354,0.030246,0.275862,0.652902,4.171875,male
0.07207,0.12049,39.032716,0.539779,0,0.114927,0.025,0.275862,0.444475,2.046875,male
0.07401,0.117126,81.211013,0.536715,0,0.108935,0.018223,0.222222,0.525781,3.632813,male
0.072785,0.115333,345.221504,0.655374,0,0.12324,0.03125,0.253968,0.569712,4.632813,male
0.071762,0.118575,95.030303,0.580292,0,0.108613,0.016293,0.246154,0.383821,3.421875,male
0.074977,0.120473,328.195982,0.62025,0,0.118109,0.03125,0.262295,0.523026,3.515625,male
0.071987,0.112358,153.057692,0.59984,0,0.108212,0.020592,0.258065,0.560764,5.445313,male
0.076978,0.122578,181.136243,0.710752,0,0.129392,0.017758,0.246154,0.75558,4.835938,male
0.073017,0.118969,68.288946,0.530061,0,0.122059,0.04336,0.246154,0.213542,0.539063,male
0.076173,0.119404,205.840012,0.62167,0,0.102042,0.026059,0.238806,0.435444,4.726563,male
0.073204,0.116377,203.881235,0.61963,0,0.116108,0.015842,0.271186,0.649414,3.601563,male
0.068844,0.114402,7.741399,0.584807,0.135049,0.11335,0.020619,0.225352,0.447329,3.453125,male
0.066491,0.094706,4.741379,0.666715,0.175229,0.11572,0.018223,0.238806,1.000312,6.054688,male
0.058681,0.100789,4.247631,0.449683,0.139172,0.136281,0.017563,0.238806,0.168527,0.304688,male
0.062125,0.107968,3.503151,0.470957,0.140276,0.129018,0.016145,0.271186,0.448602,5.421875,male
0.089599,0.136663,166.260441,0.411128,0.000801,0.106944,0.016194,0.262295,0.105873,1.484375,male
0.070167,0.05004,12.906251,0.300592,0.060048,0.100127,0.016719,0.275862,0.183364,4.882813,male
0.072837,0.06758,43.954147,0.418733,0.001303,0.104004,0.015779,0.266667,0.246761,5.070313,male
0.093731,0.150543,148.817031,0.533373,0.060057,0.089682,0.016211,0.275862,0.292295,5.054688,male
0.087889,0.115678,114.803501,0.32957,0.00089,0.099776,0.017112,0.258065,0.095553,1.414063,male
0.091954,0.142966,58.038903,0.438149,0.00089,0.092098,0.015748,0.25,0.03095,0.328125,male
0.08865,0.141531,92.766695,0.450205,0.001413,0.095733,0.016194,0.25,0.232718,6.320313,male
0.090036,0.145166,110.748595,0.488359,0.000775,0.094071,0.01626,0.25,0.233073,3.203125,male
0.057705,0.116283,7.890927,0.084934,0.248978,0.133667,0.028319,0.253968,0.818125,4.164063,male
0.052499,0.105826,8.848103,0.08974,0.275299,0.134527,0.015764,0.205128,1.173437,5.34375,male
0.046656,0.080337,6.454288,0.102732,0.164881,0.14704,0.055944,0.25,0.818164,5.507813,male
0.048561,0.094307,3.522947,0.105183,0.154438,0.149086,0.018957,0.253968,0.971495,5.546875,male
0.053489,0.101949,7.361718,0.094455,0.258482,0.142237,0.030132,0.25,1.185389,5.492188,male
0.04931,0.087642,6.923457,0.096347,0.277599,0.14102,0.024206,0.242424,0.462358,3.390625,male
0.041747,0.048162,7.815457,0.080963,0.22204,0.172847,0.01995,0.262295,0.555921,3.84375,male
0.05768,0.085039,27.310264,0.241945,0,0.123181,0.016667,0.271186,0.241211,0.578125,male
0.056827,0.091356,9.373751,0.226079,0,0.129797,0.044944,0.235294,0.407738,2.90625,male
0.061042,0.119335,15.732907,0.194141,0,0.113574,0.034632,0.266667,0.253125,0.539063,male
0.057498,0.110029,13.261627,0.184081,0,0.13298,0.03125,0.246154,0.249496,0.554688,male
0.053197,0.062272,7.824207,0.181529,0,0.114972,0.027923,0.25,0.251674,0.4375,male
0.054829,0.085415,9.988687,0.178963,0,0.136302,0.043836,0.271186,0.283967,0.578125,male
0.056944,0.099967,12.247008,0.178778,0,0.116405,0.017957,0.266667,0.357292,3.585938,male
0.06262,0.106705,18.420168,0.482138,0.107307,0.11401,0.042735,0.27027,0.551536,0.742188,male
0.06126,0.102246,17.233632,0.468228,0.100749,0.103079,0.034483,0.27027,0.487816,0.776367,male
0.061781,0.103346,10.969688,0.507183,0.101245,0.09329,0.047847,0.15625,0.449219,0.644531,male
0.060295,0.104267,17.625667,0.466106,0.102312,0.101872,0.013021,0.232558,0.552424,0.742188,male
0.061523,0.103063,7.696512,0.549759,0.200086,0.109531,0.014205,0.243902,1.152981,3.969727,male
0.061556,0.103136,12.942151,0.520469,0.103136,0.098984,0.03367,0.222222,1.016439,3.266602,male
0.060755,0.100825,12.006969,0.542239,0.099355,0.102148,0.015625,0.277778,1.064675,3.15918,male
0.061426,0.102785,13.253383,0.527571,0.103827,0.105192,0.034247,0.263158,1.205125,3.24707,male
0.060856,0.101508,23.806928,0.480389,0.200457,0.097749,0.036101,0.212766,0.692894,3.916016,male
0.061716,0.102209,15.644748,0.520398,0.096679,0.090285,0.046512,0.113636,0.526573,0.727539,male
0.061416,0.103431,12.758842,0.459831,0.099536,0.094673,0.014205,0.103093,0.524774,0.708008,male
0.060938,0.105797,14.394967,0.479164,0.095812,0.097639,0.037037,0.108696,0.458519,0.698242,male
0.061391,0.103587,22.435788,0.479236,0.102332,0.105425,0.025575,0.243902,0.61849,3.886719,male
0.063619,0.105026,11.016076,0.537051,0.198084,0.10259,0.026525,0.27027,0.633481,2.875977,male
0.061882,0.102788,14.998623,0.506675,0.098309,0.105293,0.033898,0.238095,0.731879,3.544922,male
0.061858,0.104453,13.058492,0.524902,0.103827,0.100617,0.049751,0.277778,0.735763,3.569336,male
0.060496,0.104168,20.565883,0.424228,0.103385,0.109946,0.1,0.277778,0.366676,0.649414,male
0.061827,0.104606,15.54737,0.510424,0.102926,0.109043,0.019841,0.25641,0.455433,0.74707,male
0.060654,0.101779,16.28338,0.471312,0.197117,0.102158,0.084034,0.181818,0.413876,0.610352,male
0.061591,0.106949,9.489748,0.477634,0.103435,0.10389,0.05,0.243902,0.544434,0.742188,male
0.061619,0.104563,15.619118,0.483818,0.207156,0.11035,0.011161,0.27027,0.415039,0.756836,male
0.063619,0.106697,12.103297,0.473355,0.096135,0.097768,0.019531,0.263158,0.369141,0.600586,male
0.061697,0.107129,10.661145,0.470658,0.104326,0.105014,0.049751,0.27027,0.32278,0.610352,male
0.061909,0.107053,18.116454,0.42744,0.103575,0.111861,0.051546,0.27027,0.321045,0.664063,male
0.062491,0.105189,11.971588,0.509725,0.101309,0.091152,0.019531,0.196078,0.472862,0.703125,male
0.060803,0.104753,11.131793,0.446517,0.200502,0.101788,0.019531,0.204082,0.32737,0.644531,male
0.062437,0.105379,9.82036,0.489086,0.101917,0.088531,0.034247,0.140845,0.504986,0.712891,male
0.062387,0.103673,17.664416,0.494613,0.103469,0.097181,0.035088,0.114943,0.609189,2.724609,male
0.065073,0.102506,17.819202,0.531077,0.092843,0.1002,0.019531,0.204082,0.628773,3.359375,male
0.066708,0.102716,18.956621,0.59427,0.092003,0.108183,0.020161,0.277778,0.353423,0.74707,male
0.061781,0.103282,11.78991,0.538131,0.102209,0.099571,0.026042,0.277778,0.495991,3.476563,male
0.061934,0.103887,16.52246,0.525021,0.102898,0.108237,0.016639,0.222222,1.054199,3.955078,male
0.062986,0.106647,9.274993,0.517628,0.102795,0.093788,0.03268,0.243902,0.585472,3.959961,male
0.06064,0.103069,15.197763,0.493013,0.100952,0.103934,0.034014,0.166667,0.646307,3.828125,male
0.061583,0.105327,10.44412,0.512159,0.103146,0.112262,0.032051,0.277778,0.987882,3.999023,male
0.060818,0.104678,13.167034,0.482941,0.107251,0.112817,0.039063,0.277778,1.016323,3.999023,male
0.060241,0.101524,8.308517,0.526395,0.099584,0.115249,0.019531,0.25641,0.758231,3.959961,male
0.062383,0.103643,12.289471,0.51019,0.095655,0.101953,0.051546,0.204082,0.809617,3.94043,male
0.061671,0.101938,14.064659,0.480162,0.104781,0.100368,0.019531,0.25,0.975897,3.959961,male
0.061981,0.103202,13.440511,0.512342,0.098615,0.104481,0.048544,0.25641,0.471075,0.737305,male
0.061074,0.10473,15.74979,0.464995,0.10408,0.108777,0.049751,0.25641,0.215309,0.610352,male
0.06348,0.108341,19.040331,0.49619,0.09395,0.097874,0.014205,0.2,0.273205,0.668945,male
0.062362,0.106306,11.721484,0.498742,0.206262,0.097572,0.019531,0.277778,0.551758,2.96875,male
0.070908,0.113505,5.968055,0.735317,0.093493,0.09722,0.019254,0.15534,0.331401,0.695313,male
0.073095,0.113378,4.89532,0.784796,0.104814,0.107672,0.017003,0.2,0.317188,0.664063,male
0.074552,0.116679,6.455037,0.74182,0.216273,0.10903,0.016478,0.271186,0.314925,0.890625,male
0.074536,0.116496,4.638871,0.804982,0.13455,0.111297,0.019254,0.222222,0.706088,4.195313,male
0.071653,0.115081,4.576221,0.738276,0.133506,0.120491,0.017917,0.253968,0.310677,0.679688,male
0.070338,0.114758,4.294734,0.693905,0.202383,0.107117,0.018868,0.2,0.698289,4.109375,male
0.073815,0.113191,7.828552,0.753936,0.201064,0.118678,0.04507,0.238806,0.398763,1.171875,male
0.09603,0.16623,145.828428,0.460903,0.000843,0.111859,0.016227,0.219178,0.197917,0.617188,male
0.0785,0.12054,9.48144,0.75574,0.115203,0.096002,0.02735,0.168421,0.203683,0.578125,male
0.081519,0.131677,4.76551,0.787453,0.114604,0.115785,0.017563,0.266667,0.682292,6.234375,male
0.082924,0.160665,11.337017,0.704673,0.106117,0.103756,0.016667,0.266667,0.689732,6.867188,male
0.077597,0.127801,8.825455,0.718138,0.112052,0.119185,0.02122,0.262295,0.348357,4.796875,male
0.083493,0.156462,9.968827,0.722671,0.009213,0.116696,0.016667,0.271186,0.640869,6.476563,male
0.081167,0.143707,6.174573,0.765034,0.100866,0.116054,0.016277,0.275862,0.538336,5.5,male
0.084407,0.150974,6.382954,0.737072,0.005578,0.103769,0.016563,0.271186,0.354353,5.617188,male
0.065911,0.117538,7.123776,0.52256,0.265538,0.121784,0.022956,0.235294,0.4575,3.601563,male
0.072925,0.115979,3.094699,0.607602,0.245061,0.120165,0.0401,0.216216,0.598145,3.632813,male
0.060818,0.111539,6.680009,0.461751,0.244465,0.114544,0.016615,0.210526,0.518682,4.164063,male
0.058876,0.112857,12.344214,0.320577,0.246429,0.108871,0.023426,0.15534,0.4375,0.734375,male
0.076829,0.116426,7.121826,0.624363,0.216014,0.095246,0.016563,0.142857,0.310547,0.734375,male
0.059659,0.110116,6.693799,0.464031,0.232549,0.098694,0.027972,0.141593,0.324405,0.59375,male
0.061379,0.119197,4.321145,0.364435,0.249639,0.10925,0.036782,0.231884,0.495793,2.164063,male
0.062359,0.108856,5.493992,0.521624,0.260127,0.11307,0.020434,0.195122,0.696514,5.414063,male
0.070548,0.115385,9.1742,0.637708,0.251795,0.116113,0.020101,0.275862,0.983854,5.109375,male
0.065855,0.113031,5.018319,0.582426,0.243909,0.111375,0.019704,0.181818,0.519737,2.84375,male
0.058998,0.100543,4.136626,0.394777,0.211023,0.112744,0.060606,0.146789,1.315505,4.59375,male
0.068091,0.121739,5.466889,0.521869,0.252701,0.116147,0.02406,0.231884,0.752232,3.640625,male
0.067271,0.118502,3.852582,0.556295,0.250637,0.111736,0.016377,0.231884,0.803267,5.414063,male
0.061713,0.096231,3.553941,0.547924,0.223503,0.112381,0.072398,0.166667,0.632813,4.234375,male
0.063078,0.110164,5.56697,0.551246,0.231475,0.110858,0.018779,0.275862,0.808424,5.28125,male
0.067906,0.105045,7.375544,0.667932,0.215886,0.113349,0.016824,0.231884,0.790179,4.875,male
0.084685,0.143077,5.004322,0.683197,0.115385,0.11541,0.041885,0.140351,0.280469,0.5625,male
0.064455,0.116308,4.113267,0.485928,0.1344,0.120016,0.040712,0.235294,1.06901,5.773438,male
0.072215,0.123241,7.560275,0.766334,0.225856,0.105102,0.02329,0.195122,0.339583,0.726563,male
0.070642,0.117313,6.138411,0.623388,0.255224,0.115889,0.019208,0.271186,0.695913,4.460938,male
0.059991,0.110469,5.389928,0.29967,0.243906,0.105156,0.016048,0.136752,0.56529,2.773438,male
0.058857,0.101771,4.558723,0.47905,0.227823,0.111049,0.016615,0.275862,0.35,2.664063,male
0.0638,0.114878,4.898222,0.482685,0.248693,0.118456,0.023392,0.25,0.639844,6.601563,male
0.06823,0.11737,3.977159,0.545496,0.245224,0.111075,0.016967,0.216216,0.423958,3.757813,male
0.062458,0.095128,3.414863,0.554799,0.222115,0.115975,0.037123,0.235294,0.981158,6.6875,male
0.060862,0.106102,6.977255,0.494915,0.241142,0.119043,0.053872,0.168421,0.689453,4.359375,male
0.057986,0.104932,3.830644,0.414582,0.244932,0.119633,0.019778,0.266667,0.921875,4.867188,male
0.060329,0.105494,3.322493,0.422316,0.215548,0.113398,0.038005,0.186047,0.727812,5.617188,male
0.060565,0.100489,4.900978,0.531704,0.224274,0.101646,0.026578,0.158416,1.056066,5.078125,male
0.0626,0.110446,4.773083,0.524517,0.255682,0.120294,0.041995,0.228571,0.558764,4.328125,male
0.078512,0.125603,5.054843,0.773892,0.217199,0.11417,0.023188,0.275862,0.686492,4.351563,male
0.060947,0.10904,3.895039,0.475608,0.239525,0.11236,0.021277,0.266667,0.960313,4.890625,male
0.060242,0.103897,4.483309,0.500405,0.145718,0.116028,0.039702,0.213333,0.52038,3.273438,male
0.061375,0.110545,4.275794,0.453016,0.137455,0.120208,0.01995,0.238806,0.759673,4.515625,male
0.063271,0.118734,4.016681,0.461691,0.235342,0.119255,0.029197,0.210526,0.509673,4.109375,male
0.062497,0.118072,11.506902,0.385325,0.248105,0.112889,0.038278,0.144144,0.735313,5.429688,male
0.061316,0.115979,7.46076,0.428106,0.228076,0.126094,0.041344,0.271186,0.796875,4.515625,male
0.064738,0.100769,5.461153,0.501477,0.230385,0.121836,0.022409,0.231884,0.805469,3.804688,male
0.058637,0.109778,8.470278,0.409356,0.244061,0.110042,0.026101,0.166667,0.765965,6.9375,male
0.077122,0.123079,6.508522,0.702349,0.220939,0.111157,0.018713,0.222222,1.095269,5.851563,male
0.055735,0.098977,5.145753,0.398674,0.222698,0.10847,0.021305,0.145455,0.493229,4.734375,male
0.056933,0.098408,8.968452,0.416085,0.226447,0.109011,0.039409,0.164948,0.481027,2.71875,male
0.057162,0.093797,3.753306,0.465218,0.229628,0.105533,0.03252,0.238806,1.325639,6.445313,male
0.065477,0.113161,6.592434,0.443867,0.23285,0.109372,0.02213,0.266667,0.275,0.5,male
0.057151,0.106061,5.765594,0.413604,0.232803,0.104114,0.016048,0.271186,0.585129,4.085938,male
0.067228,0.105128,4.798942,0.598041,0.219441,0.104612,0.021108,0.16,0.787704,6,male
0.06032,0.106364,3.599008,0.479641,0.234848,0.110114,0.017544,0.228571,0.93125,6.59375,male
0.060715,0.103298,5.938348,0.480801,0.22121,0.106557,0.018626,0.222222,0.674253,5.507813,male
0.06108,0.108401,5.127113,0.479038,0.237728,0.110244,0.041026,0.246154,0.584635,3.570313,male
0.060059,0.113618,4.349309,0.397266,0.218173,0.115311,0.026273,0.231884,0.532878,4.820313,male
0.077764,0.124037,5.604283,0.627398,0.242841,0.116569,0.0199,0.202532,0.880022,4.953125,male
0.05961,0.115452,5.873069,0.353634,0.263337,0.113586,0.033613,0.25,0.925481,5.664063,male
0.073893,0.116127,4.108102,0.634739,0.146069,0.101098,0.015968,0.16,0.314556,0.625,male
0.059381,0.107946,6.290157,0.38484,0.217306,0.110265,0.044077,0.166667,0.592285,4.304688,male
0.061316,0.121739,5.706426,0.283762,0.249565,0.120147,0.018161,0.231884,0.408381,0.796875,male
0.058822,0.103285,9.747769,0.358772,0.218271,0.118526,0.041237,0.222222,0.952303,6.648438,male
0.060419,0.110556,4.394383,0.461581,0.210278,0.102835,0.01837,0.258065,0.456752,2.835938,male
0.059079,0.106884,6.634973,0.391551,0.229299,0.107315,0.051948,0.13913,0.943934,4.648438,male
0.063664,0.112101,14.276294,0.580524,0.235362,0.107974,0.029466,0.231884,0.670759,4.265625,male
0.056797,0.103784,10.736947,0.383985,0.218378,0.114696,0.022663,0.271186,0.879185,5.414063,male
0.05955,0.118553,8.067487,0.40476,0.247234,0.109506,0.028777,0.16,0.885817,4.960938,male
0.062997,0.115294,6.088222,0.535863,0.252157,0.10113,0.023704,0.181818,0.564556,3.335938,male
0.06048,0.111034,12.804783,0.362724,0.241379,0.124619,0.107383,0.205128,0.40696,0.78125,male
0.079023,0.119426,8.30671,0.659248,0.231993,0.109865,0.01636,0.225352,1.249527,6.601563,male
0.05987,0.106842,5.169779,0.392241,0.222895,0.110385,0.024768,0.150943,0.658203,4.648438,male
0.08086,0.154257,2.269432,0.758297,0.215025,0.106217,0.01854,0.137931,0.65918,5.101563,male
0.070925,0.112743,4.554386,0.637123,0.243761,0.120868,0.037383,0.253968,0.696875,5.820313,male
0.059411,0.108259,4.605497,0.419248,0.232672,0.115489,0.03912,0.231884,0.891493,6.695313,male
0.06056,0.112574,7.311028,0.438333,0.259565,0.114291,0.045198,0.15534,0.358259,0.664063,male
0.05982,0.094572,8.974592,0.52852,0.2259,0.114168,0.034934,0.183908,0.627298,5.101563,male
0.074868,0.123338,6.058996,0.640311,0.270479,0.118449,0.01608,0.225352,0.890191,4.46875,male
0.069013,0.117394,6.687467,0.533617,0.141586,0.109308,0.01837,0.205128,0.882813,6.992188,male
0.056736,0.098226,7.926821,0.386047,0.225242,0.114191,0.042895,0.181818,0.39363,1.132813,male
0.070799,0.125956,12.367888,0.533184,0.262445,0.117813,0.017917,0.168421,0.295496,0.671875,male
0.059577,0.101379,6.76189,0.482246,0.228828,0.110099,0.062745,0.15534,0.546875,2.625,male
0.061545,0.113301,6.022266,0.443907,0.237444,0.115241,0.027875,0.231884,0.689732,4.726563,male
0.072885,0.114146,5.848873,0.60245,0.209756,0.111133,0.016048,0.16,0.984627,6.679688,male
0.06298,0.100339,11.399692,0.558088,0.218305,0.107824,0.04,0.150943,1.000679,5.132813,male
0.057615,0.101303,4.165964,0.381898,0.139056,0.112783,0.020539,0.152381,0.430339,0.796875,male
0.060335,0.088732,3.172848,0.585042,0.205728,0.109495,0.015826,0.166667,0.367188,0.664063,male
0.058035,0.096923,2.700129,0.452823,0.215385,0.117045,0.057971,0.153846,0.572716,3.570313,male
0.065674,0.113878,5.266094,0.478307,0.232653,0.116904,0.035011,0.197531,1.387747,5.257813,male
0.077153,0.116837,3.799856,0.717652,0.244744,0.126415,0.054608,0.266667,0.77097,3.257813,male
0.091395,0.142878,113.751759,0.434538,0.001001,0.097472,0.016343,0.231884,0.132308,1.492188,male
0.060447,0.037366,27.934091,0.282282,0.000728,0.101011,0.016048,0.246154,0.256104,3.242188,male
0.069032,0.109598,8.583528,0.670802,0.085963,0.094444,0.026622,0.25,0.521925,3.515625,male
0.06467,0.091977,5.865277,0.728978,0.102965,0.115847,0.016824,0.275862,0.170516,2.179688,male
0.06958,0.11187,8.095749,0.752012,0.102782,0.108021,0.016032,0.275862,0.166667,2.328125,male
0.064437,0.109652,7.888392,0.479155,0.208712,0.113604,0.020672,0.25,0.594531,5.390625,male
0.069883,0.113401,6.820078,0.756297,0.110232,0.115771,0.015702,0.275862,0.079799,0.25,male
0.06769,0.099022,10.158805,0.757001,0.11082,0.110586,0.015842,0.258065,0.065272,0.132813,male
0.067387,0.113005,7.070532,0.727981,0.104069,0.106148,0.017998,0.275862,0.104083,0.25,male
0.07196,0.11642,12.157235,0.73646,0.108241,0.112769,0.01564,0.275862,0.089732,0.257813,male
0.066607,0.099036,7.918523,0.690305,0.102332,0.080614,0.015795,0.271186,0.056848,0.203125,male
0.067024,0.107566,10.726394,0.694812,0.105308,0.071168,0.015702,0.25,0.068834,0.21875,male
0.063845,0.089123,8.855812,0.721284,0.118653,0.132928,0.015702,0.275862,0.082661,0.171875,male
0.047837,0.079762,5.719073,0.153505,0.217926,0.108979,0.019277,0.275862,0.620605,4.679688,male
0.044739,0.062357,7.922214,0.149988,0.154558,0.111024,0.016393,0.275862,1.094105,5.804688,male
0.049023,0.082985,5.063168,0.161601,0.240948,0.111843,0.016048,0.242424,0.960181,6.78125,male
0.050419,0.087022,3.420228,0.169766,0.230117,0.11852,0.020645,0.25,0.791016,4.640625,male
0.050832,0.091832,5.753838,0.148897,0.136622,0.118737,0.021419,0.25,0.75034,4.820313,male
0.049014,0.084777,5.593186,0.176672,0.215711,0.099407,0.018223,0.228571,1.397236,5.953125,male
0.05084,0.08545,7.71596,0.14381,0.226213,0.127126,0.029466,0.275862,1.098558,4.820313,male
0.049083,0.088405,7.053735,0.144397,0.225171,0.119014,0.043716,0.246154,1.454241,6.03125,male
0.04761,0.072438,15.881832,0.151429,0.219403,0.10693,0.062992,0.177778,1.338021,5.929688,male
0.049444,0.084826,4.588302,0.158159,0.138123,0.110918,0.019254,0.253968,0.806362,4.632813,male
0.064522,0.118794,5.663781,0.434247,0.269397,0.125527,0.018757,0.258065,0.990885,6.601563,male
0.064976,0.117667,7.22074,0.460856,0.144563,0.122068,0.02346,0.238806,1.088695,6.703125,male
0.075548,0.127743,4.114986,0.734822,0.242311,0.129276,0.03125,0.266667,1.25,7,male
0.072859,0.127291,6.880295,0.738279,0.240572,0.124194,0.030075,0.262295,0.679315,4.609375,male
0.074062,0.129761,4.506223,0.714371,0.219122,0.127703,0.017372,0.238806,1.916875,6.101563,male
0.062576,0.113068,8.804143,0.443153,0.230745,0.100155,0.020025,0.146789,1.631168,5.898438,male
0.062636,0.114682,7.788739,0.388798,0.250979,0.123515,0.016162,0.266667,0.839844,5.609375,male
0.057117,0.099816,6.406945,0.308462,0.211645,0.113921,0.015733,0.164948,1.268229,3.96875,male
0.07421,0.118937,14.141969,0.577056,0.113601,0.119849,0.018079,0.25,0.57474,4.546875,male
0.085693,0.177788,13.514607,0.6119,0.125042,0.138233,0.01636,0.275862,1.106213,4.421875,male
