@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R1-2,6-7,10-11,13,20-21'

@attribute meanfreq numeric
@attribute sd numeric
@attribute IQR numeric
@attribute skew numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.162391,0.061697,0.107129,2.682338,0.470658,0.104326,0.105014,0.42043,male
0.164086,0.061909,0.107053,3.524594,0.42744,0.103575,0.111861,0.481659,male
0.158466,0.062491,0.105189,2.716861,0.509725,0.101309,0.091152,0.435714,male
0.161176,0.060803,0.104753,2.751018,0.446517,0.200502,0.101788,0.49389,male
0.1583,0.062437,0.105379,2.525394,0.489086,0.101917,0.088531,0.467204,male
0.152753,0.062387,0.103673,3.574364,0.494613,0.103469,0.097181,0.289547,male
0.147734,0.065073,0.102506,3.425146,0.531077,0.092843,0.1002,0.219956,male
0.145859,0.066708,0.102716,3.312672,0.59427,0.092003,0.108183,0.389694,male
0.149612,0.061781,0.103282,2.733428,0.538131,0.102209,0.099571,0.187998,male
0.155435,0.061934,0.103887,3.333764,0.525021,0.102898,0.108237,0.351715,male
0.159621,0.062986,0.106647,2.380012,0.517628,0.102795,0.093788,0.179521,male
0.15804,0.06064,0.103069,3.046155,0.493013,0.100952,0.103934,0.258693,male
0.160501,0.061583,0.105327,2.427079,0.512159,0.103146,0.112262,0.280184,male
0.158272,0.060818,0.104678,3.027477,0.482941,0.107251,0.112817,0.352793,male
0.155595,0.060241,0.101524,2.279712,0.526395,0.099584,0.115249,0.325359,male
0.150899,0.062383,0.103643,2.689374,0.51019,0.095655,0.101953,0.350911,male
0.151836,0.061671,0.101938,3.045823,0.480162,0.104781,0.100368,0.28499,male
0.155364,0.061981,0.103202,3.039983,0.512342,0.098615,0.104481,0.404643,male
0.159511,0.061074,0.10473,3.362985,0.464995,0.10408,0.108777,0.273345,male
0.15419,0.06348,0.108341,3.302744,0.49619,0.09395,0.097874,0.387255,male
0.156321,0.062362,0.106306,2.754807,0.498742,0.206262,0.097572,0.179155,male
0.153382,0.070908,0.113505,1.645452,0.735317,0.093493,0.09722,0.363529,male
0.146757,0.073095,0.113378,1.306315,0.784796,0.104814,0.107672,0.381771,male
0.162614,0.074552,0.116679,1.634295,0.74182,0.216273,0.10903,0.28693,male
0.152235,0.074536,0.116496,1.136948,0.804982,0.13455,0.111297,0.17704,male
0.165156,0.071653,0.115081,1.252581,0.738276,0.133506,0.120491,0.385797,male
0.167756,0.070338,0.114758,1.197003,0.693905,0.202383,0.107117,0.094914,male
0.155535,0.073815,0.113191,1.920196,0.753936,0.201064,0.118678,0.221477,male
0.145721,0.09603,0.16623,10.405302,0.460903,0.000843,0.111859,0.246548,male
0.139583,0.0785,0.12054,2.059344,0.75574,0.115203,0.096002,0.295775,male
0.145133,0.081519,0.131677,1.130622,0.787453,0.114604,0.115785,0.155344,male
0.119622,0.082924,0.160665,2.517481,0.704673,0.106117,0.103756,0.127742,male
0.133158,0.077597,0.127801,2.065,0.718138,0.112052,0.119185,0.04391,male
0.126735,0.083493,0.156462,2.368228,0.722671,0.009213,0.116696,0.165417,male
0.127125,0.081167,0.143707,1.631706,0.765034,0.100866,0.116054,0.15978,male
0.132855,0.084407,0.150974,1.658504,0.737072,0.005578,0.103769,0.084998,male
0.188716,0.065911,0.117538,1.742577,0.52256,0.265538,0.121784,0.126124,male
0.181495,0.072925,0.115979,1.017153,0.607602,0.245061,0.120165,0.171449,male
0.192275,0.060818,0.111539,1.891999,0.461751,0.244465,0.114544,0.118491,male
0.203083,0.058876,0.112857,2.858921,0.320577,0.246429,0.108871,0.296296,male
0.166858,0.076829,0.116426,1.971154,0.624363,0.216014,0.095246,0.3,male
0.187391,0.059659,0.110116,1.722606,0.464031,0.232549,0.098694,0.324545,male
0.194088,0.061379,0.119197,1.490315,0.364435,0.249639,0.10925,0.192748,male
0.185908,0.062359,0.108856,1.396273,0.521624,0.260127,0.11307,0.165689,male
0.178028,0.070548,0.115385,2.149795,0.637708,0.251795,0.116113,0.225199,male
0.187952,0.065855,0.113031,1.480657,0.582426,0.243909,0.111375,0.17603,male
0.191695,0.058998,0.100543,1.217151,0.394777,0.211023,0.112744,0.346131,male
0.189749,0.068091,0.121739,1.631487,0.521869,0.252701,0.116147,0.257254,male
0.188408,0.067271,0.118502,1.244398,0.556295,0.250637,0.111736,0.200057,male
0.182219,0.061713,0.096231,1.048642,0.547924,0.223503,0.112381,0.208312,male
0.187055,0.063078,0.110164,1.53487,0.551246,0.231475,0.110858,0.195337,male
0.176775,0.067906,0.105045,1.768714,0.667932,0.215886,0.113349,0.217292,male
0.15361,0.084685,0.143077,1.401218,0.683197,0.115385,0.11541,0.224206,male
0.187299,0.064455,0.116308,1.278849,0.485928,0.1344,0.120016,0.288162,male
0.157272,0.072215,0.123241,1.915628,0.766334,0.225856,0.105102,0.315637,male
0.183142,0.070642,0.117313,1.547438,0.623388,0.255224,0.115889,0.230614,male
0.201387,0.059991,0.110469,1.687028,0.29967,0.243906,0.105156,0.186879,male
0.186238,0.058857,0.101771,1.291459,0.47905,0.227823,0.111049,0.104294,male
0.194414,0.0638,0.114878,1.506192,0.482685,0.248693,0.118456,0.119985,male
0.187114,0.06823,0.11737,1.257246,0.545496,0.245224,0.111075,0.111638,male
0.18091,0.062458,0.095128,0.911318,0.554799,0.222115,0.115975,0.213449,male
0.188575,0.060862,0.106102,1.733568,0.494915,0.241142,0.119043,0.209739,male
0.192899,0.057986,0.104932,1.139926,0.414582,0.244932,0.119633,0.174646,male
0.19097,0.060329,0.105494,1.033205,0.422316,0.215548,0.113398,0.183206,male
0.187093,0.060565,0.100489,1.154308,0.531704,0.224274,0.101646,0.176704,male
0.181903,0.0626,0.110446,1.338495,0.524517,0.255682,0.120294,0.092142,male
0.160363,0.078512,0.125603,1.284385,0.773892,0.217199,0.11417,0.197112,male
0.190526,0.060947,0.10904,1.105754,0.475608,0.239525,0.11236,0.24952,male
0.183018,0.060242,0.103897,1.246407,0.500405,0.145718,0.116028,0.157895,male
0.190443,0.061375,0.110545,1.309237,0.453016,0.137455,0.120208,0.17959,male
0.195947,0.063271,0.118734,1.298973,0.461691,0.235342,0.119255,0.082353,male
0.194611,0.062497,0.118072,2.651916,0.385325,0.248105,0.112889,0.190108,male
0.193605,0.061316,0.115979,2.058246,0.428106,0.228076,0.126094,0.115309,male
0.186411,0.064738,0.100769,1.615809,0.501477,0.230385,0.121836,0.308704,male
0.193801,0.058637,0.109778,1.948743,0.409356,0.244061,0.110042,0.150729,male
0.167281,0.077122,0.123079,1.836983,0.702349,0.220939,0.111157,0.266909,male
0.1881,0.055735,0.098977,1.538406,0.398674,0.222698,0.10847,0.105202,male
0.186064,0.056933,0.098408,2.222237,0.416085,0.226447,0.109011,0.181876,male
0.186824,0.057162,0.093797,1.02194,0.465218,0.229628,0.105533,0.323104,male
0.194143,0.065477,0.113161,1.89604,0.443867,0.23285,0.109372,0.352657,male
0.18886,0.057151,0.106061,1.720263,0.413604,0.232803,0.104114,0.117921,male
0.175929,0.067228,0.105128,1.378865,0.598041,0.219441,0.104612,0.187033,male
0.193229,0.06032,0.106364,1.103418,0.479641,0.234848,0.110114,0.213485,male
0.190072,0.060715,0.103298,1.672085,0.480801,0.22121,0.106557,0.125951,male
0.190837,0.06108,0.108401,1.445146,0.479038,0.237728,0.110244,0.164866,male
0.194639,0.060059,0.113618,1.328715,0.397266,0.218173,0.115311,0.115749,male
0.176457,0.077764,0.124037,1.821342,0.627398,0.242841,0.116569,0.26363,male
0.199281,0.05961,0.115452,1.710624,0.353634,0.263337,0.113586,0.227645,male
0.179659,0.073893,0.116127,1.306991,0.634739,0.146069,0.101098,0.307314,male
0.194606,0.059381,0.107946,1.693084,0.38484,0.217306,0.110265,0.158302,male
0.204982,0.061316,0.121739,1.850012,0.283762,0.249565,0.120147,0.312048,male
0.196425,0.058822,0.103285,2.268503,0.358772,0.218271,0.118526,0.218097,male
0.190983,0.060419,0.110556,1.358908,0.461581,0.210278,0.102835,0.146977,male
0.193812,0.059079,0.106884,1.668265,0.391551,0.229299,0.107315,0.223812,male
0.182306,0.063664,0.112101,2.871496,0.580524,0.235362,0.107974,0.181765,male
0.186898,0.056797,0.103784,2.589224,0.383985,0.218378,0.114696,0.2301,male
0.189612,0.05955,0.118553,2.174175,0.40476,0.247234,0.109506,0.229843,male
0.186085,0.062997,0.115294,1.524145,0.535863,0.252157,0.10113,0.155393,male
0.192134,0.06048,0.111034,2.749905,0.362724,0.241379,0.124619,0.446341,male
0.166416,0.079023,0.119426,2.183805,0.659248,0.231993,0.109865,0.207017,male
0.199615,0.05987,0.106842,1.520912,0.392241,0.222895,0.110385,0.11684,male
0.129453,0.08086,0.154257,0.326033,0.758297,0.215025,0.106217,0.154969,male
0.18311,0.070925,0.112743,1.372065,0.637123,0.243761,0.120868,0.105343,male
0.195052,0.059411,0.108259,1.403234,0.419248,0.232672,0.115489,0.16598,male
0.194984,0.06056,0.112574,1.849314,0.438333,0.259565,0.114291,0.383846,male
0.183125,0.05982,0.094572,2.120305,0.52852,0.2259,0.114168,0.15861,male
0.186511,0.074868,0.123338,1.671352,0.640311,0.270479,0.118449,0.199012,male
0.186307,0.069013,0.117394,1.794336,0.533617,0.141586,0.109308,0.17431,male
0.18774,0.056736,0.098226,2.082502,0.386047,0.225242,0.114191,0.322829,male
0.188611,0.070799,0.125956,2.815702,0.533184,0.262445,0.117813,0.324275,male
0.187127,0.059577,0.101379,1.8799,0.482246,0.228828,0.110099,0.233016,male
0.189499,0.061545,0.113301,1.611482,0.443907,0.237444,0.115241,0.155506,male
0.178618,0.072885,0.114146,1.679567,0.60245,0.209756,0.111133,0.215365,male
0.175614,0.06298,0.100339,2.623436,0.558088,0.218305,0.107824,0.156843,male
0.194781,0.057615,0.101303,1.215027,0.381898,0.139056,0.112783,0.367372,male
0.177096,0.060335,0.088732,0.891425,0.585042,0.205728,0.109495,0.780769,male
0.184848,0.058035,0.096923,0.844985,0.452823,0.215385,0.117045,0.212329,male
0.186208,0.065674,0.113878,1.582861,0.478307,0.232653,0.116904,0.260829,male
0.165026,0.077153,0.116837,1.080536,0.717652,0.244744,0.126415,0.301375,male
0.085832,0.091395,0.142878,9.64995,0.434538,0.001001,0.097472,0.111579,male
0.039363,0.060447,0.037366,4.593055,0.282282,0.000728,0.101011,0.139629,male
0.146393,0.069032,0.109598,2.068226,0.670802,0.085963,0.094444,0.227604,male
0.132951,0.06467,0.091977,1.571087,0.728978,0.102965,0.115847,0.064379,male
0.138354,0.06958,0.11187,1.905304,0.752012,0.102782,0.108021,0.019881,male
0.171756,0.064437,0.109652,2.25971,0.479155,0.208712,0.113604,0.128124,male
0.136474,0.069883,0.113401,1.495339,0.756297,0.110232,0.115771,0.114971,male
0.128094,0.06769,0.099022,2.102203,0.757001,0.11082,0.110586,0.155,male
0.129028,0.067387,0.113005,1.687865,0.727981,0.104069,0.106148,0.114839,male
0.150227,0.07196,0.11642,2.295309,0.73646,0.108241,0.112769,0.154095,male
0.122134,0.066607,0.099036,1.978383,0.690305,0.102332,0.080614,0.14,male
0.142489,0.067024,0.107566,2.446713,0.694812,0.105308,0.071168,0.14709,male
0.128815,0.063845,0.089123,2.105032,0.721284,0.118653,0.132928,0.097222,male
0.183967,0.047837,0.079762,1.620491,0.153505,0.217926,0.108979,0.029506,male
0.17363,0.044739,0.062357,2.068888,0.149988,0.154558,0.111024,0.260108,male
0.181191,0.049023,0.082985,1.486376,0.161601,0.240948,0.111843,0.17443,male
0.184187,0.050419,0.087022,1.073868,0.169766,0.230117,0.11852,0.218261,male
0.187038,0.050832,0.091832,1.624925,0.148897,0.136622,0.118737,0.15211,male
0.187509,0.049014,0.084777,1.518404,0.176672,0.215711,0.099407,0.286771,male
0.193306,0.05084,0.08545,2.088317,0.14381,0.226213,0.127126,0.19851,male
0.192391,0.049083,0.088405,1.985701,0.144397,0.225171,0.119014,0.27749,male
0.193977,0.04761,0.072438,3.119278,0.151429,0.219403,0.10693,0.35564,male
0.184306,0.049444,0.084826,1.327989,0.158159,0.138123,0.110918,0.207791,male
0.195274,0.064522,0.118794,1.653476,0.434247,0.269397,0.125527,0.152292,male
0.189331,0.064976,0.117667,1.949539,0.460856,0.144563,0.122068,0.18862,male
0.170463,0.075548,0.127743,1.301147,0.734822,0.242311,0.129276,0.170019,male
0.16149,0.072859,0.127291,1.660727,0.738279,0.240572,0.124194,0.164435,male
0.153327,0.074062,0.129761,1.228268,0.714371,0.219122,0.127703,0.378827,male
0.189065,0.062576,0.113068,2.378679,0.443153,0.230745,0.100155,0.274725,male
0.197205,0.062636,0.114682,2.16003,0.388798,0.250979,0.123515,0.116734,male
0.199253,0.057117,0.099816,1.900356,0.308462,0.211645,0.113921,0.236218,male
0.150704,0.07421,0.118937,2.89958,0.577056,0.113601,0.119849,0.10535,male
0.138336,0.085693,0.177788,2.668286,0.6119,0.125042,0.138233,0.230973,male
0.156862,0.087962,0.142567,2.081014,0.568058,0.133506,0.140525,0.215954,male
0.152168,0.082542,0.132768,1.501037,0.647427,0.125535,0.109005,0.208497,male
0.144681,0.080931,0.127298,1.878624,0.634353,0.119566,0.133457,0.246083,male
0.162227,0.081261,0.128468,1.858826,0.601018,0.133424,0.134082,0.146634,male
0.126679,0.080213,0.131996,1.526508,0.74613,0.115987,0.117863,0.259616,male
0.157579,0.079698,0.123783,2.022532,0.639429,0.126452,0.131519,0.10949,male
0.156463,0.079267,0.12173,1.733696,0.608402,0.117419,0.12449,0.325,male
0.130537,0.085366,0.158676,1.649246,0.698753,0.121745,0.131859,0.204429,male
0.196023,0.045093,0.076188,1.582576,0.198081,0.150154,0.12769,0.190086,male
0.200513,0.04494,0.074329,2.319576,0.191798,0.209918,0.135308,0.084243,male
0.19962,0.042915,0.062871,1.546042,0.190236,0.203788,0.136643,0.129935,male
0.20245,0.043619,0.067295,1.431085,0.184218,0.225688,0.132458,0.089951,male
0.207534,0.051074,0.097411,1.596567,0.188695,0.251755,0.131116,0.181803,male
0.140717,0.081793,0.150557,1.686963,0.751094,0.117161,0.110489,0.116492,male
0.21262,0.049833,0.092444,1.277224,0.180813,0.238448,0.119024,0.124798,male
0.201428,0.044631,0.069812,0.962779,0.186675,0.229705,0.129064,0.133026,male
0.205776,0.044944,0.070775,1.010616,0.188335,0.227565,0.129058,0.270732,male
0.206507,0.048699,0.093778,1.707196,0.173449,0.159676,0.128289,0.281331,male
0.135917,0.091119,0.187074,4.286667,0.633295,0,0.12362,0.098257,male
0.15927,0.08024,0.12059,2.952844,0.580939,0,0.127236,0.122801,male
0.160375,0.076347,0.117023,3.40865,0.537783,0,0.122719,0.104798,male
0.160468,0.077851,0.114785,2.90755,0.610161,0,0.141772,0.119712,male
0.130918,0.088622,0.171119,2.53973,0.738174,0,0.122976,0.0786,male
0.137655,0.084477,0.149927,3.999052,0.575355,0,0.148467,0.107741,male
0.153447,0.083613,0.127404,3.621847,0.58209,0,0.130284,0.081118,male
0.163813,0.073377,0.093976,6.988464,0.566637,0,0.117122,0.249631,male
0.152937,0.087001,0.137309,3.718936,0.659317,0,0.116985,0.230205,male
0.154623,0.083056,0.125843,3.128076,0.627002,0,0.128543,0.046752,male
0.139546,0.070248,0.106433,2.114537,0.730375,0.095335,0.102371,0.169167,male
0.14173,0.07229,0.1149,1.724981,0.737769,0.090665,0.084839,0.241033,male
0.152081,0.071793,0.113281,1.782282,0.667288,0.060043,0.088671,0.193145,male
0.150002,0.068328,0.108961,1.953073,0.648723,0.084131,0.093508,0.135587,male
0.141263,0.072699,0.104956,2.528384,0.727169,0.094994,0.09586,0.144192,male
0.144461,0.069922,0.111688,2.02565,0.708367,0.084937,0.096817,0.163008,male
0.148933,0.071697,0.110114,1.827555,0.72489,0.095172,0.090796,0.153902,male
0.147381,0.070776,0.11514,1.773642,0.695731,0.096668,0.10293,0.097869,male
0.13271,0.081996,0.133158,26.935019,0.58601,0,0.091647,0,male
0.115557,0.086031,0.162548,26.136937,0.619477,0,0.094867,0.040865,male
0.133108,0.083779,0.142054,30.68467,0.573355,0,0.095087,0,male
0.133405,0.088264,0.169839,28.976241,0.503555,0,0.106904,0,male
0.126406,0.085714,0.162829,23.225492,0.626267,0,0.085909,0.0625,male
0.130042,0.084853,0.141214,25.27606,0.471193,0,0.079667,0,male
0.128899,0.08901,0.173473,23.648399,0.47278,0,0.09035,0,male
0.138851,0.078971,0.100166,23.083854,0.491839,0,0.093863,0,male
0.133108,0.079635,0.078596,24.018343,0.459351,0,0.090806,0,male
0.135604,0.086122,0.119451,21.714891,0.500551,0,0.082046,0.064516,male
0.129003,0.070466,0.100259,1.298188,0.727164,0.170211,0.139353,0.103764,male
0.12583,0.077782,0.114918,1.330019,0.712792,0.137512,0.136684,0.05286,male
0.169635,0.062352,0.099443,1.56723,0.440613,0.139473,0.13041,0.307292,male
0.145676,0.066909,0.056032,1.928249,0.564341,0.116547,0.120921,0.062794,male
0.150661,0.072067,0.073236,1.454417,0.665345,0.128248,0.118407,0.113636,male
0.137412,0.094763,0.160889,31.355068,0.494854,0,0.074021,0,male
0.148505,0.093163,0.140081,32.350739,0.482367,0,0.07818,0,male
0.129495,0.094535,0.180797,24.075252,0.463574,0,0.074482,0,male
0.141017,0.087606,0.123378,30.822755,0.439875,0,0.07161,0,male
0.124435,0.091994,0.196168,27.078237,0.503365,0,0.076402,0,male
0.140373,0.091465,0.134645,25.693289,0.466323,0,0.064367,0,male
0.142133,0.091372,0.126801,27.505613,0.505871,0,0.073123,0,male
0.13693,0.089342,0.13821,29.467951,0.514852,0,0.074692,0,male
0.129409,0.09172,0.162115,30.127347,0.475373,0,0.066564,0,male
0.141598,0.092515,0.138363,25.005775,0.517811,0,0.070249,0,male
0.155171,0.067962,0.127154,2.40571,0.62518,0.08117,0.08169,0.208238,male
0.16471,0.067818,0.130295,1.437014,0.63499,0.160867,0.085799,0.219566,male
0.169446,0.06052,0.105845,1.969057,0.539666,0.195925,0.085485,0.156678,male
0.171525,0.066652,0.114235,2.355883,0.569749,0.179774,0.08549,0.202771,male
0.165676,0.0687,0.117427,2.110222,0.644403,0.176362,0.086315,0.272743,male
0.175237,0.065382,0.114102,1.306581,0.565059,0.182413,0.092577,0.152066,male
0.173356,0.069192,0.134043,2.279272,0.560883,0.175745,0.091687,0.163322,male
0.167689,0.067265,0.1197,1.717753,0.645684,0.166399,0.085795,0.198369,male
0.177154,0.066538,0.116072,1.373611,0.576871,0.171933,0.086956,0.101613,male
0.167092,0.065247,0.107706,1.366132,0.642862,0.17575,0.08217,0.222802,male
0.13544,0.087048,0.148063,27.189317,0.608108,0,0.100477,0.051894,male
0.111337,0.075083,0.124611,1.792152,0.735872,0.060054,0.084689,0.247909,male
0.12649,0.076256,0.117105,3.815304,0.739691,0.060054,0.089792,0.263877,male
0.143504,0.073334,0.11133,3.586009,0.734525,0.059947,0.090472,0.20302,male
0.098401,0.076688,0.12476,1.262549,0.699169,0.026089,0.103,0.294342,male
0.133789,0.074459,0.127537,2.323229,0.783048,0.060039,0.097054,0.256042,male
0.142108,0.075128,0.115645,2.914278,0.77135,0.060122,0.101574,0.267351,male
0.125047,0.074484,0.117871,2.096057,0.752876,0.060048,0.099438,0.165647,male
0.118012,0.076185,0.131345,2.309561,0.712753,0.059938,0.100264,0.192202,male
0.146409,0.07029,0.104593,2.64852,0.668256,0.060054,0.1017,0.203125,male
0.147246,0.071191,0.104354,2.529523,0.63319,0.060185,0.083905,0.3768,male
0.136545,0.079886,0.121072,1.349488,0.762796,0.01084,0.107764,0.086709,male
0.131649,0.08365,0.149023,2.58334,0.718049,0.003056,0.113352,0.049024,male
0.13662,0.090157,0.175939,1.122688,0.704403,0.006371,0.104033,0.210345,male
0.136358,0.081465,0.145683,1.909202,0.717076,0.111904,0.109437,0.074375,male
0.113998,0.087424,0.177605,2.96655,0.701852,0.006796,0.106895,0.08191,male
0.13428,0.080664,0.134815,1.553992,0.776187,0.093515,0.111085,0.11033,male
0.131287,0.085092,0.158992,1.221487,0.771338,0.007597,0.121896,0.200034,male
0.146211,0.08107,0.122783,1.136308,0.774461,0.110852,0.111739,0.130686,male
0.114048,0.080208,0.142247,1.556537,0.771718,0.007442,0.11299,0.383383,male
0.130484,0.081463,0.141757,1.345414,0.748406,0.100948,0.098338,0.260333,male
0.163449,0.080888,0.152596,2.354469,0.715571,0.131996,0.126163,0.229199,male
0.158352,0.088781,0.179369,2.576943,0.599405,0.134409,0.129129,0.215486,male
0.194226,0.065337,0.120686,3.687613,0.417451,0.258785,0.126885,0.024684,male
0.183167,0.076999,0.127056,2.636326,0.539688,0.261606,0.124997,0.115544,male
0.166508,0.072548,0.115617,2.263058,0.651537,0.28,0.111286,0.070005,male
0.190604,0.067508,0.124273,1.871545,0.4032,0.131575,0.128034,0.120029,male
0.174152,0.075432,0.12304,2.400994,0.62389,0.137366,0.12909,0.276471,male
0.173095,0.078938,0.128874,2.761376,0.562798,0.26223,0.132628,0.282609,male
0.180052,0.074081,0.127065,2.642746,0.524415,0.260847,0.131713,0.414274,male
0.187741,0.063141,0.115507,1.969142,0.463954,0.255793,0.132164,0.224673,male
0.174623,0.088853,0.147884,4.396526,0.61403,0,0.114102,0.25977,male
0.195127,0.070298,0.107096,1.952501,0.543858,0.252976,0.132863,0.094068,male
0.187103,0.069163,0.099364,1.698913,0.617207,0.279703,0.131938,0.239344,male
0.179253,0.08796,0.131863,4.146401,0.573847,0,0.123312,0.163133,male
0.183002,0.062596,0.048941,2.632291,0.551163,0.198432,0.171644,0.195414,male
0.204096,0.067199,0.094747,1.798546,0.446186,0.265387,0.130455,0.211538,male
0.187881,0.07289,0.118494,2.903705,0.516567,0.242048,0.122244,0.269944,male
0.170904,0.055954,0.0974,2.411366,0.337573,0,0.117811,0.06044,male
0.16931,0.055438,0.090664,2.667088,0.35113,0,0.115181,0.269375,male
0.167901,0.059537,0.102676,3.487824,0.336755,0.121839,0.094817,0.387597,male
0.169668,0.054224,0.095019,2.48717,0.340567,0,0.103282,0.212062,male
0.172243,0.054806,0.075932,4.805773,0.342792,0.189534,0.094401,0.269643,male
0.169736,0.059059,0.101835,3.386537,0.336295,0,0.125937,0.21106,male
0.168791,0.055144,0.085846,2.75562,0.369568,0,0.104965,0.20093,male
0.1691,0.054076,0.093402,2.513793,0.333114,0,0.102248,0.217532,male
0.165102,0.061435,0.101034,4.407365,0.359122,0.119824,0.085567,0.166667,male
0.1693,0.060587,0.10376,3.003082,0.279632,0.118256,0.102432,0.166409,male
0.161799,0.070732,0.117438,1.523348,0.701337,0.228705,0.098397,0.16361,male
