@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,10-13,21'

@attribute IQR numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute label {male,female}

@data
0.028824,0.252487,0.181661,0.187396,0.16824,female
0.028582,0.284597,0.190019,0.182405,0.163672,female
0.035118,0.179379,0.179978,0.19409,0.177029,female
0.024193,0.337135,0.191955,0.188553,0.179667,female
0.027532,0.19152,0.171948,0.184391,0.18187,female
0.028172,0.296136,0.180534,0.181821,0.169876,female
0.026918,0.203436,0.186987,0.182572,0.165649,female
0.033763,0.255383,0.184946,0.189711,0.16899,female
0.033131,0.222245,0.179435,0.18765,0.17367,female
0.027461,0.21597,0.204483,0.194946,0.195699,female
0.036493,0.220167,0.207678,0.193279,0.174907,female
0.025358,0.153018,0.188428,0.188719,0.180616,female
0.035,0.243426,0.175619,0.188501,0.182723,female
0.030108,0.209326,0.204301,0.190071,0.174386,female
0.033118,0.158557,0.174624,0.188299,0.182759,female
0.040441,0.371282,0.194796,0.188395,0.174413,female
0.032337,0.267638,0.179185,0.190076,0.17608,female
0.030758,0.261053,0.18596,0.194601,0.183856,female
0.039211,0.256367,0.200263,0.200158,0.174239,female
0.026087,0.178446,0.189275,0.19484,0.175442,female
0.021377,0.214454,0.180177,0.184597,0.175481,female
0.023642,0.369463,0.167487,0.170119,0.171342,female
0.043346,0.237891,0.168839,0.190074,0.170972,female
0.028326,0.24716,0.174186,0.184568,0.161185,female
0.021905,0.22077,0.180476,0.185225,0.164927,female
0.028777,0.299523,0.187577,0.184946,0.161564,female
0.034483,0.298068,0.172069,0.183853,0.16573,female
0.020773,0.175778,0.180464,0.186661,0.177578,female
0.027654,0.254528,0.178601,0.193391,0.182217,female
0.024551,0.22718,0.196409,0.191174,0.184621,female
0.031526,0.226306,0.173807,0.189057,0.171353,female
0.033425,0.237815,0.185479,0.187027,0.176057,female
0.031323,0.18799,0.172957,0.190584,0.169934,female
0.038451,0.321682,0.176972,0.187009,0.18121,female
0.03,0.26434,0.190312,0.189954,0.182079,female
0.028952,0.240181,0.187195,0.189418,0.164172,female
0.031246,0.230199,0.187958,0.191222,0.181687,female
0.028163,0.196283,0.186939,0.188687,0.176682,female
0.033202,0.277908,0.176375,0.189177,0.172328,female
0.026473,0.24479,0.175127,0.187128,0.172721,female
0.029187,0.263964,0.179013,0.18734,0.180919,female
0.044671,0.248334,0.180624,0.189708,0.169862,female
0.027819,0.170547,0.199366,0.185422,0.169109,female
0.039473,0.28582,0.186305,0.188305,0.175791,female
0.02885,0.227419,0.173323,0.185928,0.159957,female
0.042581,0.232021,0.16871,0.190361,0.161404,female
0.027368,0.234575,0.185789,0.185802,0.160462,female
0.026667,0.239098,0.187963,0.183107,0.167326,female
0.026353,0.237694,0.189647,0.181895,0.172151,female
0.034369,0.236092,0.18218,0.191079,0.173093,female
0.030651,0.250237,0.199093,0.19278,0.167783,female
0.02819,0.245624,0.181065,0.187154,0.169442,female
0.027518,0.219063,0.195381,0.190166,0.17189,female
0.033326,0.258374,0.193746,0.191504,0.180799,female
0.024489,0.324583,0.18647,0.191832,0.179635,female
0.029927,0.175995,0.204729,0.194471,0.171801,female
0.026595,0.304384,0.190012,0.185136,0.177539,female
0.025166,0.22211,0.191813,0.180866,0.177221,female
0.022958,0.191933,0.181816,0.183527,0.17329,female
0.028255,0.225496,0.189891,0.187764,0.168761,female
0.02654,0.280333,0.19861,0.183571,0.186825,female
0.023789,0.205737,0.183368,0.184307,0.166571,female
0.034245,0.268847,0.190863,0.183732,0.158412,female
0.035219,0.249856,0.193594,0.184144,0.156771,female
0.032842,0.29617,0.180274,0.186874,0.177472,female
0.025455,0.289927,0.176684,0.181815,0.17003,female
0.040899,0.2652,0.18,0.191415,0.168759,female
0.024738,0.221384,0.199693,0.198402,0.170553,female
0.027193,0.233869,0.173992,0.186402,0.180671,female
0.03836,0.335946,0.182136,0.191923,0.170938,female
0.030777,0.159883,0.180645,0.186833,0.17279,female
0.025719,0.093359,0.20721,0.197306,0.185434,female
0.03,0.233617,0.204848,0.18925,0.170286,female
0.025204,0.174406,0.174523,0.188019,0.168344,female
0.026636,0.292673,0.192622,0.187644,0.161196,female
0.026545,0.325606,0.199636,0.180853,0.176607,female
0.022449,0.186539,0.185306,0.18478,0.165489,female
0.019353,0.23016,0.184471,0.187345,0.151647,female
0.028565,0.315006,0.179129,0.189567,0.173299,female
0.018634,0.235786,0.192715,0.183551,0.177953,female
0.031012,0.266139,0.190885,0.189283,0.165716,female
0.028333,0.221898,0.182667,0.191929,0.16684,female
0.028463,0.290096,0.176076,0.18632,0.173819,female
0.03015,0.263912,0.176227,0.186823,0.177238,female
0.021994,0.248625,0.184622,0.182895,0.171047,female
0.024514,0.291376,0.187121,0.181308,0.175215,female
0.035873,0.305585,0.180952,0.18512,0.189023,female
0.042527,0.297898,0.219781,0.190998,0.186402,female
0.03485,0.225432,0.201288,0.193186,0.190417,female
0.02831,0.157989,0.175166,0.185433,0.163497,female
0.034511,0.255994,0.212757,0.198802,0.191881,female
0.028323,0.220534,0.200051,0.192038,0.188745,female
0.030069,0.281481,0.19214,0.193317,0.185905,female
0.032711,0.240428,0.177546,0.191786,0.173012,female
0.023947,0.303458,0.173684,0.180396,0.169673,female
0.026531,0.248714,0.186531,0.192957,0.18049,female
0.024889,0.234401,0.180923,0.187567,0.180886,female
0.032262,0.34544,0.183215,0.189139,0.174859,female
0.025484,0.254125,0.199355,0.193136,0.161904,female
0.038914,0.34606,0.21342,0.19547,0.167883,female
0.050945,0.464611,0.193907,0.194839,0.152995,female
0.049875,0.367165,0.1925,0.193274,0.164968,female
0.076719,0.512005,0.150995,0.179755,0.149034,female
0.085303,0.319021,0.148096,0.203087,0.14363,female
0.052684,0.354176,0.154368,0.18071,0.142984,female
0.066041,0.552874,0.227862,0.18559,0.150058,female
0.115119,0.598431,0.22244,0.160934,0.161902,female
0.077738,0.604101,0.164833,0.180562,0.141001,female
0.042038,0.388552,0.174906,0.178587,0.15534,female
0.061185,0.335346,0.184593,0.190331,0.148004,female
0.048868,0.354475,0.19327,0.189754,0.145676,female
0.054027,0.504679,0.151745,0.169863,0.140055,female
0.057164,0.372299,0.179364,0.194338,0.143627,female
0.062272,0.362863,0.158144,0.185102,0.153339,female
0.065045,0.60455,0.204283,0.16375,0.141645,female
0.132234,0.717529,0.253133,0.158724,0.145321,female
0.046129,0.326393,0.177595,0.191306,0.139455,female
0.059239,0.488689,0.143623,0.173801,0.137394,female
0.052393,0.339404,0.225031,0.190494,0.145604,female
0.069005,0.47815,0.248152,0.199901,0.164026,female
0.048901,0.523272,0.166817,0.168873,0.135782,female
0.080351,0.613698,0.213997,0.174468,0.150416,female
0.085155,0.401002,0.26232,0.211902,0.155451,female
0.047684,0.401291,0.207902,0.19209,0.14085,female
0.036556,0.244619,0.215833,0.20518,0.151647,female
0.044333,0.364713,0.216611,0.197104,0.159289,female
0.046369,0.469672,0.197516,0.179855,0.141466,female
0.05455,0.301403,0.220872,0.212058,0.152779,female
0.051014,0.184722,0.228696,0.198009,0.156369,female
0.059187,0.34131,0.158439,0.186864,0.144735,female
0.038459,0.299375,0.182915,0.182312,0.134339,female
0.118462,0.567739,0.259359,0.184853,0.154315,female
0.036289,0.299992,0.181828,0.18726,0.148509,female
0.087221,0.225244,0.270584,0.220023,0.161509,female
0.079506,0.327512,0.169959,0.204052,0.159543,female
0.038247,0.363339,0.204227,0.189496,0.150131,female
0.059155,0.294393,0.175986,0.201002,0.157768,female
0.042609,0.501526,0.19288,0.166054,0.143099,female
0.0555,0.364108,0.183,0.202306,0.1517,female
0.043644,0.284067,0.150769,0.177583,0.146795,female
0.049592,0.29627,0.16721,0.187031,0.133694,female
0.149565,0.617185,0.263304,0.180513,0.143075,female
0.039443,0.285938,0.166873,0.181741,0.149592,female
0.029152,0.291315,0.183548,0.179514,0.130953,female
0.046605,0.318599,0.199366,0.190811,0.147888,female
0.050561,0.334324,0.219241,0.193121,0.152385,female
0.083465,0.55414,0.205169,0.173025,0.152431,female
0.080228,0.527152,0.218899,0.200232,0.163741,female
0.073794,0.220904,0.171664,0.206319,0.169108,female
0.069086,0.460696,0.145486,0.187252,0.141281,female
0.123922,0.665675,0.186275,0.134673,0.152538,female
0.042241,0.27188,0.224885,0.205159,0.154736,female
0.043434,0.277557,0.199458,0.194694,0.144879,female
0.043141,0.453776,0.198281,0.178735,0.154841,female
0.032523,0.372148,0.220187,0.196899,0.157693,female
0.042142,0.311531,0.181534,0.189529,0.142143,female
0.1064,0.732886,0.1904,0.151862,0.159553,female
0.052724,0.323796,0.179159,0.205296,0.162322,female
0.062841,0.534689,0.168636,0.175581,0.149722,female
0.016587,0.253989,0.157574,0.166966,0.142839,female
0.180258,0.722646,0.27319,0.16418,0.2014,female
0.157855,0.81363,0.036043,0.132306,0.198034,female
0.163764,0.786881,0.223948,0.146526,0.196802,female
0.155057,0.746873,0.01762,0.115789,0.20091,female
0.135062,0.80305,0.192183,0.138592,0.185233,female
0.170938,0.65066,0.275103,0.17488,0.20505,female
0.049487,0.229518,0.236335,0.210424,0.148036,female
0.056607,0.223277,0.196055,0.213026,0.130561,female
0.062641,0.253574,0.257157,0.211407,0.155632,female
0.038054,0.147705,0.253162,0.235685,0.147402,female
0.049422,0.231752,0.194382,0.204464,0.144488,female
0.060443,0.167383,0.257786,0.229987,0.129881,female
0.053846,0.174387,0.20075,0.224572,0.156313,female
0.05584,0.207963,0.255583,0.217967,0.143295,female
0.058583,0.23086,0.20577,0.201867,0.161075,female
0.052157,0.212289,0.196275,0.207709,0.165952,female
0.135863,0.774734,0.022421,0.114828,0.191768,female
0.151859,0.808443,0.01879,0.122956,0.166807,female
0.157096,0.740389,0.01571,0.128305,0.200131,female
0.164635,0.652659,0.010815,0.118339,0.174555,female
0.175542,0.746798,0.010012,0.127115,0.198997,female
0.168583,0.767905,0.182783,0.143133,0.164229,female
0.154498,0.732711,0.006708,0.110503,0.186252,female
0.155575,0.822671,0.209173,0.139254,0.193576,female
0.118738,0.753862,0.163748,0.111154,0.160144,female
0.033807,0.159198,0.212784,0.22293,0.165218,female
0.034286,0.215681,0.237959,0.21817,0.197125,female
0.042043,0.222222,0.234489,0.223279,0.192254,female
0.029927,0.214976,0.211537,0.215388,0.200699,female
0.031537,0.222524,0.234399,0.22523,0.174219,female
0.029697,0.201215,0.204408,0.211238,0.171062,female
0.053462,0.197276,0.261154,0.227537,0.181804,female
0.044752,0.160283,0.242376,0.227683,0.181121,female
0.03245,0.149223,0.229007,0.222549,0.178898,female
0.030518,0.199944,0.197984,0.214582,0.175978,female
0.030714,0.234533,0.231786,0.216809,0.176909,female
0.043338,0.251582,0.209044,0.218478,0.187587,female
0.030427,0.403534,0.203571,0.195367,0.172325,female
0.050425,0.137412,0.214407,0.230791,0.188669,female
0.038776,0.191835,0.253849,0.229938,0.196619,female
0.05494,0.219356,0.207229,0.221971,0.173614,female
0.040808,0.175808,0.225455,0.22755,0.198825,female
0.043539,0.197404,0.206059,0.219502,0.184217,female
0.039375,0.166016,0.198068,0.218647,0.187419,female
0.058065,0.265083,0.275699,0.222228,0.165079,female
0.038901,0.188153,0.222553,0.226664,0.185299,female
0.029431,0.165369,0.215825,0.219185,0.182606,female
0.047537,0.16913,0.259627,0.235653,0.183227,female
0.034533,0.197826,0.228667,0.212135,0.173435,female
0.034715,0.176698,0.21925,0.217905,0.181026,female
0.050728,0.179239,0.24071,0.22665,0.193562,female
0.050077,0.259532,0.192231,0.211401,0.168964,female
0.048739,0.212835,0.193464,0.219425,0.179508,female
0.033229,0.184223,0.215497,0.221984,0.191292,female
0.036948,0.197909,0.20566,0.212031,0.189002,female
0.036627,0.174304,0.240482,0.225684,0.190573,female
0.038993,0.282264,0.206578,0.209008,0.187479,female
0.039091,0.290298,0.244091,0.22664,0.174326,female
0.058318,0.361473,0.208224,0.216473,0.173048,female
0.052235,0.497158,0.225412,0.199537,0.183936,female
0.05045,0.377436,0.226018,0.209176,0.161557,female
0.042225,0.154594,0.239414,0.219691,0.184825,female
0.044333,0.199234,0.2345,0.219219,0.183481,female
0.050564,0.26051,0.204153,0.211588,0.153024,female
0.043963,0.365547,0.213841,0.206964,0.181608,female
0.045417,0.187255,0.200189,0.219734,0.179655,female
0.029867,0.157823,0.236133,0.224958,0.175637,female
0.040196,0.194872,0.241175,0.229329,0.194431,female
0.036193,0.253961,0.228693,0.217816,0.154483,female
0.039945,0.256231,0.209418,0.215634,0.182146,female
0.058925,0.211917,0.233978,0.223532,0.179014,female
0.051825,0.240415,0.241851,0.227946,0.179715,female
0.059898,0.154248,0.256706,0.232794,0.185199,female
0.052308,0.211434,0.193846,0.215536,0.174002,female
0.037512,0.201448,0.216587,0.215311,0.188925,female
0.051538,0.212552,0.207308,0.223748,0.174687,female
0.049512,0.137375,0.250122,0.227807,0.189972,female
0.059091,0.166266,0.196818,0.223672,0.184853,female
0.06186,0.33201,0.273895,0.224134,0.196132,female
0.051356,0.273082,0.198724,0.217979,0.175743,female
0.070119,0.332435,0.279523,0.219379,0.161697,female
0.052093,0.276812,0.198388,0.213451,0.181085,female
0.051947,0.284678,0.202263,0.211928,0.189264,female
0.048862,0.248019,0.245584,0.2191,0.17177,female
0.055412,0.19908,0.267741,0.230981,0.174558,female
0.026047,0.160076,0.245939,0.241381,0.162343,female
0.030632,0.1638,0.229954,0.236895,0.18408,female
0.035223,0.195861,0.237643,0.227439,0.159267,female
0.032421,0.26286,0.237474,0.229041,0.175148,female
0.035408,0.13335,0.262762,0.242639,0.162929,female
0.043265,0.171757,0.253061,0.234023,0.16816,female
0.059506,0.233164,0.272619,0.231254,0.177564,female
0.030318,0.188827,0.251911,0.240724,0.176912,female
0.030721,0.152091,0.253668,0.238364,0.180284,female
0.034462,0.229495,0.264205,0.242082,0.179701,female
0.032079,0.17819,0.229703,0.23488,0.183594,female
0.030592,0.161888,0.272352,0.247041,0.191864,female
0.029553,0.219555,0.227406,0.223031,0.177936,female
0.029589,0.204903,0.249315,0.235686,0.175759,female
0.036182,0.193742,0.226138,0.232222,0.182948,female
0.033357,0.15397,0.222888,0.226452,0.196945,female
0.043077,0.182765,0.221766,0.231644,0.192179,female
0.043881,0.182467,0.233194,0.225668,0.175209,female
0.035397,0.177183,0.242788,0.235668,0.190731,female
0.037084,0.140839,0.221823,0.230992,0.191741,female
0.035229,0.152012,0.252549,0.236498,0.182796,female
0.029128,0.163262,0.246644,0.236732,0.158888,female
0.025621,0.196225,0.230131,0.232293,0.172606,female
0.036207,0.170173,0.26069,0.23873,0.188405,female
0.034443,0.203654,0.215166,0.225288,0.166322,female
0.056487,0.280192,0.260522,0.226054,0.155548,female
0.046209,0.170795,0.218235,0.235332,0.173991,female
0.028226,0.169864,0.231828,0.224207,0.187533,female
0.031201,0.153974,0.246773,0.234232,0.175598,female
0.026309,0.197019,0.248993,0.232347,0.189392,female
0.034286,0.182902,0.248571,0.236703,0.185297,female
0.023403,0.178301,0.237791,0.231746,0.182589,female
0.034112,0.114351,0.253942,0.244356,0.174934,female
0.053816,0.202109,0.194986,0.229129,0.172266,female
0.062056,0.227796,0.264673,0.229656,0.177047,female
0.023602,0.194126,0.222605,0.219049,0.18151,female
0.026122,0.12243,0.277551,0.251124,0.185008,female
0.056458,0.211837,0.277711,0.234898,0.195481,female
0.038238,0.202261,0.265198,0.240941,0.165649,female
0.029948,0.166957,0.225155,0.229129,0.166136,female
0.034269,0.168652,0.22191,0.234016,0.197109,female
0.045732,0.204914,0.226071,0.231515,0.174887,female
0.041977,0.192119,0.213114,0.225222,0.176216,female
0.03443,0.182016,0.217363,0.227055,0.165738,female
0.027084,0.211227,0.225068,0.229929,0.181026,female
0.028226,0.152197,0.229194,0.238155,0.174312,female
0.028411,0.186741,0.224299,0.22361,0.172775,female
0.032053,0.189225,0.223632,0.229678,0.182946,female
0.033846,0.200271,0.249615,0.235304,0.190716,female
0.039691,0.201935,0.251495,0.24122,0.170944,female
0.027549,0.142179,0.26297,0.239604,0.166808,female
0.036305,0.181158,0.256402,0.243266,0.186963,female
0.04158,0.119985,0.220727,0.239259,0.183482,female
0.03618,0.165938,0.228483,0.23436,0.182489,female
0.038578,0.179702,0.231052,0.238051,0.17681,female
0.03241,0.235322,0.24334,0.236232,0.179134,female
0.029984,0.200924,0.232026,0.223882,0.193441,female
0.038163,0.180233,0.239763,0.234867,0.185882,female
0.042678,0.167052,0.249288,0.237093,0.187856,female
0.046044,0.216792,0.21197,0.227773,0.185289,female
0.040253,0.16178,0.220727,0.211671,0.167477,female
0.044317,0.205029,0.207986,0.219896,0.178068,female
0.041119,0.222646,0.196196,0.211707,0.170171,female
0.033015,0.286571,0.19391,0.205006,0.151701,female
0.028126,0.214757,0.208636,0.20942,0.15469,female
0.033472,0.256797,0.227932,0.213095,0.160391,female
0.049,0.136891,0.278833,0.235135,0.185267,female
0.03152,0.21971,0.203827,0.206873,0.148697,female
0.030282,0.147658,0.222947,0.215239,0.180194,female
0.036007,0.176066,0.230254,0.213738,0.169202,female
0.056687,0.314398,0.188957,0.21219,0.139942,female
0.029322,0.200993,0.196991,0.210749,0.171742,female
0.043448,0.138465,0.200613,0.219168,0.183255,female
0.025624,0.231488,0.206855,0.210291,0.1566,female
0.050984,0.264273,0.191601,0.212588,0.16972,female
0.037472,0.242677,0.228476,0.216851,0.160099,female
0.030225,0.276033,0.212414,0.208559,0.171525,female
0.038398,0.241735,0.219168,0.211939,0.166113,female
0.023333,0.171509,0.199444,0.203775,0.184153,female
0.047324,0.216921,0.201127,0.221137,0.178967,female
0.056687,0.314398,0.188957,0.21219,0.139942,female
0.03211,0.23997,0.225199,0.215939,0.169927,female
0.035397,0.251555,0.216467,0.217129,0.18354,female
0.03434,0.200613,0.236855,0.227865,0.175334,female
0.044725,0.267505,0.192879,0.21129,0.149306,female
0.040421,0.208392,0.24,0.223662,0.17003,female
0.037401,0.229296,0.206209,0.209221,0.161702,female
0.020429,0.140095,0.229928,0.221671,0.163056,female
0.033128,0.182073,0.202399,0.220354,0.180787,female
0.042686,0.255363,0.221053,0.216292,0.148478,female
0.03089,0.186809,0.199786,0.211987,0.162455,female
0.06299,0.190571,0.259274,0.227476,0.17803,female
0.056715,0.262145,0.207445,0.217875,0.176307,female
0.022759,0.187841,0.215862,0.214265,0.170406,female
0.036096,0.239802,0.213996,0.215956,0.176931,female
0.042667,0.234145,0.235111,0.224344,0.174055,female
0.045466,0.190744,0.219678,0.222996,0.170131,female
0.028775,0.157704,0.204743,0.214057,0.171007,female
0.031448,0.229236,0.215968,0.216875,0.165314,female
0.034697,0.201971,0.189625,0.209738,0.180395,female
0.055701,0.241774,0.219439,0.219964,0.153831,female
0.046959,0.18954,0.210219,0.224266,0.171641,female
0.029254,0.238604,0.224836,0.219412,0.151013,female
0.031429,0.164393,0.240952,0.227341,0.180596,female
0.032026,0.204399,0.209542,0.214311,0.173077,female
0.048784,0.201799,0.254083,0.22739,0.170895,female
0.029267,0.166085,0.22103,0.219834,0.159299,female
0.067841,0.171572,0.257386,0.224762,0.188755,female
0.053121,0.207713,0.20305,0.213948,0.166662,female
0.039284,0.219552,0.186806,0.206664,0.184694,female
0.045626,0.254268,0.242058,0.224029,0.17933,female
0.030678,0.239364,0.20793,0.207189,0.175136,female
0.034423,0.245052,0.210315,0.209111,0.176628,female
0.03687,0.211562,0.21913,0.218751,0.159765,female
0.055106,0.274319,0.204043,0.21776,0.180081,female
0.048421,0.200914,0.241684,0.225946,0.141374,female
0.038054,0.235573,0.220805,0.217311,0.165121,female
0.031007,0.20119,0.196846,0.208652,0.167121,female
0.034094,0.201677,0.208828,0.21804,0.174047,female
0.046667,0.239748,0.245238,0.214634,0.167429,female
0.039953,0.394003,0.235462,0.19658,0.18574,female
0.026972,0.355232,0.194373,0.200792,0.167504,female
0.040053,0.32631,0.193589,0.198942,0.154707,female
0.032626,0.368707,0.198191,0.189936,0.175851,female
0.043739,0.497987,0.201485,0.191168,0.166722,female
0.04267,0.438288,0.225693,0.202975,0.177603,female
0.032321,0.430969,0.215709,0.187942,0.166403,female
0.046597,0.335046,0.205697,0.210706,0.160607,female
0.024889,0.429568,0.2,0.196092,0.181615,female
0.027761,0.357939,0.219214,0.201185,0.173627,female
0.043556,0.467444,0.217389,0.193424,0.181843,female
0.050479,0.176645,0.231887,0.226478,0.19927,female
0.030818,0.467783,0.194151,0.184215,0.166561,female
0.031063,0.231699,0.198891,0.205307,0.162557,female
0.061419,0.503047,0.227161,0.198508,0.171276,female
0.06163,0.531727,0.202772,0.19014,0.173736,female
0.101215,0.598893,0.232296,0.179584,0.167093,female
0.021475,0.320727,0.213097,0.196554,0.165172,female
0.081545,0.620969,0.200535,0.183959,0.166797,female
0.119473,0.716361,0.196969,0.15839,0.165075,female
0.118696,0.631148,0.205652,0.159802,0.18071,female
0.126252,0.675624,0.195574,0.157636,0.169987,female
0.060622,0.509936,0.215589,0.198872,0.181329,female
0.037516,0.250218,0.229216,0.218155,0.183671,female
0.075385,0.549184,0.21339,0.187523,0.17414,female
0.036351,0.294211,0.205825,0.210726,0.192964,female
0.038993,0.449708,0.209481,0.187363,0.181871,female
0.035242,0.398909,0.223845,0.186626,0.156445,female
0.113254,0.725125,0.212299,0.151091,0.179934,female
0.038199,0.253922,0.212503,0.219246,0.17249,female
0.034512,0.400094,0.232465,0.198333,0.175645,female
0.075925,0.532262,0.216528,0.189878,0.176921,female
0.032475,0.279938,0.222178,0.213772,0.183704,female
0.043875,0.241563,0.203419,0.217736,0.185183,female
0.049565,0.266048,0.196957,0.216078,0.182916,female
0.029398,0.251421,0.21977,0.213027,0.180103,female
0.038163,0.204987,0.214044,0.21698,0.17394,female
0.028982,0.188262,0.199439,0.213488,0.1741,female
0.030817,0.462919,0.198154,0.190484,0.175332,female
0.0233,0.312554,0.189613,0.19371,0.162084,female
0.058715,0.543968,0.190981,0.176413,0.167657,female
0.042903,0.353315,0.191183,0.205376,0.171641,female
0.034126,0.179266,0.186256,0.207585,0.169564,female
0.019091,0.217323,0.22096,0.214223,0.175808,female
0.02433,0.202901,0.214188,0.209567,0.17197,female
0.037959,0.236488,0.20449,0.214662,0.168716,female
0.042718,0.263873,0.238617,0.217266,0.17464,female
0.023178,0.19062,0.207103,0.205578,0.182353,female
0.04302,0.276416,0.206199,0.211985,0.172802,female
0.039822,0.345777,0.185837,0.200403,0.163244,female
0.037094,0.198001,0.231738,0.218399,0.168863,female
0.025562,0.313176,0.227303,0.211017,0.18422,female
0.037437,0.476308,0.199666,0.185643,0.175833,female
0.035963,0.165729,0.229908,0.212496,0.191128,female
0.026548,0.230131,0.209067,0.206904,0.162892,female
0.042279,0.252901,0.249687,0.217668,0.166934,female
0.051678,0.290901,0.194497,0.212277,0.181059,female
0.049184,0.347758,0.197898,0.209598,0.172961,female
0.037015,0.177502,0.183284,0.206027,0.195909,female
0.029087,0.200235,0.183495,0.181569,0.170543,female
0.036628,0.295519,0.182326,0.186083,0.14962,female
0.020741,0.184081,0.170435,0.180046,0.149833,female
0.029101,0.207273,0.197809,0.1875,0.161035,female
0.024063,0.241821,0.185938,0.190682,0.165249,female
0.052372,0.262348,0.192029,0.2025,0.159932,female
0.052813,0.249071,0.180274,0.200925,0.158373,female
0.059747,0.263746,0.19798,0.203154,0.171297,female
0.042929,0.164827,0.199268,0.202954,0.168408,female
0.031538,0.229675,0.194615,0.195878,0.172145,female
0.029455,0.25497,0.183636,0.186784,0.148235,female
0.03322,0.192215,0.212881,0.204408,0.184553,female
0.027108,0.254253,0.197647,0.194937,0.169901,female
0.027024,0.295669,0.206059,0.200319,0.177338,female
0.047143,0.250712,0.195357,0.199749,0.160722,female
0.051839,0.256943,0.204887,0.204334,0.183701,female
0.039417,0.201148,0.215097,0.209809,0.171105,female
0.048018,0.230094,0.241024,0.21339,0.178626,female
0.017409,0.141848,0.212297,0.210114,0.181434,female
0.030588,0.2139,0.198039,0.206022,0.172213,female
0.049452,0.240827,0.186212,0.203236,0.168331,female
0.026988,0.181913,0.212108,0.21146,0.188752,female
0.043077,0.322046,0.208757,0.210414,0.178206,female
0.047917,0.160275,0.2125,0.219018,0.180572,female
0.039468,0.1471,0.207394,0.208021,0.184892,female
0.033085,0.180822,0.207702,0.21041,0.169831,female
0.038247,0.156143,0.215052,0.211602,0.175689,female
0.061682,0.358451,0.177944,0.203908,0.169617,female
0.050835,0.159414,0.207848,0.227755,0.178588,female
0.043105,0.205262,0.204105,0.203464,0.168101,female
0.033462,0.263144,0.204231,0.194188,0.179228,female
0.039348,0.194331,0.222384,0.204193,0.167379,female
0.045874,0.275524,0.173981,0.195284,0.156238,female
0.033237,0.267429,0.195731,0.195696,0.159928,female
0.054362,0.182983,0.18617,0.214978,0.164939,female
0.028183,0.226197,0.204235,0.198966,0.181628,female
0.024944,0.203716,0.203061,0.199456,0.187249,female
0.03749,0.179466,0.206974,0.208885,0.179614,female
0.040254,0.296458,0.198066,0.19514,0.174648,female
0.036052,0.226977,0.185064,0.19754,0.173636,female
0.036653,0.268168,0.18969,0.194073,0.172574,female
0.030607,0.173054,0.218408,0.206801,0.180056,female
0.027451,0.235026,0.190784,0.20231,0.178849,female
0.039483,0.316222,0.192342,0.19715,0.175394,female
0.040317,0.224545,0.221559,0.200494,0.163142,female
0.0425,0.250955,0.19,0.200742,0.176234,female
0.031148,0.238414,0.21903,0.203962,0.169247,female
0.021713,0.165311,0.199306,0.207665,0.184285,female
0.026979,0.216314,0.184479,0.196981,0.161265,female
0.041176,0.322518,0.189069,0.194941,0.175134,female
0.060949,0.231379,0.172766,0.19995,0.15527,female
0.044211,0.221538,0.240443,0.223074,0.164597,female
0.040545,0.153883,0.202249,0.22099,0.180435,female
0.036727,0.227755,0.201455,0.200796,0.157112,female
0.033641,0.252454,0.19165,0.187674,0.159391,female
0.020935,0.171635,0.192991,0.197505,0.173714,female
0.053142,0.288969,0.246954,0.211535,0.179249,female
0.029919,0.272272,0.204878,0.203408,0.164703,female
0.080519,0.20203,0.267013,0.218046,0.180807,female
0.029697,0.233566,0.190909,0.19493,0.168599,female
0.044094,0.365939,0.223045,0.199844,0.157148,female
0.031575,0.134024,0.209884,0.223197,0.173974,female
0.045494,0.136638,0.258894,0.233041,0.207059,female
0.054018,0.202336,0.257204,0.233168,0.180119,female
0.034171,0.142726,0.238689,0.223116,0.17926,female
0.041,0.137573,0.243,0.238917,0.192985,female
0.026102,0.121375,0.219492,0.221598,0.203196,female
0.031279,0.120415,0.247207,0.240398,0.180209,female
0.046248,0.20287,0.198564,0.214916,0.191297,female
0.055551,0.135919,0.197515,0.227642,0.17986,female
0.053594,0.211956,0.207813,0.222597,0.178341,female
0.029189,0.136345,0.265946,0.249637,0.177523,female
0.0225,0.12767,0.2295,0.234202,0.196528,female
0.034228,0.14505,0.242405,0.232455,0.185543,female
0.027565,0.148746,0.225354,0.220121,0.182577,female
0.035493,0.101085,0.245493,0.234934,0.165032,female
0.03291,0.156546,0.227239,0.231075,0.19439,female
0.022647,0.108003,0.236078,0.233656,0.202621,female
0.035167,0.129338,0.22035,0.235297,0.178994,female
0.023381,0.125335,0.226965,0.233376,0.186178,female
0.027116,0.094676,0.241684,0.238049,0.213065,female
0.026233,0.082656,0.247342,0.232802,0.209922,female
0.024706,0.131282,0.219265,0.226638,0.175877,female
0.026526,0.104484,0.221053,0.216295,0.181966,female
0.033871,0.169333,0.259677,0.240474,0.185413,female
0.046425,0.123204,0.264525,0.237042,0.191185,female
0.034493,0.125622,0.211014,0.227414,0.199166,female
0.046853,0.148584,0.262151,0.231642,0.185326,female
0.035,0.152394,0.233649,0.227957,0.17408,female
0.044211,0.141048,0.242591,0.221603,0.171238,female
