@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,9-10,13,17,21'

@attribute IQR numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute mindom numeric
@attribute label {male,female}

@data
0.026205,0.847046,0.219954,0.160646,0.070313,female
0.031213,0.895283,0.43959,0.153331,0.007813,female
0.024696,0.851561,0.240871,0.166759,0.046875,female
0.029474,0.87245,0.359861,0.167175,0.179688,female
0.028904,0.879525,0.392874,0.165757,0.210938,female
0.027132,0.871599,0.334196,0.170097,0.015625,female
0.071851,0.913372,0.452541,0.190781,0.15625,female
0.048229,0.932947,0.61059,0.173366,0.007813,female
0.07831,0.936551,0.53977,0.164726,0.070313,female
0.061255,0.926027,0.522529,0.169755,0.007813,female
0.047245,0.933347,0.610867,0.148488,0.007813,female
0.05085,0.916322,0.499658,0.154414,0.046875,female
0.058052,0.910214,0.523554,0.174305,0.03125,female
0.097562,0.946041,0.673648,0.165899,0.007813,female
0.047734,0.917019,0.529122,0.170174,0.007813,female
0.039247,0.919647,0.530706,0.170602,0.007813,female
0.160199,0.964371,0.758165,0.186847,0.007813,female
0.076072,0.941315,0.639467,0.136986,0.007813,female
0.096544,0.963292,0.746348,0.134252,0.007813,female
0.116385,0.957538,0.711622,0.142514,0.007813,female
0.124387,0.969887,0.778879,0.132471,0.007813,female
0.136636,0.960792,0.715536,0.151754,0.007813,female
0.117783,0.968776,0.778149,0.150126,0.007813,female
0.146776,0.963216,0.754758,0.175506,0.007813,female
0.094572,0.948315,0.673163,0.162247,0.007813,female
0.157046,0.96142,0.740639,0.164298,0.007813,female
0.028824,0.844027,0.252487,0.16824,0.101563,female
0.028582,0.845975,0.284597,0.163672,0.164063,female
0.035118,0.832238,0.179379,0.177029,0.171875,female
0.024193,0.84679,0.337135,0.179667,0.171875,female
0.027532,0.817138,0.19152,0.18187,0.164063,female
0.028172,0.850449,0.296136,0.169876,0.164063,female
0.026918,0.832676,0.203436,0.165649,0.007813,female
0.033763,0.853824,0.255383,0.16899,0.09375,female
0.033131,0.826433,0.222245,0.17367,0.164063,female
0.027461,0.819212,0.21597,0.195699,0.179688,female
0.036493,0.843539,0.220167,0.174907,0.171875,female
0.025358,0.806331,0.153018,0.180616,0.164063,female
0.035,0.847281,0.243426,0.182723,0.164063,female
0.030108,0.834698,0.209326,0.174386,0.039063,female
0.033118,0.816731,0.158557,0.182759,0.164063,female
0.040441,0.881589,0.371282,0.174413,0.171875,female
0.032337,0.845301,0.267638,0.17608,0.171875,female
0.030758,0.849302,0.261053,0.183856,0.171875,female
0.039211,0.861045,0.256367,0.174239,0.109375,female
0.026087,0.819883,0.178446,0.175442,0.164063,female
0.021377,0.831206,0.214454,0.175481,0.070313,female
0.023642,0.856847,0.369463,0.171342,0.085938,female
0.043346,0.846709,0.237891,0.170972,0.054688,female
0.028326,0.824722,0.24716,0.161185,0.078125,female
0.021905,0.808995,0.22077,0.164927,0.171875,female
0.028777,0.861292,0.299523,0.161564,0.164063,female
0.034483,0.845186,0.298068,0.16573,0.085938,female
0.020773,0.786935,0.175778,0.177578,0.171875,female
0.027654,0.842892,0.254528,0.182217,0.164063,female
0.024551,0.824508,0.22718,0.184621,0.007813,female
0.031526,0.835944,0.226306,0.171353,0.164063,female
0.033425,0.842026,0.237815,0.176057,0.15625,female
0.031323,0.821995,0.18799,0.169934,0.179688,female
0.038451,0.856685,0.321682,0.18121,0.164063,female
0.03,0.850261,0.26434,0.182079,0.164063,female
0.028952,0.829503,0.240181,0.164172,0.070313,female
0.031246,0.839869,0.230199,0.181687,0.164063,female
0.028163,0.816767,0.196283,0.176682,0.15625,female
0.033202,0.853266,0.277908,0.172328,0.171875,female
0.026473,0.844027,0.24479,0.172721,0.070313,female
0.029187,0.848919,0.263964,0.180919,0.007813,female
0.044671,0.861336,0.248334,0.169862,0.164063,female
0.027819,0.827799,0.170547,0.169109,0.164063,female
0.039473,0.870206,0.28582,0.175791,0.148438,female
0.02885,0.838031,0.227419,0.159957,0.164063,female
0.042581,0.846785,0.232021,0.161404,0.078125,female
0.027368,0.842809,0.234575,0.160462,0.171875,female
0.026667,0.845921,0.239098,0.167326,0.007813,female
0.026353,0.837844,0.237694,0.172151,0.109375,female
0.034369,0.846832,0.236092,0.173093,0.007813,female
0.030651,0.848181,0.250237,0.167783,0.140625,female
0.02819,0.845816,0.245624,0.169442,0.109375,female
0.027518,0.835986,0.219063,0.17189,0.101563,female
0.033326,0.846816,0.258374,0.180799,0.0625,female
0.024489,0.853694,0.324583,0.179635,0.101563,female
0.029927,0.828967,0.175995,0.171801,0.171875,female
0.026595,0.860383,0.304384,0.177539,0.085938,female
0.025166,0.824579,0.22211,0.177221,0.007813,female
0.022958,0.819685,0.191933,0.17329,0.164063,female
0.028255,0.843168,0.225496,0.168761,0.007813,female
0.02654,0.836883,0.280333,0.186825,0.15625,female
0.023789,0.825844,0.205737,0.166571,0.171875,female
0.034245,0.852339,0.268847,0.158412,0.0625,female
0.035219,0.854242,0.249856,0.156771,0.15625,female
0.032842,0.858327,0.29617,0.177472,0.007813,female
0.025455,0.83929,0.289927,0.17003,0.164063,female
0.040899,0.849402,0.2652,0.168759,0.046875,female
0.024738,0.823791,0.221384,0.170553,0.171875,female
0.027193,0.844457,0.233869,0.180671,0.148438,female
0.03836,0.871848,0.335946,0.170938,0.171875,female
0.030777,0.821812,0.159883,0.17279,0.007813,female
0.025719,0.771301,0.093359,0.185434,0.164063,female
0.03,0.827596,0.233617,0.170286,0.117188,female
0.025204,0.8233,0.174406,0.168344,0.164063,female
0.026636,0.84456,0.292673,0.161196,0.179688,female
0.026545,0.848478,0.325606,0.176607,0.054688,female
0.022449,0.817357,0.186539,0.165489,0.085938,female
0.019353,0.806934,0.23016,0.151647,0.179688,female
0.028565,0.856474,0.315006,0.173299,0.179688,female
0.018634,0.785318,0.235786,0.177953,0.179688,female
0.031012,0.851284,0.266139,0.165716,0.070313,female
0.028333,0.841786,0.221898,0.16684,0.171875,female
0.028463,0.841922,0.290096,0.173819,0.179688,female
0.03015,0.850902,0.263912,0.177238,0.007813,female
0.021994,0.828363,0.248625,0.171047,0.164063,female
0.024514,0.844031,0.291376,0.175215,0.070313,female
0.035873,0.85573,0.305585,0.189023,0.046875,female
0.042527,0.856138,0.297898,0.186402,0.054688,female
0.03485,0.837582,0.225432,0.190417,0.179688,female
0.02831,0.793607,0.157989,0.163497,0.171875,female
0.034511,0.846554,0.255994,0.191881,0.164063,female
0.028323,0.825689,0.220534,0.188745,0.171875,female
0.030069,0.854584,0.281481,0.185905,0.007813,female
0.032711,0.846463,0.240428,0.173012,0.164063,female
0.023947,0.837863,0.303458,0.169673,0.15625,female
0.026531,0.826472,0.248714,0.18049,0.125,female
0.024889,0.819202,0.234401,0.180886,0.164063,female
0.032262,0.853806,0.34544,0.174859,0.179688,female
0.025484,0.836833,0.254125,0.161904,0.171875,female
0.038914,0.87941,0.34606,0.167883,0.0625,female
0.050945,0.918672,0.464611,0.152995,0.046875,female
0.049875,0.885397,0.367165,0.164968,0.023438,female
0.076719,0.921625,0.512005,0.149034,0.023438,female
0.085303,0.904812,0.319021,0.14363,0.023438,female
0.052684,0.88311,0.354176,0.142984,0.023438,female
0.066041,0.929775,0.552874,0.150058,0.023438,female
0.115119,0.943913,0.598431,0.161902,0.023438,female
0.077738,0.945787,0.604101,0.141001,0.023438,female
0.042038,0.885342,0.388552,0.15534,0.023438,female
0.061185,0.892427,0.335346,0.148004,0.164063,female
0.048868,0.892631,0.354475,0.145676,0.023438,female
0.054027,0.908046,0.504679,0.140055,0.09375,female
0.057164,0.908139,0.372299,0.143627,0.023438,female
0.062272,0.883298,0.362863,0.153339,0.023438,female
0.065045,0.934362,0.60455,0.141645,0.046875,female
0.132234,0.973867,0.717529,0.145321,0.023438,female
0.046129,0.879442,0.326393,0.139455,0.164063,female
0.059239,0.910964,0.488689,0.137394,0.023438,female
0.052393,0.875373,0.339404,0.145604,0.023438,female
0.069005,0.918119,0.47815,0.164026,0.023438,female
0.048901,0.918604,0.523272,0.135782,0.023438,female
0.080351,0.94098,0.613698,0.150416,0.09375,female
0.085155,0.894025,0.401002,0.155451,0.070313,female
0.047684,0.902525,0.401291,0.14085,0.023438,female
0.036556,0.859819,0.244619,0.151647,0.023438,female
0.044333,0.890683,0.364713,0.159289,0.117188,female
0.046369,0.907205,0.469672,0.141466,0.023438,female
0.05455,0.888269,0.301403,0.152779,0.023438,female
0.051014,0.863505,0.184722,0.156369,0.023438,female
0.059187,0.870049,0.34131,0.144735,0.023438,female
0.038459,0.868161,0.299375,0.134339,0.023438,female
0.118462,0.939643,0.567739,0.154315,0.023438,female
0.036289,0.871787,0.299992,0.148509,0.023438,female
0.087221,0.867843,0.225244,0.161509,0.023438,female
0.079506,0.887929,0.327512,0.159543,0.023438,female
0.038247,0.88383,0.363339,0.150131,0.023438,female
0.059155,0.869157,0.294393,0.157768,0.023438,female
0.042609,0.910414,0.501526,0.143099,0.023438,female
0.0555,0.89618,0.364108,0.1517,0.023438,female
0.043644,0.856227,0.284067,0.146795,0.023438,female
0.049592,0.880901,0.29627,0.133694,0.023438,female
0.149565,0.951194,0.617185,0.143075,0.023438,female
0.039443,0.852563,0.285938,0.149592,0.023438,female
0.029152,0.85202,0.291315,0.130953,0.023438,female
0.046605,0.880138,0.318599,0.147888,0.023438,female
0.050561,0.885225,0.334324,0.152385,0.023438,female
0.083465,0.932382,0.55414,0.152431,0.09375,female
0.080228,0.922504,0.527152,0.163741,0.023438,female
0.073794,0.859521,0.220904,0.169108,0.023438,female
0.069086,0.92076,0.460696,0.141281,0.09375,female
0.123922,0.962069,0.665675,0.152538,0.023438,female
0.042241,0.876002,0.27188,0.154736,0.1875,female
0.043434,0.865548,0.277557,0.144879,0.140625,female
0.043141,0.901219,0.453776,0.154841,0.023438,female
0.032523,0.869027,0.372148,0.157693,0.140625,female
0.042142,0.880215,0.311531,0.142143,0.023438,female
0.1064,0.975013,0.732886,0.159553,0.023438,female
0.052724,0.877418,0.323796,0.162322,0.023438,female
0.062841,0.925413,0.534689,0.149722,0.023438,female
0.016587,0.802349,0.253989,0.142839,0.023438,female
0.180258,0.9561,0.722646,0.2014,0.007813,female
0.157855,0.975727,0.81363,0.198034,0.03125,female
0.163764,0.970295,0.786881,0.196802,0.007813,female
0.155057,0.962574,0.746873,0.20091,0.007813,female
0.135062,0.971586,0.80305,0.185233,0.015625,female
0.170938,0.942397,0.65066,0.20505,0.023438,female
0.049487,0.894808,0.229518,0.148036,0.109375,female
0.056607,0.886416,0.223277,0.130561,0.109375,female
0.062641,0.902057,0.253574,0.155632,0.164063,female
0.038054,0.845326,0.147705,0.147402,0.007813,female
0.049422,0.897559,0.231752,0.144488,0.164063,female
0.060443,0.871216,0.167383,0.129881,0.007813,female
0.053846,0.863628,0.174387,0.156313,0.007813,female
0.05584,0.883175,0.207963,0.143295,0.109375,female
0.058583,0.898281,0.23086,0.161075,0.164063,female
0.052157,0.883484,0.212289,0.165952,0.007813,female
0.135863,0.969638,0.774734,0.191768,0.023438,female
0.151859,0.972679,0.808443,0.166807,0.023438,female
0.157096,0.961928,0.740389,0.200131,0.007813,female
0.164635,0.937856,0.652659,0.174555,0.015625,female
0.175542,0.962335,0.746798,0.198997,0.007813,female
0.168583,0.966103,0.767905,0.164229,0.007813,female
0.154498,0.96258,0.732711,0.186252,0.007813,female
0.155575,0.975814,0.822671,0.193576,0.007813,female
0.118738,0.964883,0.753862,0.160144,0.007813,female
0.033807,0.821259,0.159198,0.165218,0.210938,female
0.034286,0.826914,0.215681,0.197125,0.023438,female
0.042043,0.859115,0.222222,0.192254,0.210938,female
0.029927,0.829634,0.214976,0.200699,0.210938,female
0.031537,0.841069,0.222524,0.174219,0.023438,female
0.029697,0.830429,0.201215,0.171062,0.023438,female
0.053462,0.860543,0.197276,0.181804,0.023438,female
0.044752,0.841533,0.160283,0.181121,0.023438,female
0.03245,0.826618,0.149223,0.178898,0.023438,female
0.030518,0.843965,0.199944,0.175978,0.210938,female
0.030714,0.841355,0.234533,0.176909,0.023438,female
0.043338,0.84966,0.251582,0.187587,0.023438,female
0.030427,0.874575,0.403534,0.172325,0.023438,female
0.050425,0.845818,0.137412,0.188669,0.023438,female
0.038776,0.850272,0.191835,0.196619,0.023438,female
0.05494,0.859834,0.219356,0.173614,0.023438,female
0.040808,0.837586,0.175808,0.198825,0.023438,female
0.043539,0.863479,0.197404,0.184217,0.1875,female
0.039375,0.834888,0.166016,0.187419,0.023438,female
0.058065,0.879698,0.265083,0.165079,0.070313,female
0.038901,0.848541,0.188153,0.185299,0.023438,female
0.029431,0.840193,0.165369,0.182606,0.023438,female
0.047537,0.832945,0.16913,0.183227,0.210938,female
0.034533,0.835406,0.197826,0.173435,0.023438,female
0.034715,0.832994,0.176698,0.181026,0.023438,female
0.050728,0.843057,0.179239,0.193562,0.023438,female
0.050077,0.860925,0.259532,0.168964,0.023438,female
0.048739,0.861892,0.212835,0.179508,0.023438,female
0.033229,0.835669,0.184223,0.191292,0.210938,female
0.036948,0.854942,0.197909,0.189002,0.023438,female
0.036627,0.812838,0.174304,0.190573,0.023438,female
0.038993,0.864578,0.282264,0.187479,0.023438,female
0.039091,0.861787,0.290298,0.174326,0.023438,female
0.058318,0.892106,0.361473,0.173048,0.023438,female
0.052235,0.907332,0.497158,0.183936,0.023438,female
0.05045,0.890396,0.377436,0.161557,0.023438,female
0.042225,0.837612,0.154594,0.184825,0.023438,female
0.044333,0.852394,0.199234,0.183481,0.023438,female
0.050564,0.864085,0.26051,0.153024,0.210938,female
0.043963,0.893281,0.365547,0.181608,0.09375,female
0.045417,0.853802,0.187255,0.179655,0.023438,female
0.029867,0.824591,0.157823,0.175637,0.023438,female
0.040196,0.83551,0.194872,0.194431,0.023438,female
0.036193,0.864695,0.253961,0.154483,0.023438,female
0.039945,0.861969,0.256231,0.182146,0.023438,female
0.058925,0.869303,0.211917,0.179014,0.023438,female
0.051825,0.868684,0.240415,0.179715,0.023438,female
0.059898,0.844692,0.154248,0.185199,0.023438,female
0.052308,0.857409,0.211434,0.174002,0.023438,female
0.037512,0.855785,0.201448,0.188925,0.023438,female
0.051538,0.852729,0.212552,0.174687,0.023438,female
0.049512,0.848078,0.137375,0.189972,0.023438,female
0.059091,0.852404,0.166266,0.184853,0.023438,female
0.06186,0.873688,0.33201,0.196132,0.023438,female
0.051356,0.862452,0.273082,0.175743,0.023438,female
0.070119,0.878539,0.332435,0.161697,0.023438,female
0.052093,0.875223,0.276812,0.181085,0.023438,female
0.051947,0.872603,0.284678,0.189264,0.023438,female
0.048862,0.872427,0.248019,0.17177,0.023438,female
0.055412,0.857498,0.19908,0.174558,0.023438,female
0.026047,0.803028,0.160076,0.162343,0.234375,female
0.030632,0.805817,0.1638,0.18408,0.023438,female
0.035223,0.832401,0.195861,0.159267,0.023438,female
0.032421,0.839626,0.26286,0.175148,0.023438,female
0.035408,0.801602,0.13335,0.162929,0.023438,female
0.043265,0.838263,0.171757,0.16816,0.023438,female
0.059506,0.840764,0.233164,0.177564,0.023438,female
0.030318,0.810897,0.188827,0.176912,0.023438,female
0.030721,0.811642,0.152091,0.180284,0.023438,female
0.034462,0.823537,0.229495,0.179701,0.023438,female
0.032079,0.823732,0.17819,0.183594,0.023438,female
0.030592,0.800842,0.161888,0.191864,0.023438,female
0.029553,0.844584,0.219555,0.177936,0.023438,female
0.029589,0.818772,0.204903,0.175759,0.257813,female
0.036182,0.832289,0.193742,0.182948,0.023438,female
0.033357,0.812386,0.15397,0.196945,0.023438,female
0.043077,0.837505,0.182765,0.192179,0.023438,female
0.043881,0.843487,0.182467,0.175209,0.023438,female
0.035397,0.828406,0.177183,0.190731,0.023438,female
0.037084,0.834185,0.140839,0.191741,0.023438,female
0.035229,0.819933,0.152012,0.182796,0.023438,female
0.029128,0.819873,0.163262,0.158888,0.234375,female
0.025621,0.818783,0.196225,0.172606,0.023438,female
0.036207,0.821816,0.170173,0.188405,0.023438,female
0.034443,0.846499,0.203654,0.166322,0.023438,female
0.056487,0.861339,0.280192,0.155548,0.023438,female
0.046209,0.829821,0.170795,0.173991,0.023438,female
0.028226,0.824446,0.169864,0.187533,0.023438,female
0.031201,0.826263,0.153974,0.175598,0.023438,female
0.026309,0.82122,0.197019,0.189392,0.023438,female
0.034286,0.823211,0.182902,0.185297,0.023438,female
0.023403,0.81951,0.178301,0.182589,0.023438,female
0.034112,0.808986,0.114351,0.174934,0.023438,female
0.053816,0.851358,0.202109,0.172266,0.023438,female
0.062056,0.860796,0.227796,0.177047,0.023438,female
0.023602,0.811784,0.194126,0.18151,0.1875,female
0.026122,0.780359,0.12243,0.185008,0.046875,female
0.056458,0.847179,0.211837,0.195481,0.023438,female
0.038238,0.822504,0.202261,0.165649,0.023438,female
0.029948,0.835542,0.166957,0.166136,0.09375,female
0.034269,0.831457,0.168652,0.197109,0.023438,female
0.045732,0.844427,0.204914,0.174887,0.023438,female
0.041977,0.845708,0.192119,0.176216,0.023438,female
0.03443,0.839794,0.182016,0.165738,0.023438,female
0.027084,0.833297,0.211227,0.181026,0.023438,female
0.028226,0.815513,0.152197,0.174312,0.023438,female
0.028411,0.834979,0.186741,0.172775,0.023438,female
0.032053,0.840642,0.189225,0.182946,0.210938,female
0.033846,0.831856,0.200271,0.190716,0.023438,female
0.039691,0.831151,0.201935,0.170944,0.023438,female
0.027549,0.811522,0.142179,0.166808,0.023438,female
0.036305,0.811305,0.181158,0.186963,0.023438,female
0.04158,0.812133,0.119985,0.183482,0.023438,female
0.03618,0.835651,0.165938,0.182489,0.023438,female
0.038578,0.82575,0.179702,0.17681,0.023438,female
0.03241,0.831379,0.235322,0.179134,0.023438,female
0.029984,0.830293,0.200924,0.193441,0.023438,female
0.038163,0.829284,0.180233,0.185882,0.023438,female
0.042678,0.831821,0.167052,0.187856,0.023438,female
0.046044,0.852518,0.216792,0.185289,0.023438,female
0.040253,0.83004,0.16178,0.167477,0.023438,female
0.044317,0.843432,0.205029,0.178068,0.023438,female
0.041119,0.842248,0.222646,0.170171,0.023438,female
0.033015,0.855859,0.286571,0.151701,0.023438,female
0.028126,0.829099,0.214757,0.15469,0.023438,female
0.033472,0.843428,0.256797,0.160391,0.210938,female
0.049,0.835771,0.136891,0.185267,0.210938,female
0.03152,0.838479,0.21971,0.148697,0.210938,female
0.030282,0.820714,0.147658,0.180194,0.023438,female
0.036007,0.831,0.176066,0.169202,0.023438,female
0.056687,0.877669,0.314398,0.139942,0.023438,female
0.029322,0.823666,0.200993,0.171742,0.023438,female
0.043448,0.799617,0.138465,0.183255,0.210938,female
0.025624,0.82728,0.231488,0.1566,0.023438,female
0.050984,0.85933,0.264273,0.16972,0.023438,female
0.037472,0.849595,0.242677,0.160099,0.210938,female
0.030225,0.840139,0.276033,0.171525,0.023438,female
0.038398,0.853033,0.241735,0.166113,0.023438,female
0.023333,0.806491,0.171509,0.184153,0.023438,female
0.047324,0.853368,0.216921,0.178967,0.023438,female
0.056687,0.877669,0.314398,0.139942,0.023438,female
0.03211,0.848909,0.23997,0.169927,0.023438,female
0.035397,0.856229,0.251555,0.18354,0.023438,female
0.03434,0.841557,0.200613,0.175334,0.023438,female
0.044725,0.865188,0.267505,0.149306,0.234375,female
0.040421,0.850602,0.208392,0.17003,0.023438,female
0.037401,0.852238,0.229296,0.161702,0.023438,female
0.020429,0.792244,0.140095,0.163056,0.023438,female
0.033128,0.830597,0.182073,0.180787,0.023438,female
0.042686,0.861765,0.255363,0.148478,0.023438,female
0.03089,0.813971,0.186809,0.162455,0.023438,female
0.06299,0.845579,0.190571,0.17803,0.1875,female
0.056715,0.865738,0.262145,0.176307,0.023438,female
0.022759,0.804507,0.187841,0.170406,0.023438,female
0.036096,0.848137,0.239802,0.176931,0.023438,female
0.042667,0.858787,0.234145,0.174055,0.023438,female
0.045466,0.858209,0.190744,0.170131,0.234375,female
0.028775,0.799339,0.157704,0.171007,0.023438,female
0.031448,0.849844,0.229236,0.165314,0.023438,female
0.034697,0.837837,0.201971,0.180395,0.1875,female
0.055701,0.874494,0.241774,0.153831,0.023438,female
0.046959,0.849612,0.18954,0.171641,0.023438,female
0.029254,0.842208,0.238604,0.151013,0.023438,female
0.031429,0.819733,0.164393,0.180596,0.023438,female
0.032026,0.842788,0.204399,0.173077,0.023438,female
0.048784,0.853294,0.201799,0.170895,0.023438,female
0.029267,0.82634,0.166085,0.159299,0.1875,female
0.067841,0.835932,0.171572,0.188755,0.210938,female
0.053121,0.840941,0.207713,0.166662,0.023438,female
0.039284,0.849172,0.219552,0.184694,0.023438,female
0.045626,0.858731,0.254268,0.17933,0.023438,female
0.030678,0.844252,0.239364,0.175136,0.023438,female
0.034423,0.847448,0.245052,0.176628,0.023438,female
0.03687,0.851636,0.211562,0.159765,0.023438,female
0.055106,0.873431,0.274319,0.180081,0.023438,female
0.048421,0.847965,0.200914,0.141374,0.234375,female
0.038054,0.848754,0.235573,0.165121,0.257813,female
0.031007,0.833912,0.20119,0.167121,0.023438,female
0.034094,0.840151,0.201677,0.174047,0.1875,female
0.046667,0.857046,0.239748,0.167429,0.023438,female
0.039953,0.88334,0.394003,0.18574,0.023438,female
0.026972,0.860974,0.355232,0.167504,0.09375,female
0.040053,0.845365,0.32631,0.154707,0.023438,female
0.032626,0.86272,0.368707,0.175851,0.023438,female
0.043739,0.908184,0.497987,0.166722,0.023438,female
0.04267,0.898099,0.438288,0.177603,0.023438,female
0.032321,0.887241,0.430969,0.166403,0.023438,female
0.046597,0.868914,0.335046,0.160607,0.023438,female
0.024889,0.870378,0.429568,0.181615,0.023438,female
0.027761,0.855608,0.357939,0.173627,0.023438,female
0.043556,0.905705,0.467444,0.181843,0.023438,female
0.050479,0.845691,0.176645,0.19927,0.023438,female
0.030818,0.883616,0.467783,0.166561,0.023438,female
0.031063,0.838101,0.231699,0.162557,0.210938,female
0.061419,0.910603,0.503047,0.171276,0.023438,female
0.06163,0.920571,0.531727,0.173736,0.023438,female
0.101215,0.92791,0.598893,0.167093,0.023438,female
0.021475,0.839456,0.320727,0.165172,0.09375,female
0.081545,0.928564,0.620969,0.166797,0.023438,female
0.119473,0.959821,0.716361,0.165075,0.023438,female
0.118696,0.938254,0.631148,0.18071,0.023438,female
0.126252,0.957703,0.675624,0.169987,0.023438,female
0.060622,0.924548,0.509936,0.181329,0.023438,female
0.037516,0.852187,0.250218,0.183671,0.210938,female
0.075385,0.918471,0.549184,0.17414,0.023438,female
0.036351,0.852209,0.294211,0.192964,0.023438,female
0.038993,0.897503,0.449708,0.181871,0.023438,female
0.035242,0.872737,0.398909,0.156445,0.023438,female
0.113254,0.970128,0.725125,0.179934,0.023438,female
0.038199,0.858697,0.253922,0.17249,0.210938,female
0.034512,0.87605,0.400094,0.175645,0.023438,female
0.075925,0.917493,0.532262,0.176921,0.023438,female
0.032475,0.845657,0.279938,0.183704,0.023438,female
0.043875,0.836693,0.241563,0.185183,0.023438,female
0.049565,0.857191,0.266048,0.182916,0.023438,female
0.029398,0.846437,0.251421,0.180103,0.023438,female
0.038163,0.841095,0.204987,0.17394,0.023438,female
0.028982,0.819726,0.188262,0.1741,0.210938,female
0.030817,0.888388,0.462919,0.175332,0.023438,female
0.0233,0.833856,0.312554,0.162084,0.070313,female
0.058715,0.90992,0.543968,0.167657,0.210938,female
0.042903,0.875859,0.353315,0.171641,0.023438,female
0.034126,0.816958,0.179266,0.169564,0.023438,female
0.019091,0.819595,0.217323,0.175808,0.023438,female
0.02433,0.818328,0.202901,0.17197,0.023438,female
0.037959,0.847358,0.236488,0.168716,0.023438,female
0.042718,0.854836,0.263873,0.17464,0.023438,female
0.023178,0.81351,0.19062,0.182353,0.023438,female
0.04302,0.845844,0.276416,0.172802,0.023438,female
0.039822,0.870122,0.345777,0.163244,0.023438,female
0.037094,0.838515,0.198001,0.168863,0.023438,female
0.025562,0.846261,0.313176,0.18422,0.046875,female
0.037437,0.89833,0.476308,0.175833,0.023438,female
0.035963,0.828664,0.165729,0.191128,0.023438,female
0.026548,0.833279,0.230131,0.162892,0.023438,female
0.042279,0.852084,0.252901,0.166934,0.023438,female
0.051678,0.861419,0.290901,0.181059,0.023438,female
0.049184,0.881983,0.347758,0.172961,0.023438,female
0.037015,0.844001,0.177502,0.195909,0.179688,female
0.029087,0.833229,0.200235,0.170543,0.15625,female
0.036628,0.862419,0.295519,0.14962,0.023438,female
0.020741,0.802921,0.184081,0.149833,0.023438,female
0.029101,0.836799,0.207273,0.161035,0.023438,female
0.024063,0.833469,0.241821,0.165249,0.023438,female
0.052372,0.880806,0.262348,0.159932,0.023438,female
0.052813,0.887741,0.249071,0.158373,0.023438,female
0.059747,0.891778,0.263746,0.171297,0.023438,female
0.042929,0.850541,0.164827,0.168408,0.023438,female
0.031538,0.840807,0.229675,0.172145,0.023438,female
0.029455,0.854837,0.25497,0.148235,0.023438,female
0.03322,0.839563,0.192215,0.184553,0.023438,female
0.027108,0.84811,0.254253,0.169901,0.023438,female
0.027024,0.855106,0.295669,0.177338,0.023438,female
0.047143,0.876909,0.250712,0.160722,0.1875,female
0.051839,0.879064,0.256943,0.183701,0.023438,female
0.039417,0.862659,0.201148,0.171105,0.023438,female
0.048018,0.855922,0.230094,0.178626,0.023438,female
0.017409,0.78611,0.141848,0.181434,0.210938,female
0.030588,0.845868,0.2139,0.172213,0.070313,female
0.049452,0.870564,0.240827,0.168331,0.023438,female
0.026988,0.835035,0.181913,0.188752,0.023438,female
0.043077,0.880388,0.322046,0.178206,0.023438,female
0.047917,0.847687,0.160275,0.180572,0.023438,female
0.039468,0.838048,0.1471,0.184892,0.210938,female
0.033085,0.84866,0.180822,0.169831,0.023438,female
0.038247,0.843057,0.156143,0.175689,0.023438,female
0.061682,0.898687,0.358451,0.169617,0.023438,female
0.050835,0.858277,0.159414,0.178588,0.023438,female
0.043105,0.863682,0.205262,0.168101,0.023438,female
0.033462,0.850313,0.263144,0.179228,0.023438,female
0.039348,0.852778,0.194331,0.167379,0.1875,female
0.045874,0.883878,0.275524,0.156238,0.140625,female
0.033237,0.85697,0.267429,0.159928,0.023438,female
0.054362,0.856401,0.182983,0.164939,0.1875,female
0.028183,0.835164,0.226197,0.181628,0.023438,female
0.024944,0.822643,0.203716,0.187249,0.023438,female
0.03749,0.863735,0.179466,0.179614,0.023438,female
0.040254,0.86716,0.296458,0.174648,0.023438,female
0.036052,0.839523,0.226977,0.173636,0.210938,female
0.036653,0.860085,0.268168,0.172574,0.023438,female
0.030607,0.837678,0.173054,0.180056,0.023438,female
0.027451,0.846018,0.235026,0.178849,0.023438,female
0.039483,0.876207,0.316222,0.175394,0.023438,female
0.040317,0.844845,0.224545,0.163142,0.023438,female
0.0425,0.864797,0.250955,0.176234,0.023438,female
0.031148,0.850812,0.238414,0.169247,0.023438,female
0.021713,0.807062,0.165311,0.184285,0.023438,female
0.026979,0.833262,0.216314,0.161265,0.023438,female
0.041176,0.874338,0.322518,0.175134,0.1875,female
0.060949,0.86198,0.231379,0.15527,0.023438,female
0.044211,0.856251,0.221538,0.164597,0.023438,female
0.040545,0.829755,0.153883,0.180435,0.023438,female
0.036727,0.859388,0.227755,0.157112,0.023438,female
0.033641,0.864468,0.252454,0.159391,0.023438,female
0.020935,0.807993,0.171635,0.173714,0.023438,female
0.053142,0.878655,0.288969,0.179249,0.023438,female
0.029919,0.850976,0.272272,0.164703,0.023438,female
0.080519,0.867115,0.20203,0.180807,0.1875,female
0.029697,0.850399,0.233566,0.168599,0.023438,female
0.044094,0.891474,0.365939,0.157148,0.023438,female
0.031575,0.823225,0.134024,0.173974,0.023438,female
0.045494,0.839205,0.136638,0.207059,0.023438,female
0.054018,0.839756,0.202336,0.180119,0.210938,female
