@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-6,10,13,19,21'

@attribute sd numeric
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.061827,0.177914,0.102296,0.206902,0.104606,0.510424,0.109043,0.668945,male
0.060654,0.164264,0.100706,0.202485,0.101779,0.471312,0.102158,0.512695,male
0.061591,0.177004,0.101898,0.208847,0.106949,0.477634,0.10389,0.639648,male
0.061619,0.177844,0.103906,0.208469,0.104563,0.483818,0.11035,0.65918,male
0.063619,0.187313,0.10368,0.210377,0.106697,0.473355,0.097768,0.488281,male
0.061697,0.184511,0.10368,0.210808,0.107129,0.470658,0.105014,0.605469,male
0.061909,0.187246,0.106473,0.213527,0.107053,0.42744,0.111861,0.556641,male
0.062491,0.172225,0.101309,0.206497,0.105189,0.509725,0.091152,0.683594,male
0.060803,0.183592,0.102776,0.207529,0.104753,0.446517,0.101788,0.551758,male
0.062437,0.17527,0.101267,0.206646,0.105379,0.489086,0.088531,0.605469,male
0.062387,0.142041,0.104082,0.207755,0.103673,0.494613,0.097181,2.719727,male
0.065073,0.128972,0.096414,0.19892,0.102506,0.531077,0.1002,3.31543,male
0.066708,0.125401,0.094104,0.196819,0.102716,0.59427,0.108183,0.673828,male
0.061781,0.134632,0.100276,0.203558,0.103282,0.538131,0.099571,3.47168,male
0.061934,0.148014,0.104283,0.20817,0.103887,0.525021,0.108237,3.842773,male
0.062986,0.167067,0.10097,0.207618,0.106647,0.517628,0.093788,3.955078,male
0.06064,0.163175,0.103704,0.206772,0.103069,0.493013,0.103934,3.735352,male
0.061583,0.168349,0.103146,0.208474,0.105327,0.512159,0.112262,3.994141,male
0.060818,0.147618,0.107845,0.212523,0.104678,0.482941,0.112817,3.886719,male
0.060241,0.163172,0.102602,0.204126,0.101524,0.526395,0.115249,3.867188,male
0.062383,0.129451,0.099751,0.203394,0.103643,0.51019,0.101953,3.842773,male
0.061671,0.137156,0.1015,0.203437,0.101938,0.480162,0.100368,3.852539,male
0.061981,0.170961,0.100491,0.203693,0.103202,0.512342,0.104481,0.654297,male
0.061074,0.16575,0.10408,0.20881,0.10473,0.464995,0.108777,0.605469,male
0.06348,0.151512,0.098473,0.206814,0.108341,0.49619,0.097874,0.664063,male
0.062362,0.170212,0.099956,0.206262,0.106306,0.498742,0.097572,2.954102,male
0.070908,0.155609,0.098136,0.211641,0.113505,0.735317,0.09722,0.664063,male
0.073095,0.146144,0.095133,0.208511,0.113378,0.784796,0.107672,0.625,male
0.074552,0.174404,0.108213,0.224893,0.116679,0.74182,0.10903,0.882813,male
0.074536,0.145961,0.101338,0.217835,0.116496,0.804982,0.111297,4.15625,male
0.071653,0.157821,0.116289,0.23137,0.115081,0.738276,0.120491,0.671875,male
0.070338,0.17525,0.114535,0.229293,0.114758,0.693905,0.107117,4.070313,male
0.073815,0.156011,0.101463,0.214654,0.113191,0.753936,0.118678,1.164063,male
0.09603,0.144108,0.068683,0.234913,0.16623,0.460903,0.111859,0.609375,male
0.0785,0.127212,0.092295,0.212836,0.12054,0.75574,0.096002,0.554688,male
0.081519,0.138613,0.090915,0.222591,0.131677,0.787453,0.115785,6.226563,male
0.082924,0.108351,0.037606,0.198271,0.160665,0.704673,0.103756,6.859375,male
0.077597,0.112568,0.081199,0.209,0.127801,0.718138,0.119185,4.789063,male
0.083493,0.112816,0.055275,0.211737,0.156462,0.722671,0.116696,6.46875,male
0.081167,0.114048,0.059908,0.203615,0.143707,0.765034,0.116054,5.492188,male
0.084407,0.121992,0.061966,0.212941,0.150974,0.737072,0.103769,5.609375,male
0.065911,0.201846,0.132,0.249538,0.117538,0.52256,0.121784,3.476563,male
0.072925,0.19799,0.129081,0.245061,0.115979,0.607602,0.120165,3.59375,male
0.060818,0.21913,0.130952,0.242491,0.111539,0.461751,0.114544,4.132813,male
0.058876,0.232857,0.134286,0.247143,0.112857,0.320577,0.108871,0.515625,male
0.076829,0.202062,0.112096,0.228522,0.116426,0.624363,0.095246,0.578125,male
0.059659,0.202846,0.125692,0.235809,0.110116,0.464031,0.098694,0.429688,male
0.061379,0.216466,0.127631,0.246827,0.119197,0.364435,0.10925,2.046875,male
0.062359,0.198432,0.133178,0.242034,0.108856,0.521624,0.11307,5.273438,male
0.070548,0.19,0.127436,0.242821,0.115385,0.637708,0.116113,5.078125,male
0.065855,0.203059,0.132068,0.245099,0.113031,0.582426,0.111375,2.78125,male
0.058998,0.207516,0.140292,0.240835,0.100543,0.394777,0.112744,4.375,male
0.068091,0.214704,0.128011,0.24975,0.121739,0.521869,0.116147,3.5,male
0.067271,0.207291,0.128989,0.247491,0.118502,0.556295,0.111736,5.242188,male
0.061713,0.189978,0.134723,0.230953,0.096231,0.547924,0.112381,4.101563,male
0.063078,0.205246,0.129836,0.24,0.110164,0.551246,0.110858,5.148438,male
0.067906,0.196326,0.124968,0.230013,0.105045,0.667932,0.113349,4.789063,male
0.084685,0.143077,0.089231,0.232308,0.143077,0.683197,0.11541,0.4375,male
0.064455,0.198585,0.130954,0.247262,0.116308,0.485928,0.120016,5.632813,male
0.072215,0.153149,0.101584,0.224825,0.123241,0.766334,0.105102,0.578125,male
0.070642,0.199701,0.12806,0.245373,0.117313,0.623388,0.115889,4.328125,male
0.059991,0.223125,0.136172,0.246641,0.110469,0.29967,0.105156,2.601563,male
0.058857,0.200443,0.132509,0.23428,0.101771,0.47905,0.111049,2.546875,male
0.0638,0.214608,0.132804,0.247683,0.114878,0.482685,0.118456,6.5,male
0.06823,0.205589,0.130411,0.247781,0.11737,0.545496,0.111075,3.75,male
0.062458,0.182179,0.134615,0.229744,0.095128,0.554799,0.115975,6.585938,male
0.060862,0.204213,0.134488,0.240591,0.106102,0.494915,0.119043,4.21875,male
0.057986,0.205515,0.138913,0.243845,0.104932,0.414582,0.119633,4.859375,male
0.060329,0.20734,0.13468,0.240174,0.105494,0.422316,0.113398,5.609375,male
0.060565,0.19367,0.136574,0.237064,0.100489,0.531704,0.101646,4.929688,male
0.0626,0.173607,0.134089,0.244536,0.110446,0.524517,0.120294,4.320313,male
0.078512,0.16383,0.105,0.230603,0.125603,0.773892,0.11417,4.328125,male
0.060947,0.201769,0.135922,0.244962,0.10904,0.475608,0.11236,4.75,male
0.060242,0.182637,0.135589,0.239487,0.103897,0.500405,0.116028,3.265625,male
0.061375,0.207273,0.132727,0.243273,0.110545,0.453016,0.120208,4.382813,male
0.063271,0.214076,0.134329,0.253063,0.118734,0.461691,0.119255,3.984375,male
0.062497,0.222651,0.13034,0.248412,0.118072,0.385325,0.112889,5.304688,male
0.061316,0.221282,0.130537,0.246516,0.115979,0.428106,0.126094,4.507813,male
0.064738,0.204231,0.136538,0.237308,0.100769,0.501477,0.121836,3.65625,male
0.058637,0.209102,0.134282,0.244061,0.109778,0.409356,0.110042,6.773438,male
0.077122,0.192055,0.113164,0.236243,0.123079,0.702349,0.111157,5.828125,male
0.055735,0.206028,0.130493,0.22947,0.098977,0.398674,0.10847,4.609375,male
0.056933,0.207961,0.128311,0.226718,0.098408,0.416085,0.109011,2.710938,male
0.057162,0.198362,0.139653,0.233449,0.093797,0.465218,0.105533,6.328125,male
0.065477,0.224145,0.13057,0.243731,0.113161,0.443867,0.109372,0.359375,male
0.057151,0.208409,0.128333,0.234394,0.106061,0.413604,0.104114,3.960938,male
0.067228,0.176233,0.127582,0.23271,0.105128,0.598041,0.104612,5.992188,male
0.06032,0.212121,0.135455,0.241818,0.106364,0.479641,0.110114,6.445313,male
0.060715,0.209917,0.134187,0.237485,0.103298,0.480801,0.106557,5.320313,male
0.06108,0.212616,0.131839,0.240239,0.108401,0.479038,0.110244,3.445313,male
0.060059,0.213965,0.131422,0.24504,0.113618,0.397266,0.115311,4.695313,male
0.077764,0.204636,0.121944,0.245981,0.124037,0.627398,0.116569,4.828125,male
0.05961,0.222572,0.135983,0.251435,0.115452,0.353634,0.113586,5.539063,male
0.073893,0.192197,0.131098,0.247225,0.116127,0.634739,0.101098,0.617188,male
0.059381,0.217306,0.133872,0.241818,0.107946,0.38484,0.110265,4.171875,male
0.061316,0.23401,0.133237,0.254976,0.121739,0.283762,0.120147,0.648438,male
0.058822,0.218674,0.138386,0.241671,0.103285,0.358772,0.118526,6.523438,male
0.060419,0.210278,0.128889,0.239444,0.110556,0.461581,0.102835,2.71875,male
0.059079,0.212398,0.133377,0.240261,0.106884,0.391551,0.107315,4.4375,male
0.063664,0.202391,0.123261,0.235362,0.112101,0.580524,0.107974,4.132813,male
0.056797,0.213243,0.125405,0.229189,0.103784,0.383985,0.114696,5.289063,male
0.05955,0.210298,0.125702,0.244255,0.118553,0.40476,0.109506,4.8125,male
0.062997,0.200784,0.128627,0.243922,0.115294,0.535863,0.10113,3.195313,male
0.06048,0.22,0.131034,0.242069,0.111034,0.362724,0.124619,0.640625,male
0.079023,0.193682,0.113041,0.232466,0.119426,0.659248,0.109865,6.554688,male
0.05987,0.221974,0.137697,0.244539,0.106842,0.392241,0.110385,4.515625,male
0.08086,0.113122,0.060301,0.214558,0.154257,0.758297,0.106217,5.03125,male
0.070925,0.194513,0.133496,0.246239,0.112743,0.637123,0.120868,5.8125,male
0.059411,0.215385,0.136032,0.244291,0.108259,0.419248,0.115489,6.5625,male
0.06056,0.213675,0.133726,0.2463,0.112574,0.438333,0.114291,0.507813,male
0.05982,0.20236,0.132979,0.227552,0.094572,0.52852,0.114168,4.945313,male
0.074868,0.207728,0.128099,0.251437,0.123338,0.640311,0.118449,4.28125,male
0.069013,0.200283,0.133654,0.251048,0.117394,0.533617,0.109308,6.984375,male
0.056736,0.209435,0.129839,0.228065,0.098226,0.386047,0.114191,0.929688,male
0.070799,0.199248,0.132978,0.258934,0.125956,0.533184,0.117813,0.539063,male
0.059577,0.209517,0.132276,0.233655,0.101379,0.482246,0.110099,2.460938,male
0.061545,0.210339,0.129564,0.242865,0.113301,0.443907,0.115241,4.71875,male
0.072885,0.20561,0.125854,0.24,0.114146,0.60245,0.111133,6.648438,male
0.06298,0.2,0.119661,0.22,0.100339,0.558088,0.107824,4.976563,male
0.057615,0.207011,0.141573,0.242876,0.101303,0.381898,0.112783,0.570313,male
0.060335,0.18338,0.132113,0.220845,0.088732,0.585042,0.109495,0.507813,male
0.058035,0.201026,0.132821,0.229744,0.096923,0.452823,0.117045,3.421875,male
0.065674,0.213469,0.126531,0.240408,0.113878,0.478307,0.116904,5.070313,male
0.077153,0.161933,0.117657,0.234495,0.116837,0.717652,0.126415,3.21875,male
0.091395,0.058552,0.005004,0.147882,0.142878,0.434538,0.097472,1.484375,male
0.060447,0.013588,0.005581,0.042946,0.037366,0.282282,0.101011,3.234375,male
0.069032,0.153438,0.088251,0.197849,0.109598,0.670802,0.094444,3.5,male
0.06467,0.121279,0.087093,0.17907,0.091977,0.728978,0.115847,2.171875,male
0.06958,0.125502,0.090232,0.202102,0.11187,0.752012,0.108021,2.320313,male
0.064437,0.203272,0.113661,0.223313,0.109652,0.479155,0.113604,5.382813,male
0.069883,0.125074,0.084217,0.197618,0.113401,0.756297,0.115771,0.242188,male
0.06769,0.11377,0.07985,0.178871,0.099022,0.757001,0.110586,0.125,male
0.067387,0.114681,0.078564,0.191569,0.113005,0.727981,0.106148,0.242188,male
0.07196,0.134344,0.099714,0.216134,0.11642,0.73646,0.112769,0.25,male
0.066607,0.111121,0.077848,0.176883,0.099036,0.690305,0.080614,0.195313,male
0.067024,0.121935,0.097507,0.205073,0.107566,0.694812,0.071168,0.210938,male
0.063845,0.117586,0.086989,0.176112,0.089123,0.721284,0.132928,0.164063,male
0.047837,0.186222,0.144172,0.223933,0.079762,0.153505,0.108979,4.539063,male
0.044739,0.162565,0.14461,0.206967,0.062357,0.149988,0.111024,5.796875,male
0.049023,0.170656,0.144296,0.22728,0.082985,0.161601,0.111843,6.679688,male
0.050419,0.186424,0.141274,0.228296,0.087022,0.169766,0.11852,4.632813,male
0.050832,0.19092,0.140626,0.232458,0.091832,0.148897,0.118737,4.8125,male
0.049014,0.198049,0.142708,0.227485,0.084777,0.176672,0.099407,5.851563,male
0.05084,0.216294,0.146104,0.231553,0.08545,0.14381,0.127126,4.71875,male
0.049083,0.208845,0.142926,0.231331,0.088405,0.144397,0.119014,5.882813,male
0.04761,0.214527,0.154279,0.226716,0.072438,0.151429,0.10693,5.828125,male
0.049444,0.19017,0.141376,0.226202,0.084826,0.158159,0.110918,4.53125,male
0.064522,0.215518,0.13524,0.254034,0.118794,0.434247,0.125527,6.554688,male
0.064976,0.189868,0.135437,0.253105,0.117667,0.460856,0.122068,6.578125,male
0.075548,0.169768,0.112567,0.24031,0.127743,0.734822,0.129276,6.992188,male
0.072859,0.152509,0.106876,0.234167,0.127291,0.738279,0.124194,4.492188,male
0.074062,0.15117,0.089362,0.219122,0.129761,0.714371,0.127703,5.984375,male
0.062576,0.219341,0.123986,0.237054,0.113068,0.443153,0.100155,5.6875,male
0.062636,0.217355,0.138099,0.252781,0.114682,0.388798,0.123515,5.484375,male
0.057117,0.217937,0.138999,0.238815,0.099816,0.308462,0.113921,3.75,male
0.07421,0.126941,0.109529,0.228465,0.118937,0.577056,0.119849,4.539063,male
0.085693,0.126748,0.060881,0.238669,0.177788,0.6119,0.138233,4.414063,male
0.087962,0.141661,0.10904,0.251607,0.142567,0.568058,0.140525,6.757813,male
0.082542,0.133801,0.105646,0.238413,0.132768,0.647427,0.109005,4.820313,male
0.080931,0.128402,0.100789,0.228087,0.127298,0.634353,0.133457,5.085938,male
0.081261,0.145242,0.116841,0.24531,0.128468,0.601018,0.134082,4.445313,male
0.080213,0.123689,0.05452,0.186516,0.131996,0.74613,0.117863,4.546875,male
0.079698,0.147801,0.116393,0.240176,0.123783,0.639429,0.131519,4.953125,male
0.079267,0.138358,0.115367,0.237097,0.12173,0.608402,0.12449,5.265625,male
0.085366,0.127362,0.050973,0.209649,0.158676,0.698753,0.131859,4.585938,male
0.045093,0.204256,0.154452,0.230641,0.076188,0.198081,0.12769,6.25,male
0.04494,0.209918,0.156009,0.230338,0.074329,0.191798,0.135308,5.460938,male
0.042915,0.201954,0.165599,0.228469,0.062871,0.190236,0.136643,5.851563,male
0.043619,0.206862,0.164668,0.231963,0.067295,0.184218,0.132458,4.78125,male
0.051074,0.221954,0.154122,0.251533,0.097411,0.188695,0.131116,5.742188,male
0.081793,0.137723,0.070793,0.22135,0.150557,0.751094,0.110489,5.039063,male
0.049833,0.226059,0.163921,0.256365,0.092444,0.180813,0.119024,5.898438,male
0.044631,0.20118,0.167149,0.236962,0.069812,0.186675,0.129064,5.96875,male
0.044944,0.211033,0.167897,0.238672,0.070775,0.188335,0.129058,0.640625,male
0.048699,0.208899,0.161544,0.255322,0.093778,0.173449,0.128289,6.3125,male
0.091119,0.133031,0.041083,0.228157,0.187074,0.633295,0.12362,4.40625,male
0.08024,0.145534,0.121251,0.241841,0.12059,0.580939,0.127236,4.351563,male
0.076347,0.143243,0.118679,0.235702,0.117023,0.537783,0.122719,0.6875,male
0.077851,0.149529,0.125194,0.239979,0.114785,0.610161,0.141772,4.875,male
0.088622,0.129857,0.042918,0.214036,0.171119,0.738174,0.122976,4.367188,male
0.084477,0.133981,0.072697,0.222624,0.149927,0.575355,0.148467,4.445313,male
0.083613,0.13363,0.115388,0.242792,0.127404,0.58209,0.130284,4.328125,male
0.073377,0.15261,0.126908,0.220884,0.093976,0.566637,0.117122,4.8125,male
0.087001,0.140069,0.104603,0.241912,0.137309,0.659317,0.116985,4.125,male
0.083056,0.138999,0.113258,0.239101,0.125843,0.627002,0.128543,4.976563,male
0.070248,0.127355,0.088421,0.194854,0.106433,0.730375,0.102371,2.5,male
0.07229,0.126801,0.088501,0.2034,0.1149,0.737769,0.084839,2.453125,male
0.071793,0.164117,0.094267,0.207548,0.113281,0.667288,0.088671,3.945313,male
0.068328,0.162544,0.093932,0.202894,0.108961,0.648723,0.093508,4.867188,male
0.072699,0.136798,0.087878,0.192834,0.104956,0.727169,0.09586,2.578125,male
0.069922,0.148396,0.087085,0.198773,0.111688,0.708367,0.096817,4.804688,male
0.071697,0.143202,0.093393,0.203507,0.110114,0.72489,0.090796,4.765625,male
0.070776,0.140693,0.095129,0.210269,0.11514,0.695731,0.10293,3.476563,male
0.081996,0.122856,0.082878,0.216035,0.133158,0.58601,0.091647,0,male
0.086031,0.117162,0.030306,0.192853,0.162548,0.619477,0.094867,0.125,male
0.083779,0.125357,0.07434,0.216394,0.142054,0.573355,0.095087,0,male
0.088264,0.128547,0.052745,0.222583,0.169839,0.503555,0.106904,0,male
0.085714,0.121131,0.051714,0.214542,0.162829,0.626267,0.085909,0.414063,male
0.084853,0.124827,0.072428,0.213642,0.141214,0.471193,0.079667,0,male
0.08901,0.124168,0.049305,0.222779,0.173473,0.47278,0.09035,0,male
0.078971,0.130915,0.105524,0.205691,0.100166,0.491839,0.093863,0,male
0.079635,0.128146,0.10508,0.183677,0.078596,0.459351,0.090806,0,male
0.086122,0.126901,0.099262,0.218712,0.119451,0.500551,0.082046,0.554688,male
0.070466,0.134949,0.070524,0.170783,0.100259,0.727164,0.139353,3.578125,male
0.077782,0.128703,0.055812,0.17073,0.114918,0.712792,0.136684,5.484375,male
0.062352,0.156539,0.12915,0.228593,0.099443,0.440613,0.13041,0.28125,male
0.066909,0.145363,0.116707,0.172739,0.056032,0.564341,0.120921,4.976563,male
0.072067,0.148005,0.115304,0.18854,0.073236,0.665345,0.118407,2.0625,male
0.094763,0.1584,0.053689,0.214578,0.160889,0.494854,0.074021,0,male
0.093163,0.172496,0.085515,0.225596,0.140081,0.482367,0.07818,0,male
0.094535,0.138826,0.02348,0.204277,0.180797,0.463574,0.074482,0,male
0.087606,0.139022,0.093867,0.217244,0.123378,0.439875,0.07161,0,male
0.091994,0.135808,0.00024,0.196407,0.196168,0.503365,0.076402,0,male
0.091465,0.15122,0.081603,0.216248,0.134645,0.466323,0.064367,0,male
0.091372,0.157712,0.081902,0.208703,0.126801,0.505871,0.073123,0,male
0.089342,0.156705,0.070199,0.208409,0.13821,0.514852,0.074692,0,male
0.09172,0.136923,0.037885,0.2,0.162115,0.475373,0.066564,0,male
0.092515,0.162378,0.078596,0.216959,0.138363,0.517811,0.070249,0,male
0.067962,0.15992,0.091223,0.218378,0.127154,0.62518,0.08169,6.523438,male
0.067818,0.169601,0.098267,0.228562,0.130295,0.63499,0.085799,5.742188,male
0.06052,0.19092,0.108097,0.213941,0.105845,0.539666,0.085485,2.71875,male
0.066652,0.179107,0.104562,0.218797,0.114235,0.569749,0.08549,4.664063,male
0.0687,0.173916,0.099635,0.217061,0.117427,0.644403,0.086315,3.304688,male
0.065382,0.182163,0.1121,0.226202,0.114102,0.565059,0.092577,6.28125,male
0.069192,0.174441,0.109654,0.243697,0.134043,0.560883,0.091687,3.546875,male
0.067265,0.174786,0.103308,0.223009,0.1197,0.645684,0.085795,4.234375,male
0.066538,0.179764,0.120945,0.237017,0.116072,0.576871,0.086956,2.90625,male
0.065247,0.175387,0.104977,0.212684,0.107706,0.642862,0.08217,3.8125,male
0.087048,0.123141,0.065785,0.213848,0.148063,0.608108,0.100477,0.367188,male
0.075083,0.095585,0.047542,0.172154,0.124611,0.735872,0.084689,0.726563,male
0.076256,0.109097,0.063557,0.180661,0.117105,0.739691,0.089792,4.882813,male
0.073334,0.150426,0.086383,0.197713,0.11133,0.734525,0.090472,2.328125,male
0.076688,0.070775,0.034613,0.159373,0.12476,0.699169,0.103,4.09375,male
0.074459,0.121897,0.07514,0.202677,0.127537,0.783048,0.097054,4.351563,male
0.075128,0.133017,0.085499,0.201144,0.115645,0.77135,0.101574,5.8125,male
0.074484,0.114758,0.06494,0.182812,0.117871,0.752876,0.099438,5.617188,male
0.076185,0.098022,0.054096,0.18544,0.131345,0.712753,0.100264,4.257813,male
0.07029,0.157641,0.091081,0.195675,0.104593,0.668256,0.1017,2.5,male
0.071191,0.160148,0.090664,0.195018,0.104354,0.63319,0.083905,1.726563,male
0.079886,0.12941,0.086385,0.207457,0.121072,0.762796,0.107764,4.9375,male
0.08365,0.121954,0.064033,0.213056,0.149023,0.718049,0.113352,5.382813,male
0.090157,0.126278,0.049825,0.225764,0.175939,0.704403,0.104033,0.679688,male
0.081465,0.120069,0.071561,0.217244,0.145683,0.717076,0.109437,3.984375,male
0.087424,0.110097,0.019935,0.19754,0.177605,0.701852,0.106895,6.859375,male
0.080664,0.120078,0.076595,0.21141,0.134815,0.776187,0.111085,5.203125,male
0.085092,0.129012,0.051008,0.21,0.158992,0.771338,0.121896,2.953125,male
0.08107,0.146041,0.096807,0.21959,0.122783,0.774461,0.111739,5.59375,male
0.080208,0.105878,0.039178,0.181424,0.142247,0.771718,0.11299,0.578125,male
0.081463,0.116764,0.065411,0.207169,0.141757,0.748406,0.098338,0.632813,male
0.080888,0.147741,0.098932,0.251528,0.152596,0.715571,0.126163,0.765625,male
0.088781,0.14053,0.076738,0.256108,0.179369,0.599405,0.129129,0.867188,male
0.065337,0.203145,0.137698,0.258385,0.120686,0.417451,0.126885,6.171875,male
0.076999,0.180876,0.130462,0.257518,0.127056,0.539688,0.124997,3.585938,male
0.072548,0.15297,0.126437,0.242054,0.115617,0.651537,0.111286,6.851563,male
0.067508,0.179458,0.133681,0.257954,0.124273,0.4032,0.128034,5.304688,male
0.075432,0.156328,0.128307,0.251347,0.12304,0.62389,0.12909,0.664063,male
0.078938,0.154168,0.124711,0.253585,0.128874,0.562798,0.132628,0.875,male
0.074081,0.159081,0.131639,0.258703,0.127065,0.524415,0.131713,0.515625,male
0.063141,0.176692,0.137808,0.253315,0.115507,0.463954,0.132164,0.796875,male
0.088853,0.198174,0.107397,0.255282,0.147884,0.61403,0.114102,0.679688,male
0.070298,0.194924,0.149383,0.256479,0.107096,0.543858,0.132863,5.804688,male
0.069163,0.19428,0.146229,0.245593,0.099364,0.617207,0.131938,0.476563,male
0.08796,0.192787,0.123934,0.255797,0.131863,0.573847,0.123312,5.421875,male
0.062596,0.197839,0.165212,0.214153,0.048941,0.551163,0.171644,1.226563,male
0.067199,0.22532,0.167811,0.262559,0.094747,0.446186,0.130455,0.5625,male
0.07289,0.220542,0.123133,0.241627,0.118494,0.516567,0.122244,0.601563,male
0.055954,0.185459,0.119891,0.217291,0.0974,0.337573,0.117811,1.523438,male
0.055438,0.186981,0.121043,0.211707,0.090664,0.35113,0.115181,0.625,male
0.059537,0.155301,0.120123,0.222799,0.102676,0.336755,0.094817,0.671875,male
0.054224,0.183928,0.122197,0.217216,0.095019,0.340567,0.103282,0.882813,male
