@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R3-5,7,9-11,13-19,21'

@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute skew numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.118976,0.047916,0.170477,1.999467,0.955491,0.715342,0.123539,0.098098,0.016807,0.275862,0.106771,0.023438,0.3125,0.289063,male
0.132439,0.09933,0.207263,1.848922,0.967419,0.778549,0.118361,0.119752,0.015764,0.253968,0.347656,0.007813,5.289063,5.28125,male
0.109909,0.036976,0.179016,1.935176,0.951332,0.677629,0.106339,0.114736,0.016016,0.258065,0.1475,0.007813,1.382813,1.375,male
0.139381,0.115841,0.219912,2.856023,0.919072,0.609237,0.143717,0.124045,0.025478,0.238806,0.151562,0.015625,0.46875,0.453125,male
0.152926,0.07974,0.200624,1.84605,0.946172,0.658351,0.015293,0.085122,0.016064,0.202532,1.655692,0.023438,6.078125,6.054688,male
0.162254,0.085248,0.19169,1.869412,0.945549,0.649529,0.163667,0.085837,0.021651,0.117647,0.673234,0.007813,1.78125,1.773438,male
0.160583,0.083314,0.205181,2.114403,0.951695,0.67771,0.16042,0.091389,0.015702,0.258065,0.777114,0.007813,5.9375,5.929688,male
0.152363,0.081327,0.193241,1.879191,0.966915,0.763373,0.178663,0.094506,0.018626,0.271186,0.970898,0.007813,6.359375,6.351563,male
0.163917,0.087262,0.200944,3.07894,0.951966,0.685155,0.172924,0.091533,0.025316,0.275862,0.88923,0.007813,5.34375,5.335938,male
0.158185,0.080398,0.209695,1.462297,0.970478,0.787403,0.021231,0.093467,0.016016,0.275862,1.248343,0.007813,6.320313,6.3125,male
0.17337,0.090235,0.196219,2.389099,0.943606,0.635588,0.182665,0.088959,0.017241,0.235294,1.149251,0.007813,5.859375,5.851563,male
0.168856,0.091596,0.203298,1.999175,0.953168,0.681603,0.185239,0.106672,0.017204,0.275862,0.77474,0.007813,5.9375,5.929688,male
0.168107,0.098551,0.223964,1.055363,0.972912,0.776357,0.200305,0.092796,0.015952,0.262295,0.66769,0.007813,2.570313,2.5625,male
0.162977,0.088457,0.195269,1.732992,0.953233,0.664847,0.181193,0.09165,0.018038,0.258065,0.845788,0.007813,6.109375,6.101563,male
0.189385,0.121877,0.22246,1.354595,0.945294,0.602794,0.218533,0.12743,0.017602,0.25,1.107244,0.007813,6.015625,6.007813,male
0.172015,0.099194,0.215708,1.425215,0.964783,0.729355,0.015614,0.119785,0.019536,0.25,1.447656,0.109375,6.289063,6.179688,male
0.19178,0.119088,0.220456,1.653817,0.953991,0.631997,0.016863,0.120378,0.01592,0.262295,1.270625,0.007813,5.476563,5.46875,male
0.153317,0.091079,0.220798,1.607156,0.974767,0.793454,0.017526,0.119851,0.017167,0.266667,2.027778,0.007813,5.5625,5.554688,male
0.205021,0.13629,0.229038,1.482752,0.9401,0.525316,0.214003,0.113754,0.016546,0.192771,1.359375,0.179688,4.773438,4.59375,male
0.153563,0.083155,0.215966,2.491131,0.962901,0.738547,0.015267,0.121152,0.016194,0.253968,1.591734,0.34375,5.007813,4.664063,male
0.180441,0.101103,0.228044,2.822129,0.945885,0.650573,0.015446,0.115707,0.051118,0.275862,1.306581,0.007813,4.445313,4.4375,male
0.191215,0.118077,0.217414,1.80135,0.950563,0.667931,0.20577,0.104839,0.022504,0.25,1.089134,0.054688,4.625,4.570313,male
0.187497,0.117408,0.213291,1.805597,0.931611,0.555786,0.183227,0.093218,0.017857,0.25,1.082422,0.1875,4.515625,4.328125,male
0.146639,0.107197,0.212245,2.660891,0.951028,0.685496,0.016402,0.107672,0.018038,0.228571,1.003038,0.15625,3.976563,3.820313,male
0.1928,0.119733,0.230133,1.191048,0.944715,0.598206,0.208267,0.109008,0.016512,0.161616,0.246324,0.023438,0.476563,0.453125,male
0.174659,0.12499,0.228148,1.184981,0.939683,0.50866,0.122443,0.120185,0.018957,0.271186,0.663125,0.09375,3.65625,3.5625,male
0.199938,0.117713,0.223957,3.037254,0.910844,0.465367,0.223524,0.116419,0.020305,0.258065,0.331845,0.007813,0.554688,0.546875,male
0.157309,0.111623,0.220892,2.303394,0.940327,0.608047,0.220656,0.107101,0.024615,0.175824,0.536892,0.007813,3.84375,3.835938,male
0.205243,0.128673,0.237864,1.245637,0.924608,0.40922,0.211737,0.117565,0.015779,0.271186,0.384943,0.117188,0.601563,0.484375,male
0.188192,0.102962,0.212503,2.278882,0.927515,0.554522,0.211931,0.103156,0.032193,0.25,0.409856,0.007813,0.585938,0.578125,male
0.197176,0.115496,0.22119,1.729981,0.927651,0.462425,0.215146,0.111501,0.018519,0.275862,0.387939,0.007813,0.914063,0.90625,male
0.205484,0.120499,0.221496,2.814455,0.914835,0.467147,0.213284,0.11049,0.03653,0.258065,0.458125,0.007813,3.53125,3.523438,male
0.210291,0.125738,0.239979,1.444444,0.925363,0.445586,0.115405,0.116298,0.021108,0.25,0.652344,0.007813,6.015625,6.007813,male
0.19995,0.120075,0.227098,1.612146,0.934316,0.535276,0.214568,0.113219,0.017149,0.253968,0.816272,0.09375,4.039063,3.945313,male
0.198207,0.117063,0.223308,2.522161,0.920326,0.480294,0.223308,0.105128,0.015779,0.231884,0.49349,0.007813,2.765625,2.757813,male
0.084163,0.042172,0.135023,1.94818,0.954684,0.670205,0,0.105465,0.018018,0.266667,0.066189,0.007813,0.515625,0.507813,male
0.114922,0.053645,0.208255,3.532721,0.944929,0.656899,0,0.116308,0.016529,0.262295,0.096644,0.007813,0.398438,0.390625,male
0.107735,0.045731,0.195271,2.775975,0.94629,0.658518,0,0.118943,0.019254,0.271186,0.166406,0.007813,1.328125,1.320313,male
0.112872,0.084791,0.203661,3.851646,0.935119,0.64284,0,0.102382,0.015857,0.228571,0.07625,0.007813,0.140625,0.132813,male
0.113888,0.068899,0.201034,3.99039,0.927987,0.617386,0,0.116251,0.01741,0.258065,0.149414,0.007813,0.734375,0.726563,male
0.119756,0.101218,0.220335,4.536263,0.91704,0.542517,0,0.119859,0.016546,0.266667,0.104353,0.007813,0.234375,0.226563,male
0.242573,0.141701,0.257984,2.113598,0.859712,0.084934,0.248978,0.133667,0.028319,0.253968,0.818125,0.132813,4.164063,4.03125,male
0.115071,0.044274,0.205613,3.457742,0.941614,0.631719,0,0.11593,0.019925,0.266667,0.223958,0.007813,4.257813,4.25,male
0.117448,0.070575,0.213493,3.579992,0.954051,0.692133,0,0.115237,0.017738,0.266667,0.086589,0.007813,0.265625,0.257813,male
0.1196,0.101415,0.220316,3.380194,0.926782,0.588819,0,0.11639,0.017486,0.258065,0.081308,0.007813,0.15625,0.148438,male
0.106411,0.038086,0.174354,4.11744,0.953606,0.691744,0,0.127758,0.015764,0.271186,0.211161,0.007813,3.765625,3.757813,male
0.107824,0.040434,0.1904,2.621061,0.95234,0.671153,0,0.104197,0.016194,0.231884,0.098606,0.007813,0.390625,0.382813,male
0.108297,0.047134,0.192465,2.573538,0.945118,0.651739,0,0.114503,0.01592,0.266667,0.078906,0.007813,0.25,0.242188,male
0.111446,0.067763,0.201157,3.938108,0.932399,0.611827,0,0.12177,0.016667,0.275862,0.129735,0.007813,1.195313,1.1875,male
0.11003,0.056374,0.205967,2.587157,0.963365,0.745818,0,0.124954,0.017877,0.275862,0.100098,0.007813,0.359375,0.351563,male
0.109829,0.039287,0.20338,2.816411,0.968448,0.777627,0,0.1057,0.015686,0.25,0.104745,0.007813,0.453125,0.445313,male
0.114992,0.071898,0.212121,3.749082,0.934367,0.614026,0,0.111934,0.015889,0.246154,0.106192,0.007813,0.679688,0.671875,male
0.114743,0.064686,0.180571,4.227553,0.953067,0.724311,0,0.103553,0.016771,0.262295,0.077009,0.007813,0.632813,0.625,male
0.103959,0.041869,0.167952,3.244933,0.954059,0.696184,0,0.092952,0.017505,0.275862,0.074074,0.007813,0.34375,0.335938,male
0.107803,0.047721,0.147474,2.379756,0.958236,0.719183,0,0.106848,0.022695,0.275862,0.094531,0.007813,0.8125,0.804688,male
0.127601,0.019148,0.203879,33.566338,0.829816,0.51583,0,0.102683,0.016842,0.275862,0.007813,0.007813,0.007813,0,male
0.107587,0.028117,0.195649,29.679276,0.826639,0.492974,0,0.093241,0.01686,0.275862,0.007813,0.007813,0.007813,0,male
0.137786,0.086861,0.216983,31.951459,0.864396,0.544185,0,0.09014,0.016427,0.228571,0.007813,0.007813,0.007813,0,male
0.123758,0.011895,0.195131,27.722046,0.824685,0.504159,0,0.078679,0.016327,0.266667,0.007813,0.007813,0.007813,0,male
0.124304,0.030971,0.200572,28.830572,0.835282,0.509976,0,0.084083,0.0193,0.225352,0.007813,0.007813,0.007813,0,male
0.142258,0.059736,0.203226,28.848656,0.875223,0.581754,0,0.097809,0.016546,0.231884,0.007813,0.007813,0.007813,0,male
0.128532,0.049552,0.204482,28.274954,0.847263,0.53517,0,0.08923,0.016293,0.275862,0.007813,0.007813,0.007813,0,male
0.128418,0.079538,0.205061,31.723464,0.847654,0.49998,0,0.105474,0.019536,0.275862,0.007813,0.007813,0.007813,0,male
0.130686,0.065052,0.209127,34.537488,0.853332,0.529941,0,0.097032,0.020915,0.266667,0.007813,0.007813,0.007813,0,male
0.109826,0.000286,0.186476,24.706226,0.802274,0.46839,0,0.075519,0.016097,0.262295,0.007813,0.007813,0.007813,0,male
0.240617,0.220672,0.255481,3.095413,0.858363,0.130449,0.2349,0.138002,0.031873,0.275862,0.897866,0.007813,5.734375,5.726563,male
0.239374,0.216721,0.25055,3.324167,0.848937,0.126989,0.250097,0.116978,0.025765,0.262295,0.457868,0.242188,2.03125,1.789063,male
0.23548,0.21172,0.248486,4.030289,0.860989,0.139624,0.23448,0.118713,0.01564,0.219178,0.6875,0.242188,4.773438,4.53125,male
0.235846,0.205164,0.253988,3.141334,0.866145,0.140361,0.232111,0.127353,0.018497,0.253968,0.831473,0.242188,4.664063,4.421875,male
0.241209,0.22674,0.250599,3.577312,0.84624,0.119673,0.241671,0.12686,0.054983,0.266667,0.345938,0.242188,1.289063,1.046875,male
0.236453,0.22655,0.248391,4.960313,0.835677,0.117216,0.234961,0.125255,0.045326,0.258065,0.410985,0.21875,2.773438,2.554688,male
0.237046,0.219171,0.250919,3.90829,0.853147,0.188841,0.23718,0.126728,0.016546,0.266667,0.627441,0.242188,5.023438,4.78125,male
0.238649,0.222157,0.257202,3.62309,0.858114,0.129618,0.23586,0.121583,0.0193,0.271186,1.095749,0.242188,4.828125,4.585938,male
0.235692,0.219979,0.247501,3.814244,0.849701,0.137675,0.234228,0.110794,0.017877,0.25,0.986037,0.242188,6.585938,6.34375,male
0.239976,0.214258,0.250876,3.04184,0.855784,0.137412,0.235888,0.12442,0.021828,0.242424,0.402699,0.015625,1.320313,1.304688,male
0.166354,0.092609,0.196652,2.633711,0.947231,0.643325,0.185904,0.094743,0.01889,0.262295,0.90625,0.007813,3.765625,3.757813,male
0.130551,0.105,0.21916,2.171709,0.948532,0.6311,0.117438,0.115598,0.018059,0.271186,0.806296,0.023438,4.289063,4.265625,male
0.129847,0.089819,0.198187,1.916411,0.946765,0.649326,0.017183,0.097979,0.023599,0.219178,0.158717,0.007813,0.492188,0.484375,male
0.152661,0.092848,0.200249,2.066931,0.944218,0.639476,0.097505,0.118828,0.049231,0.275862,0.293945,0.007813,3.859375,3.851563,male
0.139775,0.094235,0.202899,2.462172,0.940602,0.613985,0.017134,0.108932,0.016461,0.275862,0.247944,0.007813,4.75,4.742188,male
0.14592,0.093556,0.210125,1.513061,0.956194,0.683323,0.017177,0.116721,0.015857,0.266667,0.117467,0.007813,0.601563,0.59375,male
0.128728,0.089848,0.20077,1.78669,0.952817,0.673342,0.091972,0.118013,0.015952,0.275862,0.121505,0.007813,0.648438,0.640625,male
0.128557,0.092041,0.196463,2.630464,0.94729,0.654942,0.095042,0.104231,0.015795,0.266667,0.371652,0.007813,3.96875,3.960938,male
0.164345,0.092177,0.195293,2.287804,0.935944,0.58308,0.096713,0.098502,0.016842,0.262295,0.479725,0.007813,4.851563,4.84375,male
0.154007,0.096461,0.21583,1.394139,0.96454,0.729505,0.017112,0.104354,0.030246,0.275862,0.652902,0.007813,4.171875,4.164063,male
0.186953,0.110342,0.230832,3.449502,0.935527,0.539779,0,0.114927,0.025,0.275862,0.444475,0.007813,2.046875,2.039063,male
0.195102,0.105338,0.222464,5.228185,0.930444,0.536715,0,0.108935,0.018223,0.222222,0.525781,0.007813,3.632813,3.625,male
0.177933,0.10141,0.216742,12.525916,0.952797,0.655374,0,0.12324,0.03125,0.253968,0.569712,0.007813,4.632813,4.625,male
0.186667,0.102691,0.221266,5.634014,0.942253,0.580292,0,0.108613,0.016293,0.246154,0.383821,0.007813,3.421875,3.414063,male
0.190579,0.10596,0.226433,12.138918,0.946306,0.62025,0,0.118109,0.03125,0.262295,0.523026,0.007813,3.515625,3.507813,male
0.188703,0.106461,0.218819,7.283484,0.945347,0.59984,0,0.108212,0.020592,0.258065,0.560764,0.007813,5.445313,5.4375,male
0.182063,0.107825,0.230404,8.389658,0.962937,0.710752,0,0.129392,0.017758,0.246154,0.75558,0.007813,4.835938,4.828125,male
0.194776,0.114103,0.233072,5.57893,0.913464,0.530061,0,0.122059,0.04336,0.246154,0.213542,0.007813,0.539063,0.53125,male
0.181608,0.10623,0.225634,9.609349,0.942461,0.62167,0,0.102042,0.026059,0.238806,0.435444,0.007813,4.726563,4.71875,male
0.191198,0.107603,0.223981,8.69723,0.948292,0.61963,0,0.116108,0.015842,0.271186,0.649414,0.007813,3.601563,3.59375,male
0.151482,0.118405,0.232807,1.816953,0.948781,0.584807,0.135049,0.11335,0.020619,0.225352,0.447329,0.078125,3.453125,3.375,male
0.165621,0.118497,0.213203,1.328245,0.960268,0.666715,0.175229,0.11572,0.018223,0.238806,1.000312,0.0625,6.054688,5.992188,male
0.165128,0.134201,0.23499,1.252889,0.928121,0.449683,0.139172,0.136281,0.017563,0.238806,0.168527,0.007813,0.304688,0.296875,male
0.151874,0.121223,0.229191,1.168744,0.929481,0.470957,0.140276,0.129018,0.016145,0.271186,0.448602,0.007813,5.421875,5.414063,male
0.029361,0.002402,0.139066,11.669905,0.812499,0.411128,0.000801,0.106944,0.016194,0.262295,0.105873,0.007813,1.484375,1.476563,male
0.01579,0.008229,0.058268,3.289199,0.830441,0.300592,0.060048,0.100127,0.016719,0.275862,0.183364,0.007813,4.882813,4.875,male
0.026995,0.008378,0.075957,5.638914,0.872789,0.418733,0.001303,0.104004,0.015779,0.266667,0.246761,0.007813,5.070313,5.0625,male
0.060057,0.008808,0.159352,10.812681,0.878622,0.533373,0.060057,0.089682,0.016211,0.275862,0.292295,0.007813,5.054688,5.046875,male
0.010975,0.00178,0.117458,9.612208,0.78665,0.32957,0.00089,0.099776,0.017112,0.258065,0.095553,0.007813,1.414063,1.40625,male
0.029364,0.005339,0.148305,6.824624,0.849853,0.438149,0.00089,0.092098,0.015748,0.25,0.03095,0.007813,0.328125,0.320313,male
0.040976,0.002119,0.14365,9.013217,0.834213,0.450205,0.001413,0.095733,0.016194,0.25,0.232718,0.007813,6.320313,6.3125,male
0.059668,0.003358,0.148524,9.784335,0.846837,0.488359,0.000775,0.094071,0.01626,0.25,0.233073,0.007813,3.203125,3.195313,male
0.242573,0.141701,0.257984,2.113598,0.859712,0.084934,0.248978,0.133667,0.028319,0.253968,0.818125,0.132813,4.164063,4.03125,male
0.184211,0.152323,0.258149,2.311426,0.882884,0.08974,0.275299,0.134527,0.015764,0.205128,1.173437,0.007813,5.34375,5.335938,male
0.19956,0.162829,0.243166,1.653871,0.909939,0.102732,0.164881,0.14704,0.055944,0.25,0.818164,0.007813,5.507813,5.5,male
0.193805,0.156925,0.251232,1.064004,0.915009,0.105183,0.154438,0.149086,0.018957,0.253968,0.971495,0.164063,5.546875,5.382813,male
0.191434,0.156401,0.258351,1.9434,0.890804,0.094455,0.258482,0.142237,0.030132,0.25,1.185389,0.007813,5.492188,5.484375,male
0.215836,0.168213,0.255855,1.717957,0.905174,0.096347,0.277599,0.14102,0.024206,0.242424,0.462358,0.007813,3.390625,3.382813,male
0.213346,0.183953,0.232114,2.102108,0.890014,0.080963,0.22204,0.172847,0.01995,0.262295,0.555921,0.21875,3.84375,3.625,male
0.198856,0.157527,0.242566,3.141472,0.906541,0.241945,0,0.123181,0.016667,0.271186,0.241211,0.007813,0.578125,0.570313,male
0.196949,0.145932,0.237288,1.937745,0.914533,0.226079,0,0.129797,0.044944,0.235294,0.407738,0.007813,2.90625,2.898438,male
0.202367,0.140745,0.26008,2.952942,0.892992,0.194141,0,0.113574,0.034632,0.266667,0.253125,0.007813,0.539063,0.53125,male
0.196041,0.142463,0.252493,2.610695,0.893888,0.184081,0,0.13298,0.03125,0.246154,0.249496,0.007813,0.554688,0.546875,male
0.205052,0.188149,0.250421,2.101238,0.885105,0.181529,0,0.114972,0.027923,0.25,0.251674,0.007813,0.4375,0.429688,male
0.196187,0.156416,0.24183,2.336614,0.894157,0.178963,0,0.136302,0.043836,0.271186,0.283967,0.007813,0.578125,0.570313,male
0.205654,0.159444,0.259412,2.60053,0.888147,0.178778,0,0.116405,0.017957,0.266667,0.357292,0.007813,3.585938,3.578125,male
0.16788,0.107507,0.214212,3.682161,0.897276,0.482138,0.107307,0.11401,0.042735,0.27027,0.551536,0.004883,0.742188,0.737305,male
0.162139,0.100535,0.202781,3.503029,0.896993,0.468228,0.100749,0.103079,0.034483,0.27027,0.487816,0.004883,0.776367,0.771484,male
0.155019,0.099145,0.202491,2.68637,0.913229,0.507183,0.101245,0.09329,0.047847,0.15625,0.449219,0.078125,0.644531,0.566406,male
0.16661,0.102095,0.206362,3.437859,0.898751,0.466106,0.102312,0.101872,0.013021,0.232558,0.552424,0.092773,0.742188,0.649414,male
0.155399,0.103868,0.20693,2.080085,0.933424,0.549759,0.200086,0.109531,0.014205,0.243902,1.152981,0.458984,3.969727,3.510742,male
0.155118,0.103343,0.206479,2.641514,0.924993,0.520469,0.103136,0.098984,0.03367,0.222222,1.016439,0.107422,3.266602,3.15918,male
0.146197,0.103556,0.204381,2.569241,0.933406,0.542239,0.099355,0.102148,0.015625,0.277778,1.064675,0.092773,3.15918,3.066406,male
0.145942,0.103827,0.206612,2.932944,0.920616,0.527571,0.103827,0.105192,0.034247,0.263158,1.205125,0.107422,3.24707,3.139648,male
0.163138,0.098949,0.200457,4.147506,0.895639,0.480389,0.200457,0.097749,0.036101,0.212766,0.692894,0.205078,3.916016,3.710938,male
0.155669,0.098932,0.201141,3.131853,0.915751,0.520398,0.096679,0.090285,0.046512,0.113636,0.526573,0.078125,0.727539,0.649414,male
0.166399,0.098671,0.202102,3.019968,0.897214,0.459831,0.099536,0.094673,0.014205,0.103093,0.524774,0.205078,0.708008,0.50293,male
0.177815,0.100273,0.20607,2.94636,0.907679,0.479164,0.095812,0.097639,0.037037,0.108696,0.458519,0.097656,0.698242,0.600586,male
0.163229,0.104425,0.208012,3.805548,0.90184,0.479236,0.102332,0.105425,0.025575,0.243902,0.61849,0.102539,3.886719,3.78418,male
0.151245,0.098629,0.203655,2.588324,0.926635,0.537051,0.198084,0.10259,0.026525,0.27027,0.633481,0.092773,2.875977,2.783203,male
0.157807,0.100442,0.203229,3.094404,0.915279,0.506675,0.098309,0.105293,0.033898,0.238095,0.731879,0.097656,3.544922,3.447266,male
0.158243,0.100908,0.205361,2.791509,0.920559,0.524902,0.103827,0.100617,0.049751,0.277778,0.735763,0.107422,3.569336,3.461914,male
0.179161,0.105538,0.209706,3.780401,0.884453,0.424228,0.103385,0.109946,0.1,0.277778,0.366676,0.107422,0.649414,0.541992,male
0.177914,0.102296,0.206902,3.108912,0.916287,0.510424,0.102926,0.109043,0.019841,0.25641,0.455433,0.078125,0.74707,0.668945,male
0.164264,0.100706,0.202485,3.455839,0.895792,0.471312,0.197117,0.102158,0.084034,0.181818,0.413876,0.097656,0.610352,0.512695,male
0.177004,0.101898,0.208847,2.524324,0.906574,0.477634,0.103435,0.10389,0.05,0.243902,0.544434,0.102539,0.742188,0.639648,male
0.177844,0.103906,0.208469,3.12804,0.908233,0.483818,0.207156,0.11035,0.011161,0.27027,0.415039,0.097656,0.756836,0.65918,male
0.187313,0.10368,0.210377,2.738827,0.911917,0.473355,0.096135,0.097768,0.019531,0.263158,0.369141,0.112305,0.600586,0.488281,male
0.184511,0.10368,0.210808,2.682338,0.906473,0.470658,0.104326,0.105014,0.049751,0.27027,0.32278,0.004883,0.610352,0.605469,male
0.187246,0.106473,0.213527,3.524594,0.885641,0.42744,0.103575,0.111861,0.051546,0.27027,0.321045,0.107422,0.664063,0.556641,male
0.172225,0.101309,0.206497,2.716861,0.918321,0.509725,0.101309,0.091152,0.019531,0.196078,0.472862,0.019531,0.703125,0.683594,male
0.183592,0.102776,0.207529,2.751018,0.900796,0.446517,0.200502,0.101788,0.019531,0.204082,0.32737,0.092773,0.644531,0.551758,male
0.17527,0.101267,0.206646,2.525394,0.913988,0.489086,0.101917,0.088531,0.034247,0.140845,0.504986,0.107422,0.712891,0.605469,male
0.142041,0.104082,0.207755,3.574364,0.89846,0.494613,0.103469,0.097181,0.035088,0.114943,0.609189,0.004883,2.724609,2.719727,male
0.128972,0.096414,0.19892,3.425146,0.913547,0.531077,0.092843,0.1002,0.019531,0.204082,0.628773,0.043945,3.359375,3.31543,male
0.125401,0.094104,0.196819,3.312672,0.934254,0.59427,0.092003,0.108183,0.020161,0.277778,0.353423,0.073242,0.74707,0.673828,male
0.134632,0.100276,0.203558,2.733428,0.918291,0.538131,0.102209,0.099571,0.026042,0.277778,0.495991,0.004883,3.476563,3.47168,male
0.148014,0.104283,0.20817,3.333764,0.913726,0.525021,0.102898,0.108237,0.016639,0.222222,1.054199,0.112305,3.955078,3.842773,male
0.167067,0.10097,0.207618,2.380012,0.926853,0.517628,0.102795,0.093788,0.03268,0.243902,0.585472,0.004883,3.959961,3.955078,male
0.163175,0.103704,0.206772,3.046155,0.914717,0.493013,0.100952,0.103934,0.034014,0.166667,0.646307,0.092773,3.828125,3.735352,male
0.168349,0.103146,0.208474,2.427079,0.925988,0.512159,0.103146,0.112262,0.032051,0.277778,0.987882,0.004883,3.999023,3.994141,male
0.147618,0.107845,0.212523,3.027477,0.904559,0.482941,0.107251,0.112817,0.039063,0.277778,1.016323,0.112305,3.999023,3.886719,male
0.163172,0.102602,0.204126,2.279712,0.923024,0.526395,0.099584,0.115249,0.019531,0.25641,0.758231,0.092773,3.959961,3.867188,male
0.129451,0.099751,0.203394,2.689374,0.921978,0.51019,0.095655,0.101953,0.051546,0.204082,0.809617,0.097656,3.94043,3.842773,male
0.137156,0.1015,0.203437,3.045823,0.906702,0.480162,0.104781,0.100368,0.019531,0.25,0.975897,0.107422,3.959961,3.852539,male
0.170961,0.100491,0.203693,3.039983,0.912674,0.512342,0.098615,0.104481,0.048544,0.25641,0.471075,0.083008,0.737305,0.654297,male
0.16575,0.10408,0.20881,3.362985,0.900075,0.464995,0.10408,0.108777,0.049751,0.25641,0.215309,0.004883,0.610352,0.605469,male
0.151512,0.098473,0.206814,3.302744,0.913928,0.49619,0.09395,0.097874,0.014205,0.2,0.273205,0.004883,0.668945,0.664063,male
0.170212,0.099956,0.206262,2.754807,0.912989,0.498742,0.206262,0.097572,0.019531,0.277778,0.551758,0.014648,2.96875,2.954102,male
0.155609,0.098136,0.211641,1.645452,0.963072,0.735317,0.093493,0.09722,0.019254,0.15534,0.331401,0.03125,0.695313,0.664063,male
0.146144,0.095133,0.208511,1.306315,0.971514,0.784796,0.104814,0.107672,0.017003,0.2,0.317188,0.039063,0.664063,0.625,male
